,name,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,trstbefore,trstafter,trstdiff,dist01,dist02,dist21,dist0b,dist2b,bdec30,wdec30,label
229,Tak18_Kob_0329_11,2,51,0.001223474508151412,-6.706060510483392,0.9951691456248966,0.9944482296089896,-0.0007209160159069582,36.10168779358169,34.52315287392932,-1.5785349196523697,0.0,-0.9680651099598976,-0.9693551233045482,0.00129001334465062,15.920948224126635,14.713595162246179,-1.2073530618804575,1.4142135623730951,1.4142135623730951,0.0,0.0,0.0,1,0,0
230,Yas16_cho_0328_16,2,59,0.001,-6.907755278982138,0.983572354093232,0.8762226985188315,-0.10734965557440046,7.514368120575639,4.582419077336799,-2.9319490432388404,10.816653826391969,0.9540119750919658,-0.6834818805032244,1.6374938555951903,7.601380114008987,10.057640143562713,2.4562600295537225,1.0,1.0,0.0,10.816653826391969,10.816653826391969,0,0,0
231,Sat01_cho_0229_1,4,11,0.001,-6.907755278982138,0.9960984781180108,0.996055399747282,-4.307837072881071e-05,42.24478630103119,41.613034313629335,-0.6317519874018558,0.0,0.19933451535456445,0.1991472067874652,0.00018730856709928126,22.06683850850716,22.02375707268791,-0.043081435819242835,1.4142135623730951,1.4142135623730951,0.0,0.0,0.0,0,0,1
232,Yas06_Sue_0328_6,2,47,0.001,-6.907755278982138,0.9884030717460804,0.9860147692060088,-0.0023883025400716074,16.43582843165445,15.943993141095435,-0.4918352905590151,0.0,0.902634692910238,0.9035616451650704,-0.0009269522548325249,13.732714506794336,14.221384370880447,0.4886698640861109,1.0,1.0,0.0,0.0,0.0,0,0,0
233,Mas05_cho_0327_3,4,15,0.001,-6.907755278982138,0.9981315275782788,0.9979402183938608,-0.00019130918441800929,65.72288988090429,51.65081819376983,-14.072071687134445,12.041594578792296,-0.10654769607167924,0.8997241331600205,-1.0062718292316997,25.8579326893928,22.552895019799372,-3.3050376695934283,2.0,2.0,0.0,12.041594578792296,12.041594578792296,0,0,1
234,Yas09_Sue_0328_9,2,39,0.0011614301474764945,-6.75810314748782,0.6812072253807323,0.63478552348015,-0.046421701900582264,4.946138359718831,1.805100641963276,-3.141037717755556,4.123105625617661,0.5631771315029237,0.6335911610886544,-0.07041402958573073,18.20774382711543,14.049149088074989,-4.158594739040442,1.0,1.0,0.0,4.123105625617661,4.123105625617661,4,0,0
235,Sat02_Ike_0229_2,4,9,0.001281645381823182,-6.659610571990608,0.996935480958463,0.9969158464901652,-1.9634468297669017e-05,44.687096275607956,42.00968439821943,-2.6774118773885363,10.0,0.26349887607400074,0.17810545623404575,0.08539341983995499,21.41759234760369,21.612660754922352,0.19506840731865802,1.4142135623730951,1.4142135623730951,0.0,10.0,10.0,0,0,0
236,Yam09_Sue_0301_3,4,53,0.0007463785586878657,-7.200277635146179,0.9923785916041636,0.9904306713919522,-0.0019479202122114625,10.860646762357144,8.19891612532552,-2.6617306370316243,7.280109889280517,-0.8419638815536069,-0.9067011804082976,0.06473729885469083,8.80032742775975,7.436037767881178,-1.3642896598785734,4.123105625617661,4.123105625617661,0.0,7.280109889280517,7.280109889280517,1,2,1
237,Mas04_Sue_0327_2,4,39,0.0009112831903621554,-7.000656852410708,0.9979941186786928,0.9974408013384254,-0.0005533173402673119,66.17680670105129,56.240437151631824,-9.93636954941948,10.63014581273465,0.03040909802092369,0.7421083906725339,-0.7116992926516101,25.876770263523607,25.61611739742085,-0.26065286610274896,2.0,2.0,0.0,10.63014581273465,10.63014581273465,1,1,0
238,Sat04_Sue_0301_2,4,89,0.2369770556688309,-1.4397919540574644,0.014072855827894193,0.009696422541335514,-0.004376433286558679,-6.232189484426043,-6.5421929813946615,-0.3100034969686174,2.23606797749979,-0.9556890396857342,-0.9526725134380508,-0.0030165262476832266,6.0257681235590885,5.62541295847408,-0.40035516508500896,1.0,1.0,0.0,2.23606797749979,2.23606797749979,0,0,0
239,Oon04_cho_0329_4,2,111,0.01901443488895893,-3.9625568572673657,0.9958725617515306,0.9958792615976021,6.699846071378524e-06,14.561616374257778,13.715978238203805,-0.8456381360539726,0.0,-0.9607101875278874,-0.961198912804344,0.0004887252764567137,6.632375473346605,6.0493683099699425,-0.5830071633766618,2.23606797749979,2.23606797749979,0.0,0.0,0.0,0,0,0
240,Koi02_Kob_0328_2,2,5,0.0008747754036448897,-7.041543386103704,0.9912444653038758,0.989584112168802,-0.0016603531350737333,22.223749230025145,19.57464389997034,-2.6491053300548018,2.23606797749979,0.08402785767596235,0.0788331744718786,0.005194683204083754,17.610244705951793,16.491172104777437,-1.1190726011743557,1.4142135623730951,1.4142135623730951,0.0,2.23606797749979,2.23606797749979,0,0,0
241,Yas04_cho_0328_4,2,115,0.006841184571385385,-4.984794379391036,0.0010727277715070203,0.0007205074363696441,-0.0003522203351373765,-3.720296280437384,-4.238074791258977,-0.5177785108215924,1.0,-0.9998795502313342,-0.999894773496598,1.5223265263708539e-05,2.4520149839352707,2.370035316751692,-0.08197966718357907,9.899494936611664,9.899494936611664,0.0,1.0,1.0,0,0,0
242,Yas15_Sue_0328_15,2,41,0.15718168020248413,-1.8503529439302653,0.9747980279275296,0.8808440458637259,-0.09395398206380356,12.139727841712348,9.069310031063297,-3.0704178106490527,6.324555320336759,-0.3707204843244231,-0.07061127100484828,-0.3001092133195748,12.205815698499816,15.061729097296489,2.8559133987966745,3.6055512754639887,3.6055512754639887,0.0,6.324555320336759,6.324555320336759,2,5,1
243,Mas09_Sue_0328_3,4,13,0.0010008361423388124,-6.9069194860155925,0.9975514279512184,0.9975958991087682,4.4471157549796914e-05,46.82600542954751,44.199794767971866,-2.626210661575641,3.1622776601683795,0.1043858420909696,0.4173281858909682,-0.3129423437999986,21.39500507688477,21.672830603211526,0.27782552632675106,1.0,1.0,0.0,3.1622776601683795,3.1622776601683795,1,0,0
244,Sat03_Sue_0301_1,4,79,0.001422964851371944,-6.555012660550567,0.9970578685609116,0.9975235063157116,0.0004656377548000191,4.423068143345558,4.081567639428721,-0.34150050391683706,2.23606797749979,0.9175514411162908,0.9983785654124208,-0.08082712429613015,3.578101877122451,3.4094325015338267,-0.16866937558862372,1.0,1.0,0.0,2.23606797749979,2.23606797749979,0,0,0
