,name,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,trstbefore,trstafter,trstdiff,dist01,dist02,dist21,dist0b,dist2b,bdec30,wdec30,own2before,own2after,own2diff,bdecav,wdecav,label
1823,Mas04_Kob_0327_2,4,41,0.001833499176427722,-6.301529019633403,0.9968729407089392,0.9968272637907308,-4.567691820822617e-05,63.11751014750845,62.94431206665181,-0.17319808085663624,0.0,-0.8762804665717505,-0.8745959882617483,-0.0016844783100021794,26.84000909703456,26.51960734046465,-0.32040175656991465,1.0,1.0,0.0,0.0,0.0,0,0,0.4622889264591217,0.4621610621286666,-1.33688491472087,0.01307713053919135,-0.009793189293715698,0
1824,Yam13_cho_0316_2,4,57,0.0014376814942806961,-6.54472353637158,0.01565483129036993,0.0029686802057622428,-0.012686151084607687,-6.547940106950816,-9.276081316039539,-2.7281412090887263,6.708203932499369,0.9930035921643664,0.9973713240355244,-0.004367731871157909,7.03572513990872,5.9318707290623545,-1.103854410846366,2.8284271247461903,2.8284271247461903,0.0,6.708203932499369,6.708203932499369,2,1,0.4493357205337495,0.4987078744675987,0.5480356035017749,0.05609820365871147,0.0044683981312681476,1
1825,Yam13_cho_0316_2,4,1,0.006017048377543689,-5.113158442632703,0.9972983236422686,0.9970863752392491,-0.000211948403019302,45.09812766706237,44.01703772621386,-1.0810899408485,3.0,0.02638802552950961,0.002260683907564257,0.02412734162194536,22.425926131381686,22.24338979559304,-0.18253633578864736,2.23606797749979,2.23606797749979,0.0,3.0,3.0,0,0,0.0857278705439081,-0.13887500669029398,-0.08346718663634384,-0.05559549765752922,0.002451088963247139,0
1826,Sat08_Kob_0302_2,4,59,0.001129631302319467,-6.7858639806323735,0.5449757970248456,0.044475507285360094,-0.5005002897394855,0.9449280730212656,-4.923629818914066,-5.868557891935332,1.0,0.9578958272687608,0.9598998588655444,-0.0020040315967836397,6.998128229394776,7.607446330355612,0.6093181009608379,1.0,1.0,0.0,1.0,1.0,2,1,-0.009676489627393285,0.07932844702588468,0.9695763484929376,0.0004487242316931956,0.0007269482331643956,0
1827,Sat04_cho_0301_2,4,13,0.40045109391212463,-0.9151636325090359,0.99694437585004,0.996902615358775,-4.176049126491943e-05,42.047504778119176,41.017817880045094,-1.0296868980740967,2.0,0.014457709317009897,0.118162288932734,-0.1037045796157241,22.04923808239429,21.22797212051688,-0.8212659618774083,1.4142135623730951,1.4142135623730951,0.0,2.0,2.0,0,0,0.2822419855534564,0.3545138593356321,-0.16407969662072236,0.008046255410889214,-0.009540329669803936,1
1828,Oon05_Kob_0329_5,2,75,0.0024633039720356464,-6.006251752097175,0.9966190411713,0.9906686066166724,-0.005950434554627737,12.713546363706374,11.961623131265547,-0.7519232324408254,10.816653826391967,0.4245190974246376,0.5162328829845511,-0.09171378555991333,5.835130138451028,6.522775832944933,0.687645694493904,1.0,1.0,0.0,10.816653826391967,10.816653826391967,2,0,0.9767586580466324,0.9621973987275164,-0.4605257750620815,0.11682567127751092,-0.027048528658677767,0
1829,Yas06_Sue_0328_6,2,11,0.0009859137935563922,-6.9219416376540925,0.9926596303581688,0.9921055025958172,-0.0005541277623515307,24.566557394879407,22.815724975734433,-1.7508324191449844,5.385164807134505,0.013965415595650559,0.011233560288648177,0.002731855307002384,18.071143447527273,16.683211324200528,-1.3879321233267454,1.0,1.0,0.0,5.385164807134505,5.385164807134505,0,0,0.08546880665720245,0.07450297818122505,-0.07423524636855428,0.002570987061880969,0.03585911490704055,0
1830,Oon04_Kob_0329_4,2,25,0.0009334634523838756,-6.976608746917777,0.9841164928544514,0.9830152510790572,-0.0011012417753942794,14.109743366233287,12.234077137494245,-1.8756662287390464,1.0,-0.9459619958303688,-0.945006011682492,-0.0009559841478765653,13.381671549663418,12.143029105480421,-1.2386424441829984,3.0,3.0,0.0,1.0,1.0,4,0,-0.2885696617791214,0.14995080145662962,-0.6564363499033707,0.050612518060272914,0.03718621262399348,0
1831,Tak04_Sue_0328_4,2,19,0.001,-6.907755278982138,0.9935669788745114,0.9921670957000422,-0.001399883174469152,25.543199422146568,18.07764048199596,-7.465558940150615,8.602325267042627,0.8868082838465418,0.984111798883529,-0.0973035150369872,17.656788481604718,14.070953911462475,-3.5858345701422465,2.23606797749979,2.23606797749979,0.0,8.602325267042627,8.602325267042627,2,1,0.3099878039680881,0.3565190782223246,0.6741239949154408,0.096626870338768,-0.03610778946409799,1
1832,Yam07_cho_0301_1,4,17,0.022151695564389232,-3.809841236238373,0.9967633147641112,0.9964188234437926,-0.0003444913203185518,47.37338210704425,44.33338017546013,-3.040001931584108,2.0,-0.018397509972072203,-0.014245108305165226,-0.004152401666906979,23.135619704931567,24.211352485394073,1.075732780462495,1.0,1.0,0.0,2.0,2.0,0,0,0.350566261141333,0.36007463880620844,-0.3648113694464982,0.0006056570436131503,-2.5257585647461833e-05,0
1833,Tak01_cho_0328_1,4,37,0.0014196450356394053,-6.557348413519727,0.9975109619063915,0.9975075183242328,-3.443582158757508e-06,63.90935481763925,63.56794188506144,-0.3414129325778035,0.0,0.2652978073474977,0.20382286747700887,0.06147493987048878,26.579355280344444,26.33186318688153,-0.2474920934629097,1.0,1.0,0.0,0.0,0.0,0,0,0.22102103838581724,0.21936997286086285,-0.017198170908808263,0.004347888286460488,0.002079179094897299,0
1834,Oon04_Kob_0329_4,2,59,0.0010642623528838158,-6.845473346197402,0.5421490145144467,0.3433852117876387,-0.19876380272680805,-0.5137829763346675,-3.215156462158153,-2.7013734858234857,6.708203932499369,-0.7415743283498601,0.5956399279860358,-1.337214256335896,11.098139332297533,14.930839304874866,3.832699972577332,1.0,1.0,0.0,6.708203932499369,6.708203932499369,4,6,-0.6201644551020871,-0.3192532326559415,1.2158043830881229,0.11666945780571546,-0.03406057133443188,0
1835,Oon16_cho_0329_16,2,7,0.002468145685270429,-6.004288144992999,0.9917479944699238,0.9913585384728008,-0.00038945599712281176,25.21136120052848,23.918732628310682,-1.2926285722178008,1.0,0.2275112226820201,0.08787472658099686,0.13963649610102324,18.738842524807662,18.223910508780865,-0.5149320160267976,3.6055512754639887,3.6055512754639887,0.0,1.0,1.0,0,0,0.3389483485123451,0.3992893641460203,-0.25107362193134825,-0.01618885952117155,-0.07071790731072708,0
1836,Sat03_Sue_0301_1,4,99,0.0010133147006854415,-6.894528439882642,0.9965126883761968,0.9918487578319924,-0.004663930544204442,2.4201033852849045,1.9207724930316323,-0.4993308922532722,2.8284271247461903,0.9987372068791228,0.9988080963323076,-7.08894531847859e-05,2.91668832514281,2.527036381146321,-0.3896519439964892,4.242640687119285,4.242640687119285,0.0,2.8284271247461903,2.8284271247461903,0,0,0.9986162788139924,0.9988710766937472,0.0001918175183152071,-0.02484813712991593,-6.479188792579028e-05,0
1837,Tak01_cho_0328_1,4,11,0.0008582277223467827,-7.060641083030903,0.9977160863031774,0.9973332115681612,-0.00038287473501619207,56.655406656137856,50.86728297849802,-5.788123677639831,5.656854249492381,0.3731498466891759,0.9163492640615956,-0.5431994173724197,26.152484072985462,25.125098312394663,-1.0273857605908001,4.47213595499958,4.47213595499958,0.0,5.656854249492381,5.656854249492381,0,1,0.17022382862387678,0.03165709134478914,0.7461254354377189,0.07452041067845011,0.20369545188461446,0
1838,Yam14_Kob_0316_3,4,43,0.14153361320495605,-1.955218040957544,0.9756590000388778,0.9847846824729984,0.009125682434120595,10.995100653702213,9.40487541014591,-1.590225243556301,1.4142135623730951,0.725379288528928,0.7356925291264229,-0.010313240597494944,11.22339528384737,9.127186818883274,-2.096208464964098,2.23606797749979,2.23606797749979,0.0,1.4142135623730951,1.4142135623730951,2,2,-0.048897664524616,0.28859143585061714,0.7845901936510389,1.1119241095501607e-05,0.04219995409183458,0
1839,Yas08_Kob_0328_8,2,123,0.0013594551710411904,-6.600671269028148,0.995192978039208,0.9952858230807826,9.284504157458516e-05,10.193663474382133,10.468661254665856,0.2749977802837229,0.0,0.5780744607851598,0.5036448107709612,0.07442965001419855,6.91168205005674,7.0193029631959964,0.10762091313925648,1.0,1.0,0.0,0.0,0.0,0,0,0.4377981666695275,0.4115215691048333,0.0658466441014337,0.0006534259269745379,-0.0005311826049364117,0
1840,Yas15_Sue_0328_15,2,49,0.0010694446973502636,-6.840615739661173,0.8429862607887261,0.8337328252607549,-0.0092534355279712,5.861818887759713,5.658939234024621,-0.2028796537350921,0.0,0.3448959964826434,0.3229851701978205,0.021910826284822882,13.371213907507189,13.636672825808047,0.26545891830086,3.0,3.0,0.0,0.0,0.0,0,0,-0.06687547222309022,-0.09934729282595554,0.3898606424209107,0.06825587119933953,0.07666531591129161,0
1841,Yas08_Kob_0328_8,2,9,0.001,-6.907755278982138,0.9915024042811986,0.9928776110960592,0.0013752068148605856,26.25486297926065,24.94794636245009,-1.306916616810554,0.0,0.6338511208824871,0.7549010985287208,-0.12104997764623382,20.401825559739045,18.583624339385466,-1.8182012203535791,5.0,5.0,0.0,0.0,0.0,0,0,0.012135620455321128,0.012347954536822078,0.7427654780733997,0.01262469654243334,0.017386477930385415,1
1842,Oon17_cho_0329_17,2,101,0.011470649391412737,-4.46796373292976,0.00727691862682045,0.003210766030516843,-0.004066152596303607,-3.3411620441488146,-5.218206438990264,-1.877044394841449,7.071067811865476,-0.995572821485771,-0.9994203151244759,0.003847493638705069,3.3560034419353166,2.6605186730222905,-0.6954847689130261,8.602325267042627,8.602325267042627,0.0,7.071067811865476,7.071067811865476,0,0,-0.7591655593562217,-0.7636001998797112,-0.2402547557682544,2.1623636070944308e-05,4.6398068854702774e-05,0
1843,Yas10_cho_0328_10,2,33,0.7666476368904114,-0.2657279874883524,0.9955351123999509,0.9955799797574592,4.486735750830473e-05,31.61391094051738,30.649509838170392,-0.96440110234699,0.0,0.8317750187757169,0.8360355436877502,-0.0042605249120333255,20.85408876644525,19.76631683890324,-1.0877719275420148,1.0,1.0,0.0,0.0,0.0,0,0,0.5417111258535124,0.5451847983547718,0.2943244178342378,-0.1233223407995469,-0.03505367608615252,0
1844,Tak04_Kob_0328_4,2,11,0.2605304718017578,-1.3450354503426958,0.9929223668576708,0.992900922566656,-2.144429101469392e-05,22.5948382960364,22.559809427132148,-0.03502886890424861,0.0,-0.618025401403539,-0.6133911414362742,-0.004634259967264853,17.082935545341268,17.067156831833618,-0.015778713507650366,1.4142135623730951,1.4142135623730951,0.0,0.0,0.0,0,0,0.7016596240564965,0.7025379877424727,-1.3150507654927708,-0.00032393907467109795,-0.0010244789302971122,0
1845,Yas10_cho_0328_10,2,15,0.05689289048314095,-2.8665848932286653,0.9932637129090096,0.9901046919511058,-0.0031590209579036572,24.898574051898397,22.07018926951488,-2.828384782383516,6.0827625302982185,0.5566052383846026,0.38065897437392215,0.17594626401068048,18.52457252275245,18.31266966496697,-0.2119028577854749,1.4142135623730951,1.4142135623730951,0.0,6.0827625302982185,6.0827625302982185,0,0,0.4588578308533616,0.3346172007312347,-0.07819885647943947,-0.002876689354423589,0.002854202341441543,0
1846,Sat15_Sue_0304_1,4,31,0.002826872281730175,-5.868584379313817,0.9957416785514456,0.9939237430746448,-0.0018179354768004246,33.57378009602063,28.90028241679833,-4.673497679222294,4.47213595499958,-0.24293355508806666,-0.09540117178649753,-0.14753238330156915,17.648207970959554,17.923308903896693,0.2751009329371357,1.0,1.0,0.0,4.47213595499958,4.47213595499958,1,0,-0.1894374127796018,-0.13876895945478984,0.09403624099310427,0.036005087877709424,0.017587549494686282,1
1847,Yam10_cho_0301_4,4,45,0.005326191894710064,-5.235118762440344,0.9968440938321328,0.9962126062844484,-0.000631487547684384,22.916743776757546,22.310491923014702,-0.6062518537428403,0.0,0.3899102393124591,0.4499769871947283,-0.06006674788226924,13.237191919046175,14.389937418370906,1.1527454993247304,1.0,1.0,0.0,0.0,0.0,0,0,-0.04478331066397031,-0.028897150678729593,0.4947602978586986,-0.0059778087757717535,0.01838221600941248,0
1848,Tak13_cho_0329_6,2,57,0.0008925012079998852,-7.0214826908101236,0.017778491731569757,0.006892210773190133,-0.010886280958379624,-9.811674804931553,-12.765010597312784,-2.9533357923812336,5.0,0.752519792547241,0.7246988990821004,0.02782089346514061,10.685568121538427,9.112849359564553,-1.5727187619738796,8.06225774829855,8.06225774829855,0.0,5.0,5.0,0,0,-0.2366435470872732,-0.2125900730523928,0.9613424461693736,-0.057796483160114764,-0.0637149071431383,0
1849,Tak04_Kob_0328_4,2,21,0.001002394245006144,-6.905363895613839,0.9941669034175106,0.9939841075931959,-0.0001827958243145744,23.347473644951833,23.338404287745004,-0.009069357206829665,0.0,0.2298810674990055,0.26721432787751986,-0.037333260378514366,16.790357099522772,17.004105032843153,0.21374793332038425,5.385164807134505,5.385164807134505,0.0,0.0,0.0,0,0,0.0,0.0,0.26721432787751986,-0.011200831613010777,-0.002731365390594931,0
