,name,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,trstbefore,trstafter,trstdiff,dist01,dist02,dist21,dist0b,dist2b,bdec30,wdec30
183,Yas04_Kob_0328_4,2,7,0.001,-6.907755278982137,0.9946992777075677,0.9932307566304543,-0.0014685210771133717,27.31975316393232,24.585657170488826,-2.7340959934434927,2.0,0.2934260253250013,0.8857598212969255,-0.5923337959719243,18.833048780846187,18.549992030223365,-0.28305675062282276,2.23606797749979,3.605551275463989,1.4142135623730951,2.0,3.1622776601683795,0,0
184,Yas18_Kob_0328_18,2,19,0.0008812540327198803,-7.034164627712232,0.9937089008653657,0.9831743217474873,-0.010534579117878362,30.374936563232982,22.14951595479508,-8.2254206084379,4.123105625617661,0.7416947984233272,0.9115979645005632,-0.169903166077236,20.90466068322027,18.454252679866613,-2.450408003353658,2.8284271247461903,2.23606797749979,4.123105625617661,4.123105625617661,0.0,2,1
185,Yas18_Kob_0328_18,2,33,0.001521638478152454,-6.4879675785378,0.9816599844699372,0.9472569401364308,-0.03440304433350638,24.058632097503377,19.547404920838545,-4.511227176664832,9.433981132056603,0.7184533086824646,-0.5333548791878255,1.25180818787029,19.405391697818697,19.962548279113395,0.5571565812946986,2.0,1.4142135623730951,3.1622776601683795,9.433981132056603,9.219544457292887,4,8
186,Yas18_Kob_0328_18,2,57,0.0006007727351970971,-7.417293839374488,0.21405060750577953,0.03983375007920931,-0.17421685742657023,-15.025483930264775,-17.446941949199775,-2.4214580189350006,6.0,-0.8652705560260968,0.7744178845671762,-1.639688440593273,25.66299411073313,18.581353077457813,-7.081641033275318,4.242640687119285,5.0,1.0,6.0,6.082762530298219,5,6
187,Yas18_Kob_0328_18,2,13,0.010408973321318626,-4.565087025491899,0.9919618291707487,0.9913443710770174,-0.0006174580937312601,23.648748019113885,21.498810198443433,-2.149937820670452,1.4142135623730951,-0.3869402894680761,-0.809909521474717,0.4229692320066408,17.82958511104801,16.84927400224443,-0.9803111088035799,5.0990195135927845,2.23606797749979,3.605551275463989,1.4142135623730951,2.23606797749979,0,1
188,Yas18_Kob_0328_18,2,51,0.001,-6.907755278982137,0.3926325444859785,0.187331942087972,-0.20530060239800652,-4.825910880992154,-6.661495704070138,-1.8355848230779834,2.23606797749979,0.7373915347718843,0.8616678999487606,-0.12427636517687624,21.098883950584426,14.573899275844186,-6.5249846747402405,10.44030650891055,9.486832980505138,1.0,2.23606797749979,2.0,4,2
189,Yas18_Kob_0328_18,2,17,0.0010418914025649428,-6.866717561269458,0.9897613875751728,0.9826483616271425,-0.007113025948030316,24.713430288475628,21.312794515294005,-3.400635773181623,5.0990195135927845,-0.40561647145613466,0.9173037140437873,-1.322920185499922,19.307072333950316,19.164226923932368,-0.14284541001794793,4.123105625617661,5.385164807134504,1.4142135623730951,5.0990195135927845,4.47213595499958,1,1
190,Yas18_Kob_0328_18,2,37,0.001,-6.907755278982137,0.9755255548974584,0.9082201550061397,-0.06730539989131867,22.0117092446891,13.74960831449193,-8.262100930197171,7.211102550927978,0.9441790316091606,0.8037592561504051,0.1404197754587555,18.842418989465536,18.337867859383277,-0.5045511300822589,1.4142135623730951,1.0,1.0,7.211102550927978,7.810249675906654,1,5
191,Yas18_Kob_0328_18,2,43,0.0010766955092549324,-6.833858641992824,0.8611294890442718,0.7247610174305491,-0.13636847161372267,11.062171414446224,5.018569032283829,-6.043602382162395,5.830951894845301,0.8917180118998922,0.9026150278484688,-0.010897015948576616,18.764741943033687,17.925513513339823,-0.8392284296938648,1.0,1.4142135623730951,1.0,5.830951894845301,6.4031242374328485,0,0
192,Yas18_Kob_0328_18,2,53,0.14668366312980652,-1.9194769624761314,0.6380416232006266,0.20709062660648503,-0.4309509965941416,1.8572697280352406,-11.736780812074272,-13.594050540109514,2.23606797749979,0.9267621470510432,-0.400313735173043,1.3270758822240862,14.82112261795479,21.747526630802707,6.926404012847916,1.4142135623730951,1.4142135623730951,2.8284271247461903,2.23606797749979,5.0,2,6
