name,handi,move,wrbefore,wrafter,wrdiff,shaperat,shapelog,pntavebf,pntaveaf,pntavediff,pntstdbf,pntstdaf,pntstddiff,dist01,dist12,dist20,dist0b,dist1b,dist2b,lastown1,afterown1,diffown1,lastown2,afterown2,diffown2,bdec30,bdecsum,wdec30,wdecsum,label1,label2,rand
Yam10_cho_0301_4,4,31,0.221356,0.225394,0.004038,10.23426253,18.54119966,25.431,25.2298,-0.2012,35.8669,36.7655,0.8986,2.236067977,1,2,2.828427125,3,2,69,92,23,75.5,67.25,-8.25,0,67,0,146,bad,CHIISAI,0.310694098
Yam10_cho_0301_4,4,37,0.220546,0.223089,0.002543,3.646411969,19.37454468,26.8718,26.4303,-0.4415,37.9025,37.4474,-0.4551,2.828427125,3.16227766,1.414213562,1.414213562,3.16227766,0,88,92,4,63.125,58.125,-5,0,47,0,92,bad,reigai,0.456189644
Yam10_cho_0301_4,4,49,0.163064,0.16053,-0.002534,12.60781618,18.61428475,28.0573,23.6424,-4.4149,35.0106,30.9512,-4.0594,1,8.544003745,7.615773106,7.211102551,6.708203932,11.40175425,53,98,45,48.6,44.2,-4.4,0,3,0,94,bad,CHIISAI,0.441738732
Yam10_cho_0301_4,4,51,0.16053,0.160958,0.000428,2.016361587,16.23384426,23.6424,24.3305,0.6881,30.9512,32.9394,1.9882,6.08276253,9.055385138,3.605551275,11.40175425,13.45362405,9,59,98,39,77.25,73.5,-3.75,0,83,0,93,bad,CHIISAI,0.953163484
Yam10_cho_0301_4,4,65,0.115577,0.184676,0.069099,2.826610086,15.68293022,24.2053,17.1837,-7.0216,29.1325,30.5708,1.4383,1,3.605551275,4.472135955,5.830951895,5.385164807,3.16227766,51,98,47,90.875,87.875,-3,0,97,0,43,bad,CHIISAI,0.607852031
Yam11_Kob_0302_1,4,11,0.216971,0.229953,0.012982,0.083739797,17.0054027,35.1924,33.0081,-2.1843,47.0585,46.6423,-0.4162,1.414213562,2.236067977,1,1,1,2,84,76,-8,31,28.125,-2.875,0,29,0,27,bad,BIBIRI,0.943079005
Yam11_Kob_0302_1,4,15,0.213764,0.216546,0.002782,0.108596619,13.31892966,31.7613,30.6028,-1.1585,42.5744,41.2222,-1.3522,4,5.656854249,4,4,5.656854249,0,62,94,32,56,48.375,-7.625,0,41,1,92,bad,CHIISAI,0.524376201
Yam11_Kob_0302_1,4,23,0.217823,0.222129,0.004306,37.27438425,21.58791851,32.4977,31.5416,-0.9561,43.4206,42.6341,-0.7865,1,2,1,1,0,2,74,86,12,50.75,39.5,-11.25,0,44,1,129,bad,BIBIRI,0.984022799
Yam11_Kob_0302_1,4,25,0.222129,0.225383,0.003254,5.824107806,18.67973353,31.5416,29.2002,-2.3414,42.6341,40.9773,-1.6568,1.414213562,1,1,1,2.236067977,1.414213562,49,78,29,40.875,38.75,-2.125,0,98,0,112,bad,KATACHI,0.109667184
Yam11_Kob_0302_1,4,29,0.242406,0.262869,0.020463,1.296445312,17.42938798,23.7195,20.0029,-3.7166,37.3283,35.886,-1.4423,3,3.16227766,1,1.414213562,2.236067977,1,56,90,34,36.625,27.125,-9.5,0,100,1,188,bad,BIBIRI,0.416765814
Yam11_Kob_0302_1,4,33,0.261285,0.270981,0.009696,18.54599343,19.16364245,18.1144,17.8856,-0.2288,33.245,33.9245,0.6795,2.236067977,1.414213562,1,1.414213562,2.236067977,1,49,92,43,47.125,44.625,-2.5,0,29,0,61,bad,AJIKESHI,0.20494155
Yam11_Kob_0302_1,4,35,0.270981,0.263315,-0.007666,0.01537791,12.32509935,17.8856,18.3811,0.4955,33.9245,33.6584,-0.2661,5,2,3,2,3,1,72,93,21,57.125,52.375,-4.75,0,41,1,111,bad,BIBIRI,0.292875316
Yam11_Kob_0302_1,4,37,0.263315,0.267563,0.004248,1.925330569,17.41565879,18.3811,17.066,-1.3151,33.6584,31.9146,-1.7438,2,3.16227766,1.414213562,1,1,2.236067977,73,91,18,45.5,43.5,-2,0,9,2,108,bad,KATACHI,0.273792082
Yam11_Kob_0302_1,4,41,0.253533,0.266633,0.0131,4.874770862,18.01969654,18.468,17.5602,-0.9078,31.6861,32.3165,0.6304,1.414213562,1,1,1.414213562,2,1,76,87,11,78.875,75.25,-3.625,0,69,0,124,bad,KATACHI,0.735087289
Yam11_Kob_0302_1,4,61,0.277018,0.346735,0.069717,71.58659531,23.77216766,19.0586,13.5077,-5.5509,36.6876,41.2197,4.5321,4,3.605551275,3.605551275,1,5,4.242640687,75,78,3,66.5,61,-5.5,0,19,0,51,bad,POKA,0.467454476
Yam11_Kob_0302_1,4,63,0.346735,0.700322,0.353587,0.5103516,17.62913798,13.5077,-17.6496,-31.1573,41.2197,41.2206,0.0009,3.16227766,2.828427125,1.414213562,1.414213562,2.828427125,0,20,17,-3,16.75,12.125,-4.625,3,343,8,503,bad,POKA,0.735431365
Yam12_Sue_0316_1,4,11,0.216288,0.229241,0.012953,0.083596051,17.0054027,34.9826,32.6543,-2.3283,46.5443,46.2849,-0.2594,1.414213562,2.236067977,1,1,1,2,87,80,-7,28.875,32.375,3.5,3,269,0,40,bad,BIBIRI,0.047153566
Yam12_Sue_0316_1,4,15,0.232923,0.249064,0.016141,1.94219011,17.66990869,31.6838,30.4001,-1.2837,45.2907,46.0858,0.7951,1.414213562,1,1,2.828427125,3.16227766,3.605551275,52,82,30,62.25,56.25,-6,0,104,0,106,bad,BIBIRI,0.741056454
Yam12_Sue_0316_1,4,27,0.259195,0.267199,0.008004,14.2820339,19.52912652,24.7701,24.3894,-0.3807,41.151,41.5737,0.4227,1.414213562,1,1,1,1,1.414213562,69,78,9,63.125,55,-8.125,0,61,0,80,bad,BIBIRI,0.200429653
Yam12_Sue_0316_1,4,29,0.267199,0.278278,0.011079,66.22995284,21.44345266,24.3894,23.3392,-1.0502,41.5737,41.7556,0.1819,1,2.236067977,1.414213562,1,0,2.236067977,68,66,-2,57.875,59.25,1.375,0,26,0,48,bad,BIBIRI,0.912837121
Yam12_Sue_0316_1,4,31,0.278278,0.298884,0.020606,0.923064266,16.79240735,23.3392,20.3994,-2.9398,41.7556,41.1034,-0.6522,2.236067977,1.414213562,3,2,2.236067977,3.605551275,47,86,39,53.75,43.375,-10.375,0,69,0,123,bad,KATACHI,0.191404747
Yam12_Sue_0316_1,4,49,0.367086,0.429396,0.06231,14.31785014,19.47908266,11.3626,6.4961,-4.8665,39.9416,42.6486,2.707,1,1.414213562,1,8.246211251,7.280109889,8.062257748,65,92,27,76.625,74.875,-1.75,0,101,0,120,bad,KATACHI,0.0642553
Yam12_Sue_0316_1,4,53,0.457766,0.504246,0.04648,0.018997282,12.55056974,2.84659,-1.66856,-4.51515,43.5724,44.6755,1.1031,4.242640687,3.16227766,2,2,3.16227766,0,48,82,34,50,43.875,-6.125,0,118,1,254,bad,BIBIRI,0.499497678
Yam12_Sue_0316_1,4,61,0.571378,0.578896,0.007518,69.15590572,22.18124819,-7.54849,-7.70927,-0.16078,40.2623,36.8953,-3.367,1,1.414213562,1,1,1.414213562,0,88,93,5,60.75,62,1.25,0,13,0,71,bad,POKA,0.271975578
Yam12_Sue_0316_1,4,75,0.700229,0.725098,0.024869,51.36255233,20.24373184,-9.97771,-12.1792,-2.20149,27.8263,24.8995,-2.9268,3.605551275,1,4.472135955,3.16227766,5.385164807,5.830951895,60,92,32,28.875,27.25,-1.625,0,54,0,53,bad,CHIISAI,0.94031765
Yam13_cho_0316_2,4,11,0.214331,0.229425,0.015094,0.083739797,17.0054027,35.0999,32.6703,-2.4296,46.72,46.2468,-0.4732,1.414213562,2.236067977,1,1,1,2,84,76,-8,31,28.125,-2.875,1,172,1,153,bad,BIBIRI,0.697362856
Yam13_cho_0316_2,4,27,0.201212,0.192419,-0.008793,11.40474134,18.77180342,27.6513,27.8927,0.2414,35.7762,34.6732,-1.103,2.828427125,2,4.472135955,2.236067977,1,2.236067977,70,91,21,70.75,70.125,-0.625,0,59,0,74,bad,IKKI,0.572140877
Yam13_cho_0316_2,4,33,0.230104,0.274186,0.044082,6.395770675,18.84078182,25.0293,22.3096,-2.7197,36.2646,39.0448,2.7802,1,2.828427125,2.236067977,2,2.236067977,1,73,85,12,70.75,63.875,-6.875,0,73,0,144,bad,BIBIRI,0.810163116
Yam13_cho_0316_2,4,37,0.280096,0.268003,-0.012093,0.302666316,15.73774609,21.6757,24.6018,2.9261,39.5783,41.4962,1.9179,5.656854249,1,6.403124237,1,5,5.656854249,31,81,50,51.75,45.125,-6.625,0,48,0,23,bad,reigai,0.319158031
Yam13_cho_0316_2,4,47,0.242252,0.274691,0.032439,17.66985975,20.42071078,21.8027,25.766,3.9633,35.7105,39.5538,3.8433,1.414213562,2,1.414213562,1.414213562,2,0,48,78,30,70.125,58.375,-11.75,0,110,0,60,bad,HOUCHI,0.174567327
Yam13_cho_0316_2,4,49,0.274691,0.529069,0.254378,0.000799696,14.66775843,25.766,3.19906,-22.56694,39.5538,34.3428,-5.211,5,5.656854249,1,1,5.656854249,0,46,85,39,19.125,1.25,-17.875,7,484,14,863,bad,HOUCHI,0.031077739
Yam13_cho_0316_2,4,55,0.486413,0.604483,0.11807,1.425304619,16.12776357,0.466022,-4.7281,-5.194122,26.1607,24.7904,-1.3703,3.16227766,9.848857802,12.20655562,12.80624847,10.29563014,1,44,95,51,59.125,43.875,-15.25,0,78,2,116,bad,CHIISAI,0.264692423
Yam13_cho_0316_2,4,65,0.712784,0.796797,0.084013,15.77131062,19.36232431,-7.87802,-10.1566,-2.27858,26.1138,21.9278,-4.186,2.828427125,10,10.77032961,5.830951895,5.830951895,5.099019514,79,96,17,42.875,33.875,-9,2,106,3,178,bad,CHIISAI,0.669776399
Yam13_cho_0316_2,4,73,0.888117,0.9215452,0.0334282,1.894467529,17.81424367,-12.7878,-14.9027,-2.1149,17.3935,17.1013,-0.2922,1.414213562,1.414213562,2,3.605551275,2.236067977,2.236067977,51,97,46,55.625,53.75,-1.875,0,87,1,126,bad,CHIISAI,0.859676188
Yam14_Kob_0316_3,4,11,0.222411,0.237702,0.015291,0.083468293,17.0054027,32.9466,30.7652,-2.1814,45.39,45.2786,-0.1114,1.414213562,2.236067977,1,1,1,2,87,74,-13,30.125,28.75,-1.375,2,238,0,101,bad,BIBIRI,0.879253668
Yam14_Kob_0316_3,4,13,0.237702,0.25693,0.019228,12.99717672,18.36658352,30.7652,27.4426,-3.3226,45.2786,44.4042,-0.8744,1,1.414213562,2.236067977,7.071067812,6.08276253,5.385164807,53,80,27,49,47.75,-1.25,0,120,0,144,bad,CHIISAI,0.126691544
Yam14_Kob_0316_3,4,15,0.25693,0.28756,0.03063,2.732680841,17.32719187,27.4426,23.9299,-3.5127,44.4042,44.973,0.5688,1,1.414213562,1,3.605551275,2.828427125,4.242640687,35,89,54,52,48.875,-3.125,0,148,1,241,bad,KATACHI,0.585207673
Yam14_Kob_0316_3,4,17,0.28756,0.284885,-0.002675,51.222838,21.36057944,23.9299,23.0944,-0.8355,44.973,43.5582,-1.4148,1.414213562,2.236067977,3.605551275,1,1,2.828427125,87,91,4,69.125,48.875,-20.25,1,236,1,159,bad,KATACHI,0.098093756
Yam14_Kob_0316_3,4,19,0.284885,0.282171,-0.002714,2.401993759,17.15986369,23.0944,22.0558,-1.0386,43.5582,41.526,-2.0322,1,1,1.414213562,6.08276253,5.099019514,5,59,90,31,68.875,69.625,0.75,0,49,0,115,bad,AJIKESHI,0.182749897
Yam14_Kob_0316_3,4,27,0.248832,0.262306,0.013474,14.9915718,20.17534484,23.7065,19.2739,-4.4326,39.2596,35.7021,-3.5575,3.16227766,1.414213562,2.828427125,2.828427125,1.414213562,0,79,93,14,46.5,45,-1.5,1,132,2,220,bad,CHIISAI,0.885150757
Yam14_Kob_0316_3,4,31,0.26023,0.291275,0.031045,72.32193831,21.05702234,19.4161,16.685,-2.7311,35.7174,36.9283,1.2109,1,6,5,4,5,1,90,98,8,60.875,41.625,-19.25,0,142,1,211,bad,CHIISAI,0.680538717
Yam14_Kob_0316_3,4,33,0.291275,0.306138,0.014863,0.008120527,11.40880862,16.685,15.2704,-1.4146,36.9283,35.1004,-1.8279,5,4,8.544003745,3,7.211102551,10,66,95,29,69.875,44.5,-25.375,1,122,3,159,bad,BIBIRI,0.148674226
Yam14_Kob_0316_3,4,43,0.311468,0.348178,0.03671,0.373025785,15.83198195,16.0955,12.2319,-3.8636,36.8138,32.11,-4.7038,3.605551275,4,7.280109889,10.77032961,9.219544457,6.708203932,70,92,22,59.375,46.5,-12.875,0,99,1,293,bad,BIBIRI,0.070302344
Yam14_Kob_0316_3,4,59,0.551278,0.570058,0.01878,46.2989751,20.04872151,2.54965,0.910032,-1.639618,25.9433,23.6425,-2.3008,1,3.16227766,4.123105626,6.403124237,5.830951895,6,63,89,26,31.25,20.375,-10.875,0,50,1,201,bad,CHIISAI,0.804237082
Yam14_Kob_0316_3,4,61,0.570058,0.493183,-0.076875,21.27635587,18.69205933,0.910032,3.24749,2.337458,23.6425,21.3915,-2.251,6,1,6.08276253,6,0,1,55,97,42,31.75,28.625,-3.125,0,40,0,39,bad,CHIISAI,0.739372361
Yam14_Kob_0316_3,4,65,0.568686,0.495967,-0.072719,6.899458503,16.95522819,1.08492,2.79083,1.70591,20.1656,19.948,-0.2176,11.04536102,11.40175425,10.77032961,11.04536102,0,11.40175425,46,98,52,46.75,35.375,-11.375,0,13,3,165,bad,CHIISAI,0.772686697
Yam14_Kob_0316_3,4,69,0.571634,0.624084,0.05245,9.833459211,19.08290437,2.49373,0.834585,-1.659145,20.3648,19.4038,-0.961,2.236067977,12.72792206,13.60147051,7.211102551,6.403124237,6.403124237,97,98,1,56.875,44,-12.875,0,31,1,68,bad,BIBIRI,0.193226654
Yam14_Kob_0316_3,4,79,0.546976,0.710713,0.163737,1.532273234,15.02034779,0.729885,-2.13547,-2.865355,11.2623,9.97684,-1.28546,7.071067812,9.433981132,13.89244399,13.89244399,9.433981132,0,98,99,1,25.6,20,-5.6,0,3,2,169,bad,BIBIRI,0.785467415
Yam14_Kob_0316_3,4,81,0.710713,0.756792,0.046079,0.130884217,12.68721402,-2.13547,-4.26599,-2.13052,9.97684,11.0169,1.04006,8.544003745,1.414213562,9.219544457,2,6.708203932,7.280109889,37,76,39,66.75,60,-6.75,3,135,0,24,bad,KATACHI,0.675771331
Yam15_Sue_0316_4,4,13,0.243109,0.243899,0.00079,15.14514263,20.2652611,30.6191,29.9842,-0.6349,45.3808,45.1026,-0.2782,1,1,1.414213562,1,0,1,68,89,21,65.75,64.625,-1.125,0,63,0,97,bad,BIBIRI,0.584164753
Yam15_Sue_0316_4,4,33,0.267655,0.26864,0.000985,1.383555758,16.87440447,25.28,24.2041,-1.0759,42.1098,41.5792,-0.5306,1.414213562,1,1,2.828427125,4.242640687,3.605551275,44,95,51,34.75,27.375,-7.375,0,176,1,156,bad,AJIKESHI,0.224061189
Yam15_Sue_0316_4,4,37,0.338264,0.366381,0.028117,0.073059796,16.92472258,16.1309,13.2878,-2.8431,40.7411,38.8908,-1.8503,1.414213562,2.236067977,1,1,2.236067977,0,78,75,-3,24.5,25.625,1.125,0,49,2,133,bad,BIBIRI,0.278378619
Yam15_Sue_0316_4,4,39,0.366381,0.398036,0.031655,10.43679047,18.513187,13.2878,10.3492,-2.9386,38.8908,39.5815,0.6907,1,1.414213562,2.236067977,2,2.236067977,3.605551275,48,74,26,45.5,42.125,-3.375,0,185,0,132,bad,AJIKESHI,0.14822351
Yam15_Sue_0316_4,4,41,0.398036,0.438628,0.040592,2.113333729,17.32719187,10.3492,6.8744,-3.4748,39.5815,39.9137,0.3322,1,3.16227766,3.605551275,3.605551275,2.828427125,5.099019514,29,86,57,68.125,51.625,-16.5,0,25,0,88,bad,BIBIRI,0.280503528
Yam15_Sue_0316_4,4,59,0.559663,0.663135,0.103472,0.405641261,14.94037522,2.31438,-2.93194,-5.24632,34.6248,29.42,-5.2048,5.656854249,6.403124237,8.062257748,7.615773106,3.16227766,9.433981132,41,97,56,66.75,54.25,-12.5,0,71,1,197,bad,BIBIRI,0.346322174
Yam15_Sue_0316_4,4,67,0.605975,0.723356,0.117381,7.217858919,17.12147669,0.978042,-3.98042,-4.958462,29.6176,24.8713,-4.7463,4.242640687,8.94427191,11.04536102,8.94427191,5.099019514,11.40175425,49,99,50,54.4,53.2,-1.2,0,20,0,96,bad,CHIISAI,0.053561807
Yam15_Sue_0316_4,4,71,0.748282,0.799538,0.051256,15.5493926,18.58396582,-4.9058,-7.10228,-2.19648,24.5402,23.4235,-1.1167,1.414213562,1,1,5,6.08276253,6,68,91,23,27,25.5,-1.5,0,60,0,80,bad,AJIKESHI,0.229355529
Yam15_Sue_0316_4,4,73,0.799538,0.850609,0.051071,3.029052144,16.49297948,-7.10228,-8.43113,-1.32885,23.4235,19.642,-3.7815,2,5,6.403124237,2.236067977,1,5.830951895,51,98,47,15.5,1,-14.5,0,26,0,133,bad,KATACHI,0.479352458
Yam15_Sue_0316_4,4,85,0.853016,0.9258441,0.0728281,7.97804922,16.71771339,-6.78064,-10.6771,-3.89646,14.4504,13.8865,-0.5639,4.123105626,6.403124237,6,8.602325267,5,7.071067812,69,98,29,50.875,50.5,-0.375,0,19,1,48,bad,CHIISAI,0.44075342
Yam15_Sue_0316_4,4,91,0.9287897,0.9343788,0.0055891,9.137510495,17.40544068,-10.6865,-10.5222,0.1643,12.5039,12.0044,-0.4995,1,4.123105626,4,5.099019514,6.08276253,5.830951895,61,98,37,96.75,96,-0.75,0,27,0,26,bad,CHIISAI,0.991787298
Yam15_Sue_0316_4,4,95,0.9255754,0.9359192,0.0103438,9.070749073,19.68766137,-9.41377,-11.2542,-1.84043,11.7535,11.6224,-0.1311,2.236067977,1,2,5.099019514,5,5.830951895,98,99,1,98.375,98.375,0,0,15,0,6,bad,BIBIRI,0.307845506
Yam15_Sue_0316_4,4,97,0.9359192,0.9319653,-0.0039539,38.67362265,19.20606607,-11.2542,-9.99889,1.25531,11.6224,11.107,-0.5154,2.236067977,1.414213562,1,4.472135955,6.403124237,5,97,98,1,98.125,98.125,0,0,8,0,5,bad,BIBIRI,0.530541551
Yas01_cho_0328_1,2,13,0.402409,0.415656,0.013247,21.42919045,20.93711708,10.0547,8.74533,-1.30937,43.4322,43.3694,-0.0628,3,2.828427125,2.236067977,3,0,2.828427125,61,79,18,36.75,26,-10.75,0,100,1,202,bad,HOUCHI,0.889895429
Yas01_cho_0328_1,2,25,0.424978,0.439485,0.014507,28.74207232,19.04560125,8.17684,6.55253,-1.62431,42.5411,41.1638,-1.3773,1,1,1.414213562,5.830951895,5.385164807,4.472135955,68,94,26,50,51.75,1.75,0,42,0,133,bad,POKA,0.749455456
Yas01_cho_0328_1,2,37,0.475954,0.455259,-0.020695,59.53595586,22.31894807,4.62547,6.52371,1.89824,37.3242,35.9422,-1.382,2.236067977,2,1,2.236067977,0,2,86,96,10,25.125,25.375,0.25,0,64,0,73,bad,reigai,0.944043223
Yas01_cho_0328_1,2,43,0.50204,0.555388,0.053348,21.28992284,20.11186687,4.39764,-0.0123741,-4.4100141,36.407,34.6906,-1.7164,2,7.615773106,9.486832981,1,2.236067977,9.219544457,89,96,7,60.75,38.25,-22.5,0,81,1,181,bad,CHIISAI,0.2378192
Yas01_cho_0328_1,2,85,0.733535,0.734537,0.001002,69.17749797,21.44147618,-3.0399,-4.58756,-1.54766,16.201,18.0575,1.8565,1,6,6.08276253,6,6.08276253,1,79,97,18,46,40,-6,0,12,1,165,bad,IKKI,0.180288123
Yas02_Kob_0328_2,2,9,0.417441,0.41661,-0.000831,2.345152239,17.48527651,9.08494,9.73208,0.64714,45.2315,46.9114,1.6799,3,3.16227766,1,1.414213562,2.236067977,1,44,79,35,48.25,42.125,-6.125,0,188,2,149,bad,KATACHI,0.803873438
Yas02_Kob_0328_2,2,11,0.41661,0.42976,0.01315,37.9054092,20.36013329,9.73208,8.86422,-0.86786,46.9114,48.1988,1.2874,2,2,2.828427125,2.828427125,2,0,61,86,25,57.875,54,-3.875,0,111,0,162,bad,HOUCHI,0.43451836
Yas02_Kob_0328_2,2,21,0.456688,0.481604,0.024916,25.60137997,21.83690495,5.25552,2.49741,-2.75811,46.0828,45.6977,-0.3851,2,9.486832981,10.29563014,1,3,10.81665383,90,96,6,59,43.5,-15.5,0,287,2,249,bad,KATACHI,0.536375641
Yas02_Kob_0328_2,2,45,0.516222,0.522516,0.006294,4.459582741,18.68597164,-1.3189,-2.20792,-0.88902,42.2837,38.4133,-3.8704,2.828427125,8.062257748,6.08276253,7.071067812,5.830951895,7.810249676,43,71,28,50.75,46,-4.75,0,74,1,175,bad,KATACHI,0.356799276
Yas02_Kob_0328_2,2,63,0.553484,0.515041,-0.038443,3.65226101,17.55457463,-4.59898,-4.42141,0.17757,35.9144,38.1859,2.2715,1,1.414213562,1,1,1.414213562,0,37,70,33,35.125,28.625,-6.5,0,75,0,30,bad,IKKI,0.835946632
Yas02_Kob_0328_2,2,91,0.368471,0.377883,0.009412,7.446576961,18.60040797,5.87619,4.23149,-1.6447,38.5739,37.8638,-0.7101,4.123105626,8.602325267,5,4.123105626,0,8.602325267,75,92,17,58.6,38.4,-20.2,1,380,0,43,bad,BIBIRI,0.300405381
Yas03_Sue_0328_3,2,19,0.371742,0.365632,-0.00611,1.129930694,17.10844663,14.2839,15.1337,0.8498,45.8648,46.4587,0.5939,2,2.236067977,2.236067977,2.828427125,2,1,47,74,27,65,52.625,-12.375,0,104,1,155,bad,KATACHI,0.466288835
Yas03_Sue_0328_3,2,23,0.36075,0.407706,0.046956,19.68255604,19.58034724,15.8912,12.0526,-3.8386,46.3753,47.0004,0.6251,1.414213562,2.236067977,1,1,2.236067977,0,37,73,36,51.5,40,-11.5,0,222,1,215,bad,HOUCHI,0.124264292
Yas03_Sue_0328_3,2,37,0.490128,0.488735,-0.001393,48.98347992,22.79066996,3.04995,2.64444,-0.40551,46.5908,44.5344,-2.0564,2.236067977,1.414213562,2.236067977,1,3.16227766,2.828427125,50,57,7,47,50.125,3.125,0,30,0,16,bad,POKA,0.058641579
Yas04_cho_0328_4,2,35,0.468691,0.452425,-0.016266,8.077595668,19.34452499,3.68871,5.23788,1.54917,46.0191,43.3528,-2.6663,1.414213562,1,1,1,1,0,52,67,15,48.75,50,1.25,0,109,1,114,bad,KATACHI,0.99028762
Yas04_cho_0328_4,2,43,0.448767,0.46523,0.016463,42.29877238,20.00813036,5.37479,3.75041,-1.62438,42.6272,42.5844,-0.0428,1,2,2.236067977,3,4,4.472135955,68,78,10,77.75,67.125,-10.625,0,85,0,40,bad,CHIISAI,0.827480231
Yas04_cho_0328_4,2,47,0.453272,0.487697,0.034425,2.103200028,17.36793412,5.06664,2.07907,-2.98757,43.7074,42.596,-1.1114,3.16227766,11.66190379,9.486832981,1.414213562,2,10.77032961,62,91,29,57.375,41.5,-15.875,0,226,2,312,bad,BIBIRI,0.586301674
Yas04_cho_0328_4,2,49,0.487697,0.498079,0.010382,38.41001628,19.95196932,2.07907,1.34971,-0.72936,42.596,42.4336,-0.1624,1,2,2.236067977,6.708203932,7.211102551,5.656854249,65,79,14,78.875,65.125,-13.75,0,111,0,74,bad,CHIISAI,0.198920178
Yas04_cho_0328_4,2,57,0.513495,0.54481,0.031315,1.8974827,18.02063762,-1.13392,-3.72924,-2.59532,45.7427,40.5345,-5.2082,2.828427125,1,2.236067977,1,2.236067977,1.414213562,37,65,28,41.375,38.125,-3.25,0,55,0,125,bad,KATACHI,0.972059954
Yas04_cho_0328_4,2,63,0.56252,0.592536,0.030016,1.482774913,17.17178923,-6.36245,-7.34974,-0.98729,37.0073,37.859,0.8517,6,1,7,3.16227766,7.615773106,8.544003745,37,85,48,28.375,27.75,-0.625,0,74,0,65,bad,KATACHI,0.880799903
Yas04_Kob_0328_4,2,11,0.39669,0.400177,0.003487,25.13281063,20.28366291,11.3322,11.0326,-0.2996,44.757,44.747,-0.01,2.236067977,1.414213562,3.605551275,1,2,3.16227766,68,81,13,63,46.375,-16.625,0,83,1,81,bad,IKKI,0.506236758
Yas04_Kob_0328_4,2,15,0.40183,0.411994,0.010164,36.41988038,21.23522131,10.7665,9.93236,-0.83414,44.7693,45.9688,1.1995,1,2.828427125,2.236067977,3.16227766,3.605551275,1,67,78,11,45.75,39.125,-6.625,0,92,0,128,bad,KATACHI,0.483045753
Yas04_Kob_0328_4,2,43,0.445815,0.470792,0.024977,42.29877238,20.00813036,5.21936,3.26167,-1.95769,41.8669,42.4854,0.6185,1,2,2.236067977,8,8.062257748,6.08276253,68,78,10,77.75,67.125,-10.625,0,85,0,40,bad,CHIISAI,0.698588208
Yas04_Kob_0328_4,2,57,0.50929,0.535832,0.026542,1.8974827,18.02063762,-1.40401,-2.94224,-1.53823,46.9629,41.5017,-5.4612,2.828427125,1,2.236067977,1,3.605551275,3.16227766,37,65,28,41.375,38.125,-3.25,0,55,0,125,bad,KATACHI,0.731056473
Yas04_Kob_0328_4,2,63,0.563526,0.593094,0.029568,1.482774913,17.17178923,-6.37295,-8.30716,-1.93421,36.89,36.5141,-0.3759,6,1,7,3.16227766,7.615773106,8.544003745,37,85,48,28.375,27.75,-0.625,0,74,0,65,bad,KATACHI,0.702088103
Yas04_Kob_0328_4,2,85,0.756167,0.700461,-0.055706,7.066948654,17.00870026,-16.8403,-14.9638,1.8765,28.6498,34.4805,5.8307,3.16227766,1,2.236067977,9.848857802,6.708203932,7.615773106,16,52,36,33.75,38.75,5,0,156,0,72,bad,HOUCHI,0.02986319
Yas04_Sue_0328_4,2,43,0.450234,0.465535,0.015301,42.29877238,20.00813036,4.98536,3.65382,-1.33154,42.2503,42.3114,0.0611,1,2,2.236067977,8,8.062257748,6.08276253,68,78,10,77.75,67.125,-10.625,0,85,0,40,bad,OTUKIAI,0.163583308
Yas04_Sue_0328_4,2,49,0.486422,0.502524,0.016102,38.41001628,19.95196932,2.19095,0.888908,-1.302042,42.1701,42.1183,-0.0518,1,2,2.236067977,6.708203932,7.211102551,5.656854249,65,79,14,78.875,65.125,-13.75,0,111,0,74,bad,OTUKIAI,0.401210441
Yas04_Sue_0328_4,2,63,0.570936,0.595694,0.024758,1.482774913,17.17178923,-6.59465,-8.51704,-1.92239,37.1244,36.7911,-0.3333,6,1,7,3.16227766,7.615773106,8.544003745,37,85,48,28.375,27.75,-0.625,0,74,0,65,bad,AJIKESHI,0.960669945
Yas04_Sue_0328_4,2,73,0.669443,0.71559,0.046147,0.496378117,14.57159498,-13.435,-14.2234,-0.7884,33.7462,30.6112,-3.135,8.94427191,1.414213562,7.615773106,1.414213562,9.486832981,8.246211251,31,63,32,50.625,49.375,-1.25,0,99,0,97,bad,SOPPO,0.194115587
Yas04_Sue_0328_4,2,85,0.745241,0.700624,-0.044617,7.066948654,17.00870026,-16.7952,-15.3832,1.412,29.6366,34.37,4.7334,3.16227766,1,2.236067977,9.848857802,6.708203932,7.615773106,16,52,36,33.75,38.75,5,0,156,0,72,bad,SOPPO,0.819902761
Yas04_Sue_0328_4,2,87,0.700624,0.765992,0.065368,52.80896432,20.77684284,-15.3832,-20.3075,-4.9243,34.37,36.1478,1.7778,2,9.055385138,9.055385138,2,0,9.055385138,65,93,28,50.375,49.875,-0.5,0,24,0,46,bad,SOPPO,0.78945737
Yas04_Sue_0328_4,2,89,0.765992,0.776995,0.011003,19.16102814,19.33312924,-20.3075,-20.7979,-0.4904,36.1478,34.0132,-2.1346,1,1,1.414213562,2,2.236067977,1.414213562,35,24,-11,7.875,13.375,5.5,0,132,0,254,bad,SOPPO,0.86166904
