,Unnamed: 0,name,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,label
227,227,Mas01_cho_0322_1,4,11,0.007582087069749831,-4.881966778209558,0.9978578449593952,0.9977916053140952,-6.62396453000591e-05,54.66391724806733,52.936025081699846,-1.7278921663674822,0.0,0.8754864175064208,0.5481635935911171,0.32732282391530365,3
228,228,Mas01_cho_0322_1,4,7,0.001,-6.907755278982138,0.9974142919010872,0.9976956084417732,0.00028131654068586087,51.34534980422011,49.0068305421038,-2.3385192621163213,1.4142135623730951,0.3618913977767591,0.8972495480100929,-0.5353581502333339,2
229,229,Mas01_cho_0322_1,4,15,0.0011459996458142994,-6.771477969752202,0.9974428840204752,0.9974304398467374,-1.2444173737691244e-05,51.97862297869603,51.736509356081974,-0.2421136226140561,0.0,0.3861028102847781,0.3926359396672167,-0.006533129382438607,9
230,230,Mas01_cho_0322_1,4,13,0.018534459173679352,-3.988123621457462,0.9979523341083778,0.9975252473214871,-0.00042708678689085117,55.9693216040491,50.98368863694419,-4.985632967104912,2.0,0.4615986706671284,0.5033782870897716,-0.04177961642264322,5
231,231,Mas01_cho_0322_1,4,23,0.0018042852170765398,-6.317590767246286,0.9976186263022208,0.9967967017233276,-0.0008219245788934071,45.390940497592574,41.25499458012248,-4.135945917470089,1.0,0.5267133866953254,-0.4482074027423581,0.9749207894376836,1
232,232,Oon06_Sue_0329_6,2,19,0.21583998203277588,-1.5332179697659496,0.967134133167484,0.954350108902037,-0.012784024265447114,16.134270298200803,14.791530411586493,-1.3427398866143123,5.0990195135927845,0.11272050771322842,0.014351927342188875,0.09836858037103954,5
233,233,Oon06_Sue_0329_6,2,29,0.0013940864009782672,-6.5755159879488385,0.9857438505704454,0.9750807935317508,-0.010663057038694523,18.83580468729548,14.946983956932144,-3.888820730363333,6.4031242374328485,0.6826293984444823,0.6040508414144821,0.07857855703000037,5
234,234,Oon06_Sue_0329_6,2,89,0.001,-6.907755278982138,0.9983444859022024,0.9963021812186216,-0.002042304683580798,13.327336839959084,8.392596464563018,-4.934740375396068,8.06225774829855,0.9910818289725296,0.9984511242622508,-0.007369295289721411,3
235,235,Oon06_Sue_0329_6,2,15,0.001,-6.907755278982138,0.9903637649092952,0.9847005115973784,-0.005663253311916638,25.05460012511227,20.343494658130183,-4.71110546698209,5.0990195135927845,0.1577269798607671,-0.4773118904410573,0.6350388703018244,5
236,236,Oon06_Sue_0329_6,2,25,0.001,-6.907755278982138,0.9815550877644491,0.9615126974276356,-0.020042390336813317,15.871326243298132,14.320337333361788,-1.5509889099363434,8.06225774829855,-0.03835526261090926,0.4964355709586538,-0.5347908335695629,5
237,237,Oon06_Sue_0329_6,2,43,0.001,-6.907755278982138,0.9022895420612772,0.8600363476522611,-0.04225319440901598,10.421012738680416,3.0408998864385426,-7.380112852241872,10.0,0.0787089627121638,-0.9725045210273606,1.0512134837395244,1
238,238,Oon06_Sue_0329_6,2,31,0.001,-6.907755278982138,0.9823307161837672,0.9646051507041234,-0.017725565479643882,15.69221792574007,13.647179382703627,-2.045038543036446,5.385164807134505,0.8331678664069048,0.2774241921763975,0.5557436742305073,5
239,239,Oon06_Sue_0329_6,2,47,0.001,-6.907755278982138,0.8990150288625856,0.6637238427711452,-0.2352911860914404,6.9996798809600005,2.032666712937528,-4.967013168022472,6.324555320336759,0.9013181443998424,-0.673249809509527,1.574567953909369,1
240,240,Oon06_Sue_0329_6,2,45,0.14781641960144046,-1.911784183259284,0.9234568253040544,0.8975238531327436,-0.025932972171310853,6.110718445705127,5.840973861427611,-0.26974458427751724,6.0827625302982185,0.8630037559873712,0.9439896523779246,-0.08098589639055342,1
241,241,Oon06_Sue_0329_6,2,87,0.001,-6.907755278982138,0.9981549317123032,0.9978202595372,-0.00033467217510296804,17.26169461412542,12.055742936866311,-5.205951677259108,5.0,0.9995761742963396,0.99872537049999,0.0008508037963494973,3
242,242,Oon06_Sue_0329_6,2,73,0.001,-6.907755278982138,0.9973285108672778,0.994704761244359,-0.0026237496229187807,12.888701870896785,7.502048560995416,-5.3866533099013685,7.280109889280517,0.990690510023122,0.999715384351359,-0.009024874328237065,1
243,243,Oon04_Kob_0329_4,2,11,0.0007084107492119074,-7.252486478240867,0.9910454483159412,0.9878895201639064,-0.0031559281520348037,19.93105998562498,18.095815377228238,-1.8352446083967384,6.4031242374328485,0.19074665643485672,0.8361440797349544,-0.6453974233000976,6
244,244,Oon04_Kob_0329_4,2,7,0.2475211322307587,-1.3962593178677516,0.9926273555565344,0.9919189001829548,-0.0007084553735795528,23.42843630544609,20.369739097334254,-3.0586972081118304,3.0,0.042357069475785686,0.022516032395043104,0.01984103708074258,7
245,245,Oon04_Kob_0329_4,2,45,0.000794607971329242,-7.137661682757374,0.970238699452442,0.8646316744145873,-0.1056070250378548,8.716508979526479,6.9964582155395805,-1.7200507639868974,1.0,0.9527495118695221,0.8940621354125259,0.05868737645699595,1
246,246,Oon04_Kob_0329_4,2,53,0.0031082031782716517,-5.77371047593916,0.8582678465739647,0.4577183353626173,-0.4005495112113474,4.766056848710682,-1.9040960352893777,-6.670152884000058,4.123105625617661,0.8987405882151625,0.992866960489028,-0.09412637227386544,6
247,247,Oon04_Kob_0329_4,2,13,0.0009552672272548081,-6.953519437510629,0.9885661356811472,0.9832078194917212,-0.00535831618942606,19.55272984865678,16.58267682199374,-2.9700530266630416,5.0,-0.36781199585007984,-0.6570043434089712,0.2891923475588913,1
248,248,Tak01_cho_0328_1,4,35,0.010152362287044523,-4.590048862933688,0.9974231846907649,0.9973849382661344,-3.824642463035044e-05,71.41321324065389,62.550396772510005,-8.862816468143883,5.385164807134505,0.9557502199915608,0.9648517711602941,-0.009101551168733013,3
249,249,Tak01_cho_0328_1,4,45,0.0022034470457583666,-6.117732305848304,0.9975454694971716,0.9970433615093036,-0.0005021079878677616,70.29443748675638,65.95395845404643,-4.340479032709951,8.06225774829855,0.9597068923314428,0.974165168621634,-0.014458276290191254,7
250,250,Tak01_cho_0328_1,4,49,0.006423276383429766,-5.047826951361391,0.9980797586874564,0.9968048640524048,-0.0012748946350517045,72.52194494496261,64.00366150941144,-8.518283435551169,5.0,0.9303954135550871,0.9616075807147214,-0.031212167159634263,4
251,251,Tak01_cho_0328_1,4,41,0.12613630294799805,-2.0703921872930224,0.9974954545769648,0.9976671415789916,0.00017168700202674358,66.30339776115561,58.564573651449386,-7.738824109706223,2.8284271247461903,0.9486540506369092,0.9597791506284464,-0.011125099991537213,7
252,252,Tak01_cho_0328_1,4,33,0.001,-6.907755278982138,0.997967051475347,0.997264196888956,-0.0007028545863910772,72.24384335854617,70.84360152725792,-1.4002418312882554,3.6055512754639887,-0.2151933480222267,0.5007185770775452,-0.7159119250997719,7
253,253,Tak01_cho_0328_1,4,59,0.001,-6.907755278982138,0.9982733744798769,0.997963075437426,-0.0003102990424507235,81.08665360532926,76.48594095608459,-4.600712649244669,10.04987562112089,0.9753613238296344,0.8894176030659856,0.08594372076364865,1
254,254,Tak14_Kob_0329_7,3,49,0.004854940809309483,-5.327758369010494,0.9975250354925352,0.9981472559820008,0.0006222204894658079,53.8368398129213,47.5327353189018,-6.304104494019505,2.23606797749979,-0.2211481010692178,0.049746781488486984,-0.2708948825577048,1
255,255,Tak14_Kob_0329_7,3,17,0.0005746872629970312,-7.461684555568928,0.9968208667850847,0.9966281906777168,-0.0001926761073680616,43.972878717176506,41.32288415558081,-2.649994561595697,2.0,0.2903983988980389,0.7938134062856187,-0.5034150073875798,2
256,256,Tak14_Kob_0329_7,3,15,0.0007475275779142977,-7.198739359849149,0.9970684242170462,0.9968261168938918,-0.00024230732315444484,40.58159731878261,40.18896511481513,-0.392632203967473,1.0,-0.4756685415054413,-0.19651109359657093,-0.2791574479088704,7
257,257,Tak14_Kob_0329_7,3,63,0.0009384454460814595,-6.9712858324696025,0.9982595448774618,0.9981521227710046,-0.00010742210645720009,44.92623130041649,44.71403691563991,-0.2121943847765948,1.0,-0.8798797946331435,-0.8428762070852415,-0.037003587547902006,3
258,258,Tak14_Kob_0329_7,3,11,0.001,-6.907755278982138,0.996716458207486,0.9963375236644434,-0.0003789345430426083,41.25821070228227,39.991107088228496,-1.2671036140537737,0.0,0.06515426921014965,0.33126483422434705,-0.2661105650141974,2
259,259,Tak14_Kob_0329_7,3,21,0.0015129003440961242,-6.493726712772091,0.9965318488001677,0.9963259072502988,-0.0002059415498687489,40.870367639340685,39.04386824017625,-1.8264993991644476,5.830951894845301,0.3713945322382125,-0.5059027092156547,0.8772972414538671,2
260,260,Tak14_Kob_0329_7,3,19,0.0006722203688696027,-7.304924341332892,0.9965366053293532,0.9965581714028438,2.15660734906864e-05,42.47742717627647,37.18070287245486,-5.296724303821605,5.0,0.7748502207330654,0.10344314798405796,0.6714070727490075,1
261,261,Oon01_cho_0329_1,2,49,0.001,-6.907755278982138,0.9971095374820954,0.9959836104811164,-0.0011259270009790212,56.62729201644857,46.612192705994616,-10.015099310453957,4.47213595499958,0.5599422785308937,-0.04562969888447595,0.6055719774153697,4
262,262,Oon01_cho_0329_1,2,13,0.06166228279471396,-2.786082834914372,0.9939861890710532,0.9923213357466424,-0.0016648533244107975,27.55238066147791,25.667372210106745,-1.885008451371164,2.23606797749979,0.7459485901247321,-0.3853357698273155,1.1312843599520477,1
263,263,Sat10_cho_0302_4,4,35,0.0008328763069584966,-7.09062541786954,0.9459305017581308,0.9297976691339358,-0.01613283262419496,19.958768677264565,17.331565969515946,-2.6272027077486233,2.8284271247461903,0.6029964161927293,0.5137584340189401,0.08923798217378931,1
264,264,Sat10_cho_0302_4,4,19,0.004677758552134037,-5.364936225633565,0.9971508899218636,0.9966120201409144,-0.0005388697809490807,46.046717908927135,42.38301817625784,-3.6636997326692935,6.708203932499369,0.23347418793911054,-0.7593309729259214,0.9928051608650319,2
265,265,Sat10_cho_0302_4,4,13,0.002246646909043193,-6.0983164369591245,0.9974729747043568,0.99726494506962,-0.00020802963473687264,49.305873833895504,46.14377337270642,-3.162100461189077,1.4142135623730951,0.3969462078580258,0.6316460786800105,-0.23469987082198476,1
266,266,Sat10_cho_0302_4,4,49,0.001,-6.907755278982138,0.6704585409254309,0.06388007590112821,-0.6065784650243027,6.015107700101305,-14.616879023637807,-20.63198672373911,4.123105625617661,0.695705755455412,-0.08057239205303346,0.7762781475084455,4
267,267,Sat10_cho_0302_4,4,85,0.001,-6.907755278982138,0.0015762888977209901,0.0011573749455743296,-0.00041891395214666005,-32.3941306408077,-53.5370085992918,-21.142877958484085,2.8284271247461903,-0.40638222553414893,0.10899698394210937,-0.5153792094762584,6
268,268,Sat10_cho_0302_4,4,75,0.001,-6.907755278982138,0.0057831854574716965,0.003135698460501768,-0.002647486996969928,-24.192043052904467,-28.410607759554292,-4.218564706649818,1.4142135623730951,0.8957795886168823,0.8049559655316891,0.0908236230851932,4
269,269,Sat10_cho_0302_4,4,87,0.0018881509313359854,-6.272157272009148,0.0011879551904405705,0.0008328895482155874,-0.0003550656422249832,-53.00284193646081,-57.89612873821456,-4.893286801753746,13.601470508735444,-0.9898491792991796,-0.993840215550566,0.003991036251386415,0
270,270,Sat10_cho_0302_4,4,61,0.0005647025536745787,-7.479211419116535,0.0030039878429591878,0.0041371891406063455,0.0011332012976471573,-23.904923121512443,-26.16246171940241,-2.2575385978899654,6.708203932499369,0.926106538628276,-0.0974498967640698,1.0235564353923456,0
271,271,Sat10_cho_0302_4,4,27,0.18855708837509155,-1.6683544618444417,0.9944954762198128,0.9802348012743302,-0.014260674945482662,33.457631792263065,22.800457288826642,-10.657174503436426,1.0,0.8496255827438673,0.8633986041729123,-0.013773021429044907,3
272,272,Yas13_cho_0328_13,2,57,0.002582155866548419,-5.9591306217846265,0.7769664733214383,0.08846601364246254,-0.6885004596789758,4.670869805184452,-8.849768701066248,-13.520638506250698,10.295630140987,0.697498941738527,0.8313019620779967,-0.13380302033946967,2
273,273,Yas13_cho_0328_13,2,61,0.001,-6.907755278982138,0.5416318393188878,0.04209842379909445,-0.4995334155197934,0.1801246446345331,-11.694650381835176,-11.874775026469711,9.0,0.8125170767335969,0.6609631045632591,0.15155397217033773,1
274,274,Yas13_cho_0328_13,2,27,0.629345715045929,-0.463074546806883,0.921756393068254,0.8739540004988829,-0.0478023925693708,12.255906211897528,9.396982878167409,-2.8589233337301234,7.6157731058639095,0.7210903265460079,0.3110268960059661,0.41006343054004185,1
275,275,Yas13_cho_0328_13,2,79,0.001,-6.907755278982138,0.004801139534919785,0.003440954004742092,-0.001360185530177693,-34.287042151180565,-37.82779089739708,-3.5407487462165155,5.0,0.10605441197295164,0.9456198216404366,-0.8395654096674849,2
276,276,Yas13_cho_0328_13,2,15,0.10344025492668152,-2.268761080033158,0.9894928853675546,0.9816170152427144,-0.007875870124840145,23.46462308863868,19.469820521911444,-3.994802566727241,1.4142135623730951,-0.6717830875998066,0.5857689531132548,-1.2575520407130614,1
277,277,Sat15_Sue_0304_1,4,19,0.0013925025705248115,-6.576652740186218,0.997381398862304,0.9965422077199688,-0.0008391911423351051,40.204119734059994,34.02565208455178,-6.178467649508207,9.0,0.7249325256487558,-0.22202095671354052,0.9469534823622964,6
278,278,Sat15_Sue_0304_1,4,75,0.0025234902277588844,-5.982112324686447,0.3722746535374569,0.008860961855337135,-0.3634136916821198,-4.216976993760189,-21.946608739231266,-17.729631745471078,1.0,-0.7946619986879315,-0.9281666757610568,0.1335046770731253,6
279,279,Sat15_Sue_0304_1,4,81,0.001,-6.907755278982138,0.005475703730250858,0.004981248686651285,-0.0004944550435995732,-18.693852403467996,-33.36863464055362,-14.674782237085632,2.8284271247461903,0.9805586198287104,-0.8646109688664361,1.8451695886951465,2
280,280,Sat15_Sue_0304_1,4,45,0.0006432294030673803,-7.349009127420198,0.5372447113419494,0.3864499445249271,-0.1507947668170223,2.8467906467720385,-0.7425119204616316,-3.58930256723367,4.0,0.61704789962771,-0.9153246261643444,1.5323725257920544,2
281,281,Sat15_Sue_0304_1,4,21,0.0006646724650636315,-7.316216172381903,0.9968732915240393,0.9959345517354624,-0.0009387397885769476,34.70601605050584,31.40769084484157,-3.2983252056642627,8.0,0.7192007552705495,0.07267342980476289,0.6465273254657866,6
282,282,Sat15_Sue_0304_1,4,39,0.0012316321954131124,-6.6994150011277105,0.9925062812562232,0.9845090977871276,-0.007997183469095616,28.53456767577412,28.151692115272606,-0.3828755605015104,1.4142135623730951,0.3133703925742883,0.15851975591362874,0.15485063666065954,6
283,283,Sat15_Sue_0304_1,4,31,0.002826872281730175,-5.868584379313817,0.9957416785514456,0.9939237430746449,-0.0018179354768004246,33.57378009602063,28.90028241679833,-4.673497679222294,4.47213595499958,0.6800778777219356,0.6641053219331037,0.015972555788831944,5
284,284,Sat15_Sue_0304_1,4,17,0.001,-6.907755278982138,0.997636694231968,0.9971634272709706,-0.00047326696099747595,44.464283491116035,39.83478580999434,-4.629497681121698,2.0,-0.047601902909682914,-0.03894441483297915,-0.008657488076703766,1
285,285,Sat15_Sue_0304_1,4,83,0.0006297969375737011,-7.370113111846959,0.004682742808453265,0.0034879196539303607,-0.001194823154522906,-30.66919414115433,-57.13430472205275,-26.465110580898408,3.1622776601683795,0.909424205440422,-0.8848698131460013,1.7942940185864231,4
286,286,Yas09_Sue_0328_9,2,31,0.001,-6.907755278982138,0.9695871452351532,0.9267783843193002,-0.04280876091585306,16.94887333067125,13.774770317927546,-3.1741030127437035,5.385164807134505,0.7121773012133458,-0.8314362064296377,1.543613507642983,6
287,287,Yas09_Sue_0328_9,2,37,0.0005740264896303415,-7.4628350135277675,0.8420307164199582,0.7043681115413957,-0.13766260487856252,4.8712526962553335,5.482712335595522,0.6114596393401888,8.246211251235321,-0.9630193537918365,-0.8334564257012933,-0.12956292809054315,6
288,288,Yas09_Sue_0328_9,2,7,0.13648439943790436,-1.9915449607209057,0.993544403385417,0.9929392479405534,-0.0006051554448636143,24.315448190425762,22.503579556994854,-1.811868633430912,6.4031242374328485,-0.7090706206623542,0.08690346927869984,-0.7959740899410541,5
289,289,Yas09_Sue_0328_9,2,49,0.001,-6.907755278982138,0.9421379847449741,0.7491530663268456,-0.1929849184181284,12.889614720670641,2.6513094280759244,-10.238305292594717,5.0,-0.10819482017833673,-0.9425638347797902,0.8343690146014535,2
290,290,Yas09_Sue_0328_9,2,57,0.002485822886228561,-5.997151532909276,0.9086381375416572,0.8684418451509426,-0.04019629239071476,13.147921412767756,9.48736063708902,-3.6605607756787375,7.071067811865476,0.6871588196033446,0.9602711483390559,-0.27311232873571145,1
291,291,Yas09_Sue_0328_9,2,43,0.0008258215966634452,-7.099131792440296,0.8063414296478609,0.2214976581196524,-0.5848437715282087,5.5388482843083136,-4.6700675795739315,-10.208915863882243,6.4031242374328485,0.8049111450762726,-0.9265355664227944,1.731446711499067,2
292,292,Tak04_Kob_0328_4,2,9,0.001,-6.907755278982138,0.9934174975509672,0.9928742890071354,-0.0005432085438317191,25.13105227819499,22.36380776657806,-2.7672445116169304,2.8284271247461903,0.41654121616429424,0.5665390996228741,-0.14999788345857973,3
293,293,Tak04_Kob_0328_4,2,27,0.0007612266927026213,-7.1805793565482965,0.9956038750740348,0.9943434947104284,-0.0012603803636063171,21.927779173107318,21.70616486860764,-0.22161430449967767,6.708203932499369,0.9215770976912664,0.13794159826749786,0.7836354994237686,4
294,294,Tak04_Kob_0328_4,2,5,0.009839476086199284,-4.621352812607879,0.9940256553154316,0.9935054624655976,-0.0005201928498339559,26.781486534134764,22.96571336303748,-3.815773171097284,2.23606797749979,0.3476000980281526,0.3115624307240171,0.036037667304135546,5
295,295,Tak04_Kob_0328_4,2,19,0.002791151637211442,-5.881300995122218,0.993568829992756,0.9921667987788414,-0.0014020312139145785,25.54349632106196,18.077449215047945,-7.466047106014018,8.602325267042627,0.6242885614605782,0.15612054684579768,0.4681680146147805,3
296,296,Tak04_Kob_0328_4,2,37,0.001,-6.907755278982138,0.9934413420346546,0.9899572018781028,-0.0034841401565519625,19.85017166010746,14.150914422506759,-5.699257237600699,7.211102550927977,-0.17002773183929154,-0.3833973196818488,0.21336958784255725,0
297,297,Tak04_Kob_0328_4,2,51,0.0006890268414281309,-7.280230330629407,0.9838076144279506,0.966767534222814,-0.017040080205136476,14.103443230190358,9.206227656326456,-4.897215573863903,1.4142135623730951,-0.8548627784698907,-0.7842951528762113,-0.07056762559367935,4
298,298,Tak04_Kob_0328_4,2,49,0.001,-6.907755278982138,0.9884857604296308,0.961271657348184,-0.027214103081446672,20.20055798556416,11.228790395918402,-8.971767589645758,6.0,-0.0617855885295661,-0.7794894189014652,0.7177038303718991,1
299,299,Koi04_Sue_0328_4,2,33,0.0007300214492715894,-7.222436641689675,0.9666829721507159,0.9053460875100516,-0.06133688464066445,18.862349678941452,11.930816637128967,-6.931533041812493,2.0,0.9118906646588616,-0.9227624494838184,1.8346531141426798,6
300,300,Koi04_Sue_0328_4,2,29,0.0010519518982619047,-6.857107889797637,0.9922334855449336,0.959222471487928,-0.03301101405700568,25.10593053351612,18.739527821217674,-6.366402712298446,8.246211251235321,-0.003318606403885027,-0.2276573330875081,0.2243387266836231,6
301,301,Koi04_Sue_0328_4,2,13,0.013786979019641876,-4.284030681543141,0.9869523165070676,0.9817638674106446,-0.00518844909642302,19.980946417728752,18.225197820670413,-1.7557485970583393,2.23606797749979,0.013513448015859157,-0.06966405702118772,0.08317750503704688,1
302,302,Koi04_Sue_0328_4,2,9,0.000879996397998184,-7.035592743684281,0.9913906035698612,0.9853585662971684,-0.0060320372726929685,22.546038440730637,21.093981406814137,-1.4520570339164962,8.06225774829855,-0.3131171155426877,0.10243604006636108,-0.4155531556090488,6
303,303,Yam14_Kob_0316_3,4,61,0.0069889407604932785,-4.963426270629338,0.024311529406090267,0.007558572826764198,-0.016752956579326073,-3.0738120881232724,-5.4543041414011935,-2.380492053277921,2.0,-0.9865527611984156,-0.987344503103078,0.0007917419046621356,3
304,304,Yam14_Kob_0316_3,4,71,0.001,-6.907755278982138,0.06936765570187431,0.00393190879094385,-0.06543574691093046,-0.938928437795812,-4.8813068490933915,-3.942378411297579,9.433981132056603,-0.9962173255716288,-0.9939358726437582,-0.00228145292787052,3
305,305,Yam14_Kob_0316_3,4,9,0.003363979049026966,-5.694630764885192,0.9961182820152364,0.9951815694030288,-0.0009367126122075133,35.489761394143834,33.29824558923288,-2.1915158049109564,3.0,0.91975211156655,0.9729476050878146,-0.05319549352126463,1
306,306,Yam14_Kob_0316_3,4,73,0.003003569319844246,-5.807953924251945,0.006099928850833436,0.002434695153824773,-0.0036652336970086634,-2.765969434199335,-4.38553902962835,-1.6195695954290152,8.602325267042627,0.9930927262792912,-0.9988494007186538,1.991942126997945,1
307,307,Yam14_Kob_0316_3,4,23,0.0007303949096240102,-7.2219251980068,0.994995634691478,0.9947734013915815,-0.0002222332998963461,27.415049654072146,23.3060958259985,-4.108953828073645,4.0,0.1150438043440405,0.5962873234313977,-0.4812435190873572,0
308,308,Yam14_Kob_0316_3,4,57,0.007855970412492752,-4.8464814741676205,0.9696205389471891,0.030020883337837482,-0.9395996556093515,4.401445361707892,-4.503964673542488,-8.905410035250382,11.401754250991381,-0.9978280761260664,-0.9748540820358759,-0.022973994090190297,0
309,309,Yam14_Kob_0316_3,4,11,0.002018898492679,-6.205203216953458,0.9958154507474248,0.9947829864025864,-0.0010324643448385018,37.78775371726294,31.68154300231493,-6.106210714948003,6.708203932499369,0.08701751752013474,0.9696600727843828,-0.8826425552642481,5
310,310,Yam14_Kob_0316_3,4,51,0.001,-6.907755278982138,0.97864663222387,0.06242890288964209,-0.9162177293342281,5.145994352720571,-3.1973433550441586,-8.343337707764729,6.324555320336759,-0.9962045088903444,-0.9377830046224128,-0.0584215042679318,0
311,311,Yam14_Kob_0316_3,4,5,0.001,-6.907755278982138,0.9973227596508792,0.9965187835515787,-0.0008039760993003853,44.62752404708771,39.14017177945205,-5.487352267635663,6.0,0.0964691735671946,0.8540090767755723,-0.7575399032083776,0
312,312,Yam14_Kob_0316_3,4,53,0.0006353569333441557,-7.361323617235899,0.9131674426727744,0.08315389766625836,-0.830013545006516,3.113461033405416,-2.244791668500942,-5.358252701906358,9.486832980505136,-0.9985718817776422,-0.9995670449267968,0.0009951631491544877,0
313,313,Yam14_Kob_0316_3,4,35,0.001,-6.907755278982138,0.996404152992132,0.9935956250535114,-0.0028085279386206308,22.07582064473772,13.795779236813676,-8.280041407924047,9.219544457292887,-0.5337050895828862,-0.5137305094775626,-0.019974580105323603,3
314,314,Yam14_Kob_0316_3,4,3,0.0013668686151504517,-6.595232837673223,0.9973252828246828,0.9969873324922962,-0.00033795033238648303,44.93946283636257,42.26525470170196,-2.6742081346606033,6.324555320336759,0.05849190474108285,0.8817445143007373,-0.8232526095596544,3
315,315,Yam14_Kob_0316_3,4,19,0.0006865226896479727,-7.283871282103632,0.9964994245256826,0.9956174342681448,-0.0008819902575378791,32.55462947517171,26.852648294891914,-5.701981180279795,1.4142135623730951,0.9895311292834572,0.9969300212974574,-0.007398892014000125,0
316,316,Yam14_Kob_0316_3,4,25,0.0012723731342703106,-6.666871512529178,0.9955276160845872,0.9952290883353944,-0.0002985277491927008,25.64339502276804,21.462391459058352,-4.181003563709687,5.0,-0.5970821679042894,0.9122517262786898,-1.5093338941829788,3
317,317,Yam14_Kob_0316_3,4,7,0.001,-6.907755278982138,0.9966346652161326,0.9954437124577686,-0.0011909527583640054,41.71003666908445,34.847763789339496,-6.862272879744957,4.47213595499958,0.27070846938546617,0.9504616989289452,-0.6797532295434789,1
318,318,Yam02_Kob_0223_2,2,23,0.0007608858286403121,-7.1810272394258465,0.9802467106191948,0.9333231685698596,-0.04692354204933513,15.712945773542769,11.095040337635671,-4.6179054359070975,3.1622776601683795,-0.2592965657593571,0.9944646245078128,-1.25376119026717,3
319,319,Yam02_Kob_0223_2,2,31,0.001,-6.907755278982138,0.7875390435177492,0.4877597508163284,-0.2997792927014208,5.620096986080917,0.6796770686982595,-4.940419917382657,6.4031242374328485,0.9777597800657972,0.9490836611121984,0.028676118953598676,1
320,320,Yam02_Kob_0223_2,2,7,0.0006586812087334692,-7.325270890531644,0.975004904529706,0.9573520422585106,-0.01765286227119534,14.555976906918195,12.922436114476778,-1.6335407924414156,1.4142135623730951,0.4613742046065388,-0.23614285375359445,0.6975170583601332,1
321,321,Yam02_Kob_0223_2,2,43,0.001,-6.907755278982138,0.1389614023987199,0.01154533421948123,-0.12741606817923867,-7.010708731865536,-17.080256234691902,-10.069547502826364,5.385164807134505,0.7311077199032282,-0.7213086902600419,1.45241641016327,0
322,322,Yam02_Kob_0223_2,2,57,0.001,-6.907755278982138,0.008916823514142247,0.004458082777012762,-0.004458740737129485,-25.567464438454564,-30.00277695725143,-4.4353125187968665,2.23606797749979,0.8509899396077489,-0.9879737694060602,1.838963709013809,1
323,323,Yam02_Kob_0223_2,2,35,0.001,-6.907755278982138,0.4647978237892682,0.289188428097949,-0.17560939569131928,-0.021875639554898345,-2.9318288224592948,-2.9099531829043963,2.8284271247461903,0.9872828781739948,-0.11433724149680398,1.1016201196707989,1
324,324,Yam02_Kob_0223_2,2,21,0.033550668507814414,-3.3946984900456907,0.9783127633623192,0.9776325095887936,-0.0006802537735255411,15.424333989960267,15.329165182750788,-0.09516880720947896,0.0,-0.5204720714396268,-0.519446754266922,-0.0010253171727048203,3
325,325,Yam02_Kob_0223_2,2,29,0.003920858725905418,-5.541444586439528,0.8313032798376454,0.7823514924455846,-0.04895178739206085,6.866491464116387,5.355988403374049,-1.5105030607423382,6.4031242374328485,0.9873861800495743,0.491464472031158,0.4959217080184164,5
326,326,Yam02_Kob_0223_2,2,51,0.000720202224329114,-7.23597851826619,0.01461202063495204,0.006057060460387786,-0.008554960174564252,-17.040652537226933,-25.101018266761212,-8.060365729534272,3.6055512754639887,-0.22430759023188712,0.9788848707316042,-1.2031924609634914,6
327,327,Yas11_Kob_0328_11,2,57,0.0007021314231678842,-7.261389958970669,0.1872422062964896,0.039276419346784164,-0.1479657869497054,-2.7478607324270223,-5.167610827652046,-2.419750095225025,8.54400374531753,-0.9768291513922198,-0.984558712780258,0.007729561388038042,1
328,328,Yas11_Kob_0328_11,2,45,0.001,-6.907755278982138,0.9868327031885942,0.9087762776597418,-0.07805642552885239,8.015715415307259,3.832423912648871,-4.18329150265839,4.0,0.5806479719572931,-0.9351831132165696,1.5158310851738626,0
329,329,Yas11_Kob_0328_11,2,17,0.0010040074121207,-6.903755875149512,0.9909794212375764,0.988680195749464,-0.002299225488112344,22.622623058332817,19.441054805751783,-3.1815682525810374,6.324555320336759,-0.7638813491402379,-0.6759239854583288,-0.0879573636819091,6
330,330,Yas11_Kob_0328_11,2,9,0.2304801940917969,-1.4675903460863085,0.9919658497758572,0.99172101661544,-0.0002448331604172349,23.354562639740692,21.20390174525396,-2.1506608944867343,1.0,0.212645916027114,0.2763207065297158,-0.06367479050260183,1
331,331,Yas11_Kob_0328_11,2,33,0.001,-6.907755278982138,0.9929635220487042,0.9870715967396672,-0.005891925309036927,21.31511008339869,15.167231886212681,-6.147878197186014,5.0,0.8425940736907449,0.2410963901821347,0.6014976835086102,5
332,332,Yas11_Kob_0328_11,2,49,0.007028017658740282,-4.957850596033767,0.9733550175876452,0.8716998492918913,-0.10165516829575404,5.851465276231803,2.572834388315236,-3.278630887916566,10.44030650891055,-0.9505548042973724,0.7184709379923712,-1.6690257422897434,0
333,333,Yam09_Sue_0301_3,4,73,0.00059464544756338,-7.427545216477635,0.006980418544237255,0.0025203694744169174,-0.0044600490698203385,-6.904674133124934,-13.711300497739995,-6.80662636461506,5.0990195135927845,-0.9785094177857409,-0.9974763802384301,0.01896696245268914,0
