,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,label
1582,4,5,0.139575318,-1.969150913,0.997272871,0.997443927,0.000171056,47.09951519,45.57651985,-1.522995338,1,0.304495834,0.351217682,-0.046721848,0
1583,2,47,0.001980662,-6.224323972,0.992481279,0.991877686,-0.000603593,15.17981829,13.99673005,-1.183088234,1,-0.019947986,-0.917008559,0.897060573,0
1584,4,83,0.000917417,-6.993948321,0.003942425,0.003579812,-0.000362613,-7.238526636,-7.566061597,-0.327534961,0,-0.958074566,0.999060756,-1.957135322,0
1585,2,5,0.002121913,-6.155437122,0.994025302,0.992734157,-0.001291145,26.78092047,23.92751383,-2.853406638,1,0.347177443,-0.568817704,0.915995147,1
1586,2,9,0.00082783,-7.096703027,0.992859235,0.991194269,-0.001664967,25.39137048,22.35586135,-3.035509135,7.615773106,-0.243349693,0.206473534,-0.449823226,0
1587,2,45,0.003752133,-5.585430895,0.993550203,0.992477425,-0.001072778,18.34003853,15.44705677,-2.892981763,1,0.476413823,0.943407042,-0.466993219,0
1588,4,45,0.000643229,-7.349009127,0.537244711,0.386449945,-0.150794767,2.846790647,-0.74251192,-3.589302567,4,0.6170479,-0.915324626,1.532372526,1
1589,4,31,0.001322564,-6.628183113,0.9936209,0.992938618,-0.000682282,31.33899249,27.49442451,-3.844567982,3,-0.496059447,0.922354136,-1.418413583,1
1590,2,51,0.921238005,-0.082036856,0.432609108,0.40233845,-0.030270657,-2.375562946,-3.97890849,-1.603345544,0,-0.465513621,0.210330215,-0.675843835,0
1591,2,1,0.001151784,-6.76644356,0.993999451,0.993679799,-0.000319652,26.94202253,24.02016603,-2.921856502,6.32455532,-0.50408112,0.272954062,-0.777035182,0
1592,4,107,0.003286645,-5.717888118,0.000297983,0.000291181,-6.80E-06,-27.04257802,-27.26138671,-0.218808694,0,0.999839948,-0.987970063,1.987810012,0
1593,2,77,0.00099457,-6.913200455,0.98219474,0.977356025,-0.004838715,12.65303463,12.4119834,-0.241051235,0,0.9513639,-0.941094052,1.892457952,0
1594,2,23,0.012875917,-4.352396583,0.996441487,0.995822646,-0.000618841,28.14892833,26.65344059,-1.495487734,8.485281374,0.320301287,0.928560911,-0.608259624,0
1595,4,77,0.104732521,-2.256345599,0.002880645,0.002351032,-0.000529613,-4.906189439,-4.99316538,-0.086975941,3.605551275,-0.999165354,0.99963528,-1.998800634,0
1596,4,1,0.001,-6.907755279,0.997643306,0.997410687,-0.000232619,51.22166518,49.75371406,-1.46795112,1.414213562,0.330973774,0.281295787,0.049677987,0
1597,2,37,0.671097875,-0.398840289,0.989772608,0.975439431,-0.014333176,17.72917161,19.40152341,1.672351794,5.099019514,-0.022174527,0.146748228,-0.168922755,0
1598,4,5,0.001,-6.907755279,0.996892142,0.996804192,-8.79E-05,44.11804218,39.4760982,-4.641943982,7.071067812,0.268337472,0.275609628,-0.007272156,1
1599,4,31,0.000727502,-7.225894305,0.997297749,0.996448234,-0.000849514,40.03494196,31.02608873,-9.008853231,6.32455532,0.983577826,-0.554626027,1.538203853,1
1600,2,39,0.001,-6.907755279,0.847713791,0.853959093,0.006245302,10.3815586,7.95669865,-2.424859949,0,-0.192739458,-0.539993361,0.347253903,0
1601,2,9,0.001,-6.907755279,0.993141592,0.992236799,-0.000904793,23.76563048,21.56996802,-2.195662463,5,0.274910827,0.257033186,0.01787764,1
1602,2,61,0.014387677,-4.241383173,0.959668789,0.548961155,-0.410707634,12.62272046,0.503621874,-12.11909859,5,0.995159111,-0.326737532,1.321896643,1
1603,4,17,0.002214868,-6.112562537,0.997257761,0.997667311,0.00040955,47.73461988,44.46987238,-3.264747509,4.242640687,0.327527527,0.929256904,-0.601729377,1
1604,4,79,0.001719594,-6.365667265,0.001068351,0.001272503,0.000204153,-8.895993623,-10.16990034,-1.273906716,7.810249676,-0.992219847,-0.972697228,-0.019522619,0
1605,2,79,0.010702695,-4.537259722,0.996882612,0.996759899,-0.000122713,20.47279546,20.15231641,-0.320479051,0,-0.650037354,-0.981438435,0.331401081,0
1606,2,25,0.001535749,-6.478737104,0.995049859,0.995063078,1.32E-05,21.98423972,21.56169461,-0.422545109,12.20655562,0.469459255,-0.037467099,0.506926354,0
1607,2,59,0.00105123,-6.857794808,0.962998804,0.948366154,-0.01463265,8.982873531,10.11142391,1.128550382,8,0.461006597,-0.7118946,1.172901196,0
1608,2,35,0.000924475,-6.98628427,0.896064634,0.802141332,-0.093923302,9.927815709,5.904840601,-4.022975107,2.236067977,-0.129342887,-0.77779133,0.648448443,0
1609,2,63,0.000847871,-7.072781635,0.993884889,0.978035107,-0.015849782,26.050324,18.41387524,-7.636448752,3.605551275,0.879986216,-0.115635855,0.995622071,0
1610,2,113,0.001166588,-6.753672091,0.000827816,0.000747145,-8.07E-05,-4.420795001,-4.735642044,-0.314847042,0,0.996020996,0.999522661,-0.003501665,0
1611,4,3,0.004319982,-5.444504119,0.997158189,0.997273423,0.000115233,51.43161534,50.8879639,-0.543651433,0,-0.408564908,0.280199452,-0.68876436,0
1612,2,27,0.000748056,-7.198032734,0.987978378,0.982580388,-0.00539799,21.66102423,15.74274546,-5.918278777,7.071067812,0.304366017,0.767779489,-0.463413472,1
1613,2,19,0.001555738,-6.465804998,0.993814867,0.993240522,-0.000574345,25.897714,22.50919686,-3.388517137,2,0.377439059,-0.309659093,0.687098152,0
1614,2,77,0.001,-6.907755279,0.808437452,0.65173147,-0.156705982,3.208598712,0.595789925,-2.612808786,3,-0.717266906,0.783232224,-1.50049913,0
1615,2,21,0.000887671,-7.026909553,0.994182231,0.99010449,-0.004077741,24.11677565,20.98482886,-3.131946787,5.656854249,0.801365799,-0.744740029,1.546105828,0
1616,2,21,0.000877172,-7.038807808,0.991833452,0.990280492,-0.00155296,23.95996108,21.11886474,-2.84109634,3.16227766,-0.016338623,0.937773764,-0.954112387,0
1617,4,105,0.001239766,-6.692832331,0.000911341,0.000932883,2.15E-05,-8.797204923,-9.534078983,-0.73687406,8.544003745,-0.99955944,-0.999915822,0.000356382,0
1618,2,57,0.004741863,-5.351325109,0.95624956,0.92749606,-0.0287535,13.89949262,8.359312761,-5.540179864,4.123105626,0.748215014,0.938992153,-0.190777139,0
1619,4,39,0.145442605,-1.927973737,0.99767773,0.996876521,-0.000801208,65.56884205,62.73049802,-2.838344026,1,0.969652174,0.960578552,0.009073622,0
1620,2,57,0.001,-6.907755279,0.920874219,0.788464695,-0.132409524,7.698145694,5.380322354,-2.31782334,1,0.066408843,-0.746930634,0.813339477,1
1621,2,27,0.001,-6.907755279,0.989555485,0.950252908,-0.039302577,22.73800385,13.12685659,-9.611147267,8,-0.890837997,0.837232848,-1.728070845,1
1622,2,89,0.000869023,-7.048140461,0.016850735,0.014072084,-0.00277865,-7.030239043,-7.383283139,-0.353044096,0,0.945009751,-0.025493976,0.970503727,0
1623,2,5,0.048632778,-3.023457526,0.992686799,0.992616061,-7.07E-05,23.30520006,23.28138712,-0.023812941,0,0.132828141,0.352132224,-0.219304083,0
1624,3,73,0.000884691,-7.03027263,0.718796159,0.459246592,-0.259549567,0.429108103,-0.795493516,-1.224601619,2,0.992324423,0.995556997,-0.003232573,0
1625,2,49,0.00070755,-7.253701802,0.993142686,0.993186114,4.34E-05,17.62769112,13.74920135,-3.878489774,1.414213562,-0.082237845,0.938621847,-1.020859693,1
1626,4,5,0.026867092,-3.6168531,0.997246413,0.9972081,-3.83E-05,47.70257204,45.15743651,-2.545135524,7.071067812,0.659599351,0.327953563,0.331645789,1
1627,4,47,0.000842323,-7.079347487,0.99593081,0.994869545,-0.001061265,20.68906565,15.92034959,-4.768716068,2.828427125,-0.84410077,-0.896252145,0.052151375,1
1628,4,37,0.001424509,-6.553928424,0.99772646,0.99771476,-1.17E-05,50.91458437,50.8346707,-0.079913666,0,0.133410769,-0.751923924,0.885334693,0
1629,2,85,0.021066742,-3.86005969,0.996273434,0.996866761,0.000593327,20.62256826,20.10823422,-0.51433404,0,-0.996324866,-0.999183421,0.002858555,0
1630,4,43,0.001,-6.907755279,0.997454226,0.993716352,-0.003737874,55.43190508,19.86853997,-35.56336511,3.16227766,-0.56695107,-0.806943452,0.239992382,1
1631,4,15,0.002251439,-6.096185802,0.996561289,0.996466837,-9.45E-05,41.38094385,36.9685103,-4.412433549,11.3137085,0.539510707,0.042288095,0.497222612,0
1632,2,51,0.001752964,-6.346447482,0.433348104,0.399374753,-0.03397335,-2.353310104,-4.021496847,-1.668186743,0,-0.465702066,0.21133151,-0.677033577,0
1633,4,79,0.024590231,-3.705406009,0.000740812,0.000854825,0.000114013,-4.984120059,-5.146656085,-0.162536026,0,0.428780425,0.999965216,-0.57118479,0
1634,2,105,0.014571547,-4.228684516,0.95183614,0.947469969,-0.004366171,1.535259562,1.455826095,-0.079433467,0,-0.97772624,0.971327592,-1.949053832,0
1635,2,17,0.560643256,-0.578670484,0.993094621,0.992646884,-0.000447737,24.16037264,22.5655959,-1.594776732,6.08276253,0.8629952,0.538672596,0.324322604,0
1636,4,77,0.001524419,-6.486141811,0.01696427,0.015509549,-0.001454721,-4.642883202,-5.632605931,-0.989722729,0,-0.958204791,-0.392024065,-0.566180726,1
1637,4,25,0.037999544,-3.270181112,0.996948253,0.996294664,-0.000653589,38.92219927,36.8807625,-2.041436771,8.94427191,-0.245887119,0.45679688,-0.702683999,0
1638,2,115,0.00089772,-7.015652418,0.982010873,0.98205961,4.87E-05,3.978863001,4.012686278,0.033823277,0,0.801223796,-0.990153688,1.791377485,0
1639,2,105,0.00125079,-6.683979954,0.89930542,0.896351859,-0.002953561,1.171586122,0.853816126,-0.317769996,0,0.994609643,-0.990794132,1.985403775,0
1640,2,21,0.000686732,-7.283566946,0.994875907,0.994886498,1.06E-05,32.26918973,27.85683924,-4.412350488,4.123105626,0.053682359,0.651710252,-0.598027894,1
1641,2,51,0.010109308,-4.594298678,0.99711342,0.996645114,-0.000468305,50.93085878,48.66235865,-2.268500133,0,0.350962649,-0.141944923,0.492907571,0
1642,2,97,0.093612418,-2.368592238,0.006075384,0.00341227,-0.002663114,-3.787576534,-4.414794006,-0.627217471,3,-0.996751196,-0.999913725,0.003162529,0
1643,3,11,0.001339693,-6.615314556,0.996722404,0.996207418,-0.000514986,39.45704606,33.06370821,-6.393337849,6.08276253,0.254662595,0.615391734,-0.36072914,1
1644,2,97,0.000937731,-6.97204699,0.871891423,0.871635604,-0.000255819,2.027509945,0.997870806,-1.02963914,12.36931688,-0.980554353,-0.970310864,-0.010243489,0
1645,2,117,0.001654499,-6.404257119,0.005167146,0.005947978,0.000780832,-2.846601021,-3.017161991,-0.17056097,0,-0.995970851,0.999216186,-1.995187038,0
1646,3,13,0.001,-6.907755279,0.994815287,0.991410853,-0.003404434,28.71688722,24.91744051,-3.799446709,6.08276253,0.082070195,0.329480128,-0.247409933,1
1647,2,53,0.004798694,-5.339411471,0.958969329,0.95188587,-0.007083459,5.261742449,4.86009967,-0.401642779,0,-0.8980703,-0.972421754,0.074351453,0
1648,2,23,0.001,-6.907755279,0.984219756,0.983485733,-0.000734023,15.74446463,14.09483388,-1.649630751,2.236067977,-0.28058704,-0.955184417,0.674597377,0
1649,4,31,0.001873009,-6.280208852,0.997530304,0.991957937,-0.005572367,53.48411697,36.35897108,-17.12514589,4.472135955,0.314074478,0.180491977,0.133582501,1
1650,2,67,0.00146034,-6.529085681,0.076132839,0.04156056,-0.034572279,-2.93432938,-3.361919105,-0.427589725,13.45362405,0.984326451,0.984484102,-0.000157651,0
1651,4,37,0.001,-6.907755279,0.993705875,0.967861844,-0.025844031,29.85457202,17.93079177,-11.92378025,1,-0.424641101,-0.032170638,-0.392470463,1
1652,4,55,0.015516612,-4.165844103,0.122141195,0.046438802,-0.075702393,-7.278391799,-9.719514959,-2.44112316,2.236067977,0.261746703,0.337771948,-0.076025245,0
1653,4,21,0.980057716,-0.020143815,0.997533633,0.99742556,-0.000108073,43.398603,38.39550136,-5.003101647,8.602325267,0.168857434,0.490449214,-0.32159178,0
1654,3,47,0.000812403,-7.115514628,0.994208073,0.992391985,-0.001816087,18.57308505,13.82343686,-4.749648193,11.40175425,0.992680015,-0.632968327,1.625648343,0
1655,2,45,0.000940763,-6.968819574,0.996477877,0.992095319,-0.004382559,26.97368145,24.51067779,-2.463003661,6.403124237,0.769533024,-0.725183941,1.494716965,0
1656,4,35,0.00222974,-6.105870227,0.995908941,0.996665384,0.000756444,38.25288792,30.10596929,-8.146918633,7.071067812,0.41775849,0.287516733,0.130241757,0
1657,2,119,0.003309424,-5.710981042,0.000848655,0.000884737,3.61E-05,-4.234241205,-4.26878851,-0.034547305,0,-0.999049995,-0.998450488,-0.000599507,0
1658,2,41,0.000740261,-7.208507349,0.008931305,0.004791465,-0.00413984,-9.814393015,-15.0830263,-5.268633287,5.385164807,-0.966581222,-0.951568078,-0.015013145,1
1659,2,35,0.001134251,-6.781782748,0.994053983,0.994024407,-2.96E-05,20.17027568,20.12371161,-0.046564067,0,-0.621270994,-0.453163383,-0.168107611,0
1660,2,17,0.001041891,-6.866717561,0.989761388,0.982648362,-0.007113026,24.71343029,21.31279452,-3.400635773,5.099019514,-0.405616471,0.917303714,-1.322920185,1
1661,4,5,0.000839952,-7.08216522,0.997425287,0.996534248,-0.000891038,44.6792417,39.26670929,-5.412532417,5.099019514,0.302743147,0.114656725,0.188086422,1
1662,2,61,0.010347954,-4.57096646,0.994920645,0.994725901,-0.000194744,27.29217694,26.68526372,-0.606913216,0,-0.618620097,-0.642955115,0.024335018,0
1663,4,109,0.309209824,-1.173735192,0.000520205,0.000501044,-1.92E-05,-8.181478356,-8.676223115,-0.494744759,0,0.999692086,0.999708687,-1.66E-05,0
1664,2,113,0.001,-6.907755279,0.996202102,0.996221506,1.94E-05,20.54535,15.56993458,-4.975415425,5.830951895,-0.994153088,0.999263262,-1.99341635,0
1665,2,85,0.625484228,-0.469229164,0.651162918,0.64138529,-0.009777627,0.526085506,0.294308624,-0.231776882,0,-0.726608475,0.894252896,-1.62086137,0
1666,2,91,0.000820487,-7.105612444,0.122223066,0.119331218,-0.002891848,-1.349059527,-1.357655248,-0.008595721,0,0.998085349,-0.99949526,1.997580609,0
1667,4,97,0.00140544,-6.567404748,0.00203773,0.002096704,5.90E-05,-17.13133124,-17.34538584,-0.214054595,0,0.997514686,0.994801494,0.002713192,0
1668,3,37,0.000835815,-7.087103356,0.996022072,0.993801235,-0.002220837,28.68082127,21.85055172,-6.830269554,4.472135955,0.839517212,0.238177081,0.601340131,0
1669,4,23,0.01703532,-4.07246642,0.997954674,0.997928168,-2.65E-05,51.14380886,46.43094342,-4.71286544,4.123105626,0.723461762,-0.808748769,1.532210531,0
1670,4,89,0.001,-6.907755279,0.014314782,0.010267337,-0.004047445,-6.231699852,-6.473404653,-0.241704801,2.236067977,-0.999535046,0.999099534,-1.99863458,0
1671,2,67,0.001,-6.907755279,0.995365083,0.995318529,-4.66E-05,34.3884487,23.44521025,-10.94323846,6.32455532,0.937353687,0.902076032,0.035277656,0
1672,4,59,0.519936085,-0.654049389,0.053104648,0.051410588,-0.00169406,-3.904710504,-3.925076676,-0.020366172,0,-0.936123198,0.996099816,-1.932223015,0
1673,4,57,0.001437681,-6.544723536,0.015654831,0.00296868,-0.012686151,-6.547940107,-9.276081316,-2.728141209,6.708203932,-0.122113326,0.272942914,-0.39505624,1
1674,4,25,0.001272373,-6.666871513,0.995527616,0.995229088,-0.000298528,25.64339502,21.46239146,-4.181003564,5,-0.597082168,0.912251726,-1.509333894,1
1675,2,31,0.121671073,-2.106433997,0.991827129,0.991480424,-0.000346705,25.73140613,25.22452489,-0.506881234,0,-0.338531146,0.030163644,-0.36869479,0
1676,2,41,0.000958835,-6.949791726,0.359209888,0.288189814,-0.071020074,-2.89373794,-4.485573537,-1.591835598,2,0.219187339,0.875426409,-0.65623907,0
1677,4,19,0.000656029,-7.329304888,0.996662654,0.996381332,-0.000281322,40.31804364,38.81537241,-1.502671228,0,0.391529185,0.337346929,0.054182256,1
1678,3,71,0.00198341,-6.222937586,0.998828656,0.99860123,-0.000227427,45.75905387,44.32587839,-1.433175481,3.16227766,-0.285513444,-0.27911071,-0.006402733,0
1679,2,39,0.000885923,-7.028880272,0.97581986,0.96106237,-0.01475749,11.25912224,6.681550737,-4.577571499,7.810249676,-0.8585046,0.518746915,-1.377251515,0
1680,4,33,0.000814594,-7.112820397,0.996509406,0.994877628,-0.001631778,38.72780586,33.29853351,-5.429272352,2.236067977,0.470268033,-0.270625778,0.74089381,0
1681,2,53,0.003108203,-5.773710476,0.858267847,0.457718335,-0.400549511,4.766056849,-1.904096035,-6.670152884,4.123105626,0.898740588,0.99286696,-0.094126372,1
1682,2,29,0.00089099,-7.023177004,0.991335087,0.981615195,-0.009719892,15.41852595,12.54217854,-2.876347413,3,0.684951332,0.927065935,-0.242114604,0
1683,2,45,0.648959756,-0.432384574,0.99533628,0.995276645,-5.96E-05,46.96830044,45.62407589,-1.344224554,0,-0.083690248,-0.050481742,-0.033208506,0
1684,2,89,0.006999801,-4.961873505,0.00648825,0.007041671,0.000553421,-23.22700513,-23.94981358,-0.722808455,0,0.956209477,0.945402108,0.010807369,0
1685,4,61,0.001945031,-6.242477128,0.98954181,0.80751805,-0.18202376,39.22207079,8.993858653,-30.22821214,3.605551275,0.50467629,0.200521386,0.304154904,1
1686,4,25,0.001,-6.907755279,0.996422505,0.996789661,0.000367156,36.90504956,33.74420106,-3.160848493,10.04987562,0.740322733,0.978416896,-0.238094163,1
1687,3,25,0.001189437,-6.734274902,0.996289599,0.995248357,-0.001041243,33.22908745,30.68244228,-2.546645171,4,0.81633351,0.325452725,0.490880785,1
1688,2,41,0.001120905,-6.793618742,0.986093644,0.985144052,-0.000949592,11.07068178,10.6140008,-0.456680986,0,0.581157153,-0.18266026,0.763817414,0
1689,2,79,0.003632163,-5.617927024,0.997999357,0.998007142,7.78E-06,21.64212995,15.64043388,-6.001696078,5.830951895,0.99781404,0.996900191,0.000913849,0
1690,4,51,0.000922316,-6.988622232,0.99062493,0.992572614,0.001947684,24.31975993,19.91128992,-4.408470014,4.123105626,-0.020459861,0.223971401,-0.244431262,0
1691,2,41,0.02257718,-3.790815635,0.990691251,0.993490698,0.002799447,36.94345217,34.83263725,-2.110814914,0,0.052081326,0.407674246,-0.35559292,0
1692,2,15,0.103440255,-2.26876108,0.989492885,0.981617015,-0.00787587,23.46462309,19.46982052,-3.994802567,1.414213562,-0.671783088,0.585768953,-1.257552041,1
1693,2,25,0.007667731,-4.870734471,0.995082108,0.995076045,-6.06E-06,22.11689348,21.57714055,-0.539752939,12.20655562,0.455067207,-0.037765414,0.492832621,0
1694,4,27,0.000963116,-6.945337113,0.997350589,0.99777721,0.000426621,45.09431928,43.64621727,-1.448102008,0,0.740353844,-0.767732809,1.508086653,1
1695,2,47,0.001,-6.907755279,0.993902979,0.993328837,-0.000574143,15.19063938,14.87159031,-0.319049072,0,-0.716007827,0.997921403,-1.71392923,0
1696,2,45,0.001,-6.907755279,0.257668824,0.191497746,-0.066171078,-3.656452649,-4.500523494,-0.844070845,6.08276253,0.893302096,-0.417724457,1.311026553,0
1697,2,103,0.000939695,-6.969955276,0.942318226,0.225697598,-0.716620627,1.461853672,-11.21561344,-12.67746711,1.414213562,0.99816589,-0.99762357,1.99578946,0
1698,4,5,0.000733168,-7.218135316,0.99779291,0.99718809,-0.00060482,48.02712473,43.19181856,-4.835306163,12.04159458,0.15579426,0.576492255,-0.420697995,1
1699,4,29,0.004205309,-5.471407428,0.99748303,0.997586422,0.000103392,57.92298942,56.1881137,-1.734875723,0,0.332812601,0.031498857,0.301313744,0
1700,2,23,0.000760886,-7.181027239,0.980246711,0.933323169,-0.046923542,15.71294577,11.09504034,-4.617905436,3.16227766,-0.259296566,0.994464625,-1.25376119,1
1701,2,41,0.00092473,-6.986008782,0.942426164,0.919365988,-0.023060176,10.65538232,8.580234332,-2.075147989,5,-0.973407542,-0.243877551,-0.72952999,0
1702,2,13,0.001389088,-6.579108035,0.988569962,0.983207819,-0.005362143,19.55280776,16.58267682,-2.970130933,5,-0.368147713,-0.656982841,0.288835128,1
1703,4,5,0.001126411,-6.788718684,0.997265182,0.997211668,-5.35E-05,46.70688733,44.12634,-2.580547327,1,-0.142956371,0.390774342,-0.533730713,0
1704,2,17,0.001241646,-6.691317447,0.993397213,0.993244485,-0.000152728,23.71791231,21.56971796,-2.148194352,5.385164807,0.37036192,-0.511199309,0.881561229,0
1705,2,59,0.001226133,-6.70388961,0.989369455,0.467301735,-0.52206772,12.15783015,0.524928119,-11.63290203,8,0.966427691,0.904953159,0.061474532,1
1706,4,31,0.001097341,-6.814865342,0.995740136,0.99443393,-0.001306206,21.65589246,20.39076829,-1.265124167,1,-0.187974679,-0.233819992,0.045845314,0
1707,2,21,0.001,-6.907755279,0.993426766,0.989788067,-0.003638699,25.41869104,19.19199416,-6.226696874,5.099019514,0.940461976,0.074937289,0.865524687,1
1708,4,33,0.002474643,-6.001659301,0.997676923,0.997892837,0.000215914,62.12817266,52.26122343,-9.866949235,4.123105626,0.958162123,-0.41668171,1.374843833,1
1709,4,39,0.062179271,-2.777733596,0.99106438,0.987621873,-0.003442507,42.27100089,11.55197811,-30.71902279,5,0.858588841,-0.808994276,1.667583117,0
1710,2,31,0.001,-6.907755279,0.787539044,0.487759751,-0.299779293,5.620096986,0.679677069,-4.940419917,6.403124237,0.97775978,0.949083661,0.028676119,1
1711,2,5,0.001,-6.907755279,0.994704559,0.994054798,-0.000649761,27.46175535,25.77408557,-1.687669781,1,0.767331736,0.885343054,-0.118011318,0
1712,2,53,0.629633069,-0.462618059,0.72156773,0.652601866,-0.068965864,2.901955887,2.410876461,-0.491079426,5,-0.968382036,0.452639476,-1.421021512,1
1713,2,69,0.001497634,-6.503868913,0.775199689,0.776013403,0.000813714,2.784087695,2.804875287,0.020787592,0,-0.701745361,-0.81639351,0.114648149,0
1714,2,7,0.000658681,-7.325270891,0.975004905,0.957352042,-0.017652862,14.55597691,12.92243611,-1.633540792,1.414213562,0.461374205,-0.236142854,0.697517058,1
1715,2,57,0.000814736,-7.112646845,0.961503991,0.893217303,-0.068286688,7.592378964,2.850973037,-4.741405927,5.385164807,0.94954619,0.960667755,-0.011121565,0
1716,3,71,0.00086881,-7.04838651,0.00812847,0.007416189,-0.000712281,-9.009333192,-11.38944522,-2.380112029,7.071067812,-0.837968313,-0.961529968,0.123561654,0
1717,4,71,0.004774402,-5.34448657,0.007656275,0.011177372,0.003521098,-2.956242217,-3.114981769,-0.158739552,0,-0.989490197,-0.987975208,-0.001514989,0
1718,4,87,0.089965157,-2.408332826,0.004990656,0.001794009,-0.003196647,-8.471546106,-9.670088226,-1.19854212,6.32455532,0.973881963,0.995542537,-0.021660574,0
1719,2,69,0.025287611,-3.677440671,0.9814958,0.96068389,-0.02081191,4.785181239,5.061247642,0.276066403,12.08304597,0.98841683,-0.813915444,1.802332274,0
1720,2,61,0.509900391,-0.673539884,0.877758827,0.8172232,-0.060535626,4.972157372,5.262403332,0.29024596,5.385164807,-0.838472877,-0.535397607,-0.30307527,0
1721,2,49,0.000840285,-7.081769048,0.798694378,0.328519603,-0.470174775,6.375255478,-1.76685865,-8.142114127,5.099019514,0.702033287,0.881206508,-0.179173221,0
1722,2,13,0.061662283,-2.786082835,0.993986189,0.992321336,-0.001664853,27.55238066,25.66737221,-1.885008451,2.236067977,0.74594859,-0.38533577,1.13128436,1
1723,3,87,0.001073788,-6.836563095,0.90756544,0.914578601,0.007013161,0.591522108,0.637619547,0.046097439,4,0.998915236,0.999215126,-0.000299891,0
1724,2,13,0.92383647,-0.079220204,0.995057051,0.994986222,-7.08E-05,32.40716476,32.4381957,0.031030939,0,0.909901419,0.73443062,0.175470798,0
1725,4,49,0.001309382,-6.638200163,0.618226631,0.422930633,-0.195295998,3.124631417,0.724619969,-2.400011448,1.414213562,-0.825394154,-0.832157442,0.006763288,0
1726,4,31,0.000828886,-7.095428071,0.997510357,0.997434368,-7.60E-05,50.73512239,42.42723088,-8.307891512,1.414213562,0.327805534,0.836068567,-0.508263033,0
1727,4,35,0.001817418,-6.31033845,0.858017664,0.54424964,-0.313768024,9.337345999,0.690136761,-8.647209238,2.828427125,0.227346995,-0.826059157,1.053406152,0
1728,2,79,0.000826164,-7.098717359,0.997235248,0.997190442,-4.48E-05,24.56047666,22.95899894,-1.601477721,0,-0.293048523,-0.16277438,-0.130274144,0
1729,2,59,0.001,-6.907755279,0.981849706,0.823800019,-0.158049688,10.48070569,4.129022782,-6.351682905,6.32455532,0.972575863,-0.134511387,1.10708725,1
1730,3,45,0.000827097,-7.097588104,0.996429936,0.997095725,0.000665789,36.30782764,28.57306841,-7.734759224,5.385164807,0.831966783,0.923238906,-0.091272124,0
1731,4,13,0.002246647,-6.098316437,0.997472975,0.997264945,-0.00020803,49.30587383,46.14377337,-3.162100461,1.414213562,0.396946208,0.631646079,-0.234699871,1
1732,4,81,0.001626794,-6.421144148,0.998486514,0.997903599,-0.000582915,19.30114978,12.50638269,-6.794767089,5,0.968567105,-0.408766402,1.377333507,1
1733,4,11,0.001,-6.907755279,0.996897467,0.996827743,-6.97E-05,45.08808365,40.47406739,-4.614016265,2.236067977,0.293407951,0.071819136,0.221588815,0
1734,4,47,0.001965298,-6.23211123,0.710318996,0.355117351,-0.355201645,3.045446107,-0.564463687,-3.609909794,1,0.945068737,-0.944453647,1.889522384,0
1735,2,23,0.001072889,-6.837400197,0.988969354,0.989374043,0.000404689,25.68459052,21.2173503,-4.467240217,5.385164807,-0.066986926,0.313742421,-0.380729347,0
1736,2,43,0.000929316,-6.981062247,0.835614194,0.821004311,-0.014609882,10.1656029,11.2329763,1.067373396,3.16227766,-0.119219362,-0.787840962,0.6686216,0
1737,2,47,0.001,-6.907755279,0.99659785,0.978146841,-0.018451009,24.97480788,20.83187918,-4.1429287,8.602325267,-0.077464298,0.536325773,-0.613790071,0
1738,2,71,0.001317712,-6.631858282,0.996744887,0.997403148,0.000658261,17.47264045,17.23096506,-0.241675382,0,0.990700034,0.98055766,0.010142373,0
1739,4,71,0.001103111,-6.809620734,0.002085962,0.001925498,-0.000160465,-9.56362217,-9.833652478,-0.270030308,0,0.236981774,-0.928771763,1.165753537,0
1740,4,7,0.001,-6.907755279,0.996634665,0.995443712,-0.001190953,41.71003667,34.84776379,-6.86227288,4.472135955,0.270708469,0.950461699,-0.67975323,1
1741,2,1,0.001,-6.907755279,0.993603644,0.993808048,0.000204404,25.98327779,24.56139475,-1.421883047,1,0.297499881,0.224825501,0.07267438,0
1742,4,89,0.000632274,-7.366186941,0.998402458,0.998051364,-0.000351094,4.764933795,3.70453579,-1.060398006,3,-0.152711184,-0.844747218,0.692036034,1
1743,2,59,0.000895777,-7.017819169,0.778031156,0.206804466,-0.57122669,9.614518887,-5.6955306,-15.31004949,8.602325267,0.961707121,0.89076487,0.070942252,1
1744,2,11,0.00171207,-6.370052272,0.993735365,0.992977443,-0.000757922,24.38435904,20.02267585,-4.36168319,3.16227766,0.195438862,0.615170075,-0.419731213,0
1745,2,41,0.452247947,-0.793524693,0.989501917,0.976459194,-0.013042723,17.9184535,13.00185557,-4.916597929,5.099019514,0.550939725,0.819548516,-0.268608791,0
1746,4,17,0.022151696,-3.809841236,0.996763315,0.996418823,-0.000344491,47.37338211,44.33338018,-3.040001932,2,0.338923277,0.391187612,-0.052264335,0
1747,2,113,0.001,-6.907755279,0.996175482,0.996209802,3.43E-05,20.53644859,15.56797598,-4.968472602,5.830951895,-0.994117776,0.999263871,-1.993381647,0
1748,2,25,0.010573129,-4.54943948,0.970727515,0.937456756,-0.033270759,9.284251405,8.94204675,-0.342204656,9,-0.790993258,0.299077627,-1.090070885,1
