,Unnamed: 0,name,handi,move,shaperate,shapelog,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,dist1b,ownbefore,ownafter,owndiff,trstbefore,trstafter,trstdiff,dist01,dist02,dist21,dist0b,dist2b,bdec30,wdec30,label
190,190,Yas18_Kob_0328_18,2,37,0.001,-6.907755278982138,0.9755255548974584,0.9082201550061396,-0.06730539989131867,22.0117092446891,13.74960831449193,-8.262100930197171,7.211102550927977,0.9441790316091606,0.8037592561504051,0.1404197754587555,18.842418989465536,18.33786785938328,-0.5045511300822589,1.4142135623730951,1.0,1.0,7.211102550927977,7.810249675906653,1,5,1
191,191,Yas18_Kob_0328_18,2,43,0.0010766955092549324,-6.8338586419928244,0.8611294890442718,0.7247610174305491,-0.13636847161372267,11.062171414446226,5.018569032283829,-6.043602382162394,5.830951894845301,0.8917180118998922,0.9026150278484688,-0.010897015948576616,18.764741943033687,17.925513513339826,-0.8392284296938648,1.0,1.4142135623730951,1.0,5.830951894845301,6.4031242374328485,0,0,1
192,192,Yas18_Kob_0328_18,2,53,0.14668366312980652,-1.9194769624761316,0.6380416232006266,0.20709062660648506,-0.4309509965941416,1.8572697280352408,-11.736780812074272,-13.594050540109516,2.23606797749979,0.9267621470510432,-0.4003137351730429,1.3270758822240862,14.821122617954789,21.747526630802707,6.926404012847916,1.4142135623730951,1.4142135623730951,2.8284271247461903,2.23606797749979,5.0,2,6,1
193,193,Yas18_Kob_0328_18,2,27,0.001,-6.907755278982138,0.9864570837007536,0.9759263190414782,-0.01053076465927538,21.03128827841691,22.372654126104287,1.3413658476873778,1.0,0.8711554118900371,-0.234006185219757,1.105161597109794,16.64902421551926,19.193972556170586,2.5449483406513242,2.0,3.1622776601683795,1.4142135623730951,1.0,1.0,3,2,1
194,194,Oon05_Kob_0329_5,2,27,0.016931921243667603,-4.078554607665035,0.9931242800780301,0.9916479498815554,-0.00147633019647464,23.68950637262731,19.952699107764133,-3.736807264863174,4.0,0.1275719513154376,0.14867096811352873,-0.02109901679809112,17.163129926129752,16.482119719625196,-0.6810102065045562,4.123105625617661,4.0,1.0,4.0,4.123105625617661,1,0,2
195,195,Oon05_Kob_0329_5,2,49,0.001744784414768219,-6.351124275505437,0.9940690141619056,0.9741724136356052,-0.0198966005263006,16.951265240126336,9.938070032087566,-7.01319520803877,3.6055512754639887,-0.3092550713894637,0.8199946676458545,-1.1292497390353182,12.462063984718128,11.012267577595992,-1.449796407122136,3.6055512754639887,2.8284271247461903,1.0,3.6055512754639887,3.1622776601683795,1,0,3
196,196,Oon05_Kob_0329_5,2,17,0.001,-6.907755278982138,0.9943953437662832,0.9935533456136132,-0.0008419981526699428,25.821763706805765,22.31819848249145,-3.503565224314308,1.0,0.9538435627270804,-0.8421108476673945,1.7959544103944751,18.051445274129414,16.69497440656587,-1.3564708675635444,1.0,1.4142135623730951,2.23606797749979,1.0,2.0,1,2,1
197,197,Oon05_Kob_0329_5,2,59,0.0012261334341019392,-6.7038896104394174,0.9893694546873124,0.4673017346604629,-0.5220677200268495,12.15783015117151,0.5249281188279941,-11.632902032343516,8.0,0.9664276909740448,0.9049531592997808,0.0614745316742642,8.52947855678804,15.360316584204025,6.830838027415984,9.433981132056603,9.848857801796104,1.4142135623730951,8.0,9.055385138137416,6,9,2
198,198,Oon05_Kob_0329_5,2,11,0.001,-6.907755278982138,0.9939535598087474,0.993049792573576,-0.000903767235171382,25.260754183034514,23.464418075557624,-1.796336107476893,6.4031242374328485,0.2431632801556253,-0.07245125740807308,0.31561453756369834,17.217919436221926,17.070473343517563,-0.1474460927043566,4.123105625617661,4.0,1.0,6.4031242374328485,7.211102550927977,0,0,1
199,199,Oon05_Kob_0329_5,2,71,0.0008909094030968846,-7.023267815689173,0.9970771768407568,0.9941703473288088,-0.002906829511948095,13.561511594618366,12.389768663268814,-1.1717429313495504,8.94427190999916,0.9746126563098548,0.9650103098241524,0.009602346485702462,5.830692443345597,6.1078274413188645,0.2771349979732696,1.0,1.0,1.4142135623730951,8.94427190999916,8.602325267042627,1,0,1
200,200,Mas01_cho_0322_1,4,11,0.007582087069749831,-4.881966778209558,0.9978578449593952,0.9977916053140952,-6.62396453000591e-05,54.66391724806733,52.936025081699846,-1.7278921663674822,0.0,0.8754864175064208,0.5481635935911171,0.32732282391530365,24.95721649072892,23.586279933161546,-1.3709365575673758,8.54400374531753,4.123105625617661,11.401754250991381,0.0,11.401754250991381,0,0,0
201,201,Mas01_cho_0322_1,4,7,0.001,-6.907755278982138,0.9974142919010872,0.9976956084417732,0.00028131654068586087,51.34534980422011,49.0068305421038,-2.3385192621163213,1.4142135623730951,0.3618913977767591,0.8972495480100929,-0.5353581502333339,24.563743828325592,23.799146599217114,-0.7645972291084782,4.123105625617661,3.0,1.4142135623730951,1.4142135623730951,0.0,2,1,3
202,202,Mas01_cho_0322_1,4,15,0.0011459996458142994,-6.771477969752202,0.9974428840204752,0.9974304398467374,-1.2444173737691244e-05,51.97862297869603,51.736509356081974,-0.2421136226140561,0.0,0.3861028102847781,0.3926359396672167,-0.006533129382438607,24.460342145925388,24.363579680365845,-0.09676246555954647,1.0,1.4142135623730951,1.0,0.0,1.0,0,0,4
203,203,Mas01_cho_0322_1,4,13,0.018534459173679352,-3.988123621457462,0.9979523341083778,0.9975252473214871,-0.00042708678689085117,55.9693216040491,50.98368863694419,-4.985632967104912,2.0,0.4615986706671284,0.5033782870897716,-0.04177961642264322,24.89012768297699,24.263541530968837,-0.6265861520081515,3.1622776601683795,7.0,4.123105625617661,2.0,5.0,0,0,5
204,204,Mas01_cho_0322_1,4,23,0.0018042852170765398,-6.317590767246286,0.9976186263022208,0.9967967017233276,-0.0008219245788934071,45.390940497592574,41.25499458012248,-4.135945917470089,1.0,0.5267133866953254,-0.4482074027423581,0.9749207894376836,20.59906487680081,19.382417413445577,-1.216647463355233,2.8284271247461903,4.47213595499958,2.0,1.0,3.0,0,0,1
205,205,Oon06_Sue_0329_6,2,19,0.21583998203277588,-1.5332179697659496,0.967134133167484,0.954350108902037,-0.012784024265447114,16.134270298200803,14.791530411586493,-1.3427398866143123,5.0990195135927845,0.11272050771322842,0.014351927342188875,0.09836858037103954,17.187630761885966,17.008314568189313,-0.17931619369664986,2.0,1.4142135623730951,1.4142135623730951,5.0990195135927845,6.324555320336759,0,1,5
206,206,Oon06_Sue_0329_6,2,29,0.0013940864009782672,-6.5755159879488385,0.9857438505704454,0.9750807935317508,-0.010663057038694523,18.83580468729548,14.946983956932144,-3.888820730363333,6.4031242374328485,0.6826293984444823,0.6040508414144821,0.07857855703000037,16.928730375645948,15.341379186775727,-1.587351188870219,1.0,1.0,1.4142135623730951,6.4031242374328485,7.810249675906653,0,0,5
207,207,Oon06_Sue_0329_6,2,89,0.001,-6.907755278982138,0.9983444859022024,0.9963021812186216,-0.002042304683580798,13.327336839959084,8.392596464563018,-4.934740375396068,8.06225774829855,0.9910818289725296,0.9984511242622508,-0.007369295289721411,6.010118446587516,5.317522580214245,-0.6925958663732708,4.123105625617661,4.47213595499958,7.810249675906653,8.06225774829855,5.830951894845301,2,6,0
208,208,Oon06_Sue_0329_6,2,15,0.001,-6.907755278982138,0.9903637649092952,0.9847005115973784,-0.005663253311916638,25.05460012511227,20.343494658130183,-4.71110546698209,5.0990195135927845,0.1577269798607671,-0.4773118904410573,0.6350388703018244,19.37648549016089,18.0996470473038,-1.276838442857084,4.123105625617661,5.0990195135927845,1.0,5.0990195135927845,5.385164807134505,0,0,5
209,209,Oon06_Sue_0329_6,2,25,0.001,-6.907755278982138,0.9815550877644491,0.9615126974276356,-0.020042390336813317,15.871326243298132,14.320337333361788,-1.5509889099363434,8.06225774829855,-0.03835526261090926,0.4964355709586538,-0.5347908335695629,14.952923518314387,16.063584521063937,1.1106610027495505,1.0,2.23606797749979,2.0,8.06225774829855,7.280109889280517,3,1,5
210,210,Oon06_Sue_0329_6,2,43,0.001,-6.907755278982138,0.9022895420612772,0.8600363476522611,-0.04225319440901598,10.421012738680416,3.0408998864385426,-7.380112852241872,10.0,0.0787089627121638,-0.9725045210273606,1.0512134837395244,16.107436240442517,8.845917872654779,-7.2615183677877315,5.0990195135927845,6.0,1.4142135623730951,10.0,9.055385138137416,5,8,1
211,211,Oon06_Sue_0329_6,2,31,0.001,-6.907755278982138,0.9823307161837672,0.9646051507041234,-0.017725565479643882,15.69221792574007,13.647179382703627,-2.045038543036446,5.385164807134505,0.8331678664069048,0.2774241921763975,0.5557436742305073,15.38052003379616,15.887188423915436,0.5066683901192732,4.0,4.123105625617661,1.0,5.385164807134505,6.324555320336759,1,3,5
212,212,Oon06_Sue_0329_6,2,47,0.001,-6.907755278982138,0.8990150288625856,0.6637238427711452,-0.2352911860914404,6.9996798809600005,2.032666712937528,-4.967013168022472,6.324555320336759,0.9013181443998424,-0.673249809509527,1.574567953909369,12.842744407885464,16.660236684864596,3.8174922769791344,1.0,1.0,1.4142135623730951,6.324555320336759,5.830951894845301,3,9,1
213,213,Oon06_Sue_0329_6,2,45,0.14781641960144046,-1.911784183259284,0.9234568253040544,0.8975238531327436,-0.025932972171310853,6.110718445705127,5.840973861427611,-0.26974458427751724,6.0827625302982185,0.8630037559873712,0.9439896523779246,-0.08098589639055342,10.744456501398536,11.603498670514488,0.859042169115952,1.0,1.0,1.4142135623730951,6.0827625302982185,5.385164807134505,0,3,1
214,214,Oon06_Sue_0329_6,2,87,0.001,-6.907755278982138,0.9981549317123032,0.9978202595372,-0.00033467217510296804,17.26169461412542,12.055742936866311,-5.205951677259108,5.0,0.9995761742963396,0.99872537049999,0.0008508037963494973,6.2563377750834075,5.424394106807493,-0.8319436682759154,2.23606797749979,3.1622776601683795,5.0,5.0,0.0,2,5,0
215,215,Oon06_Sue_0329_6,2,73,0.001,-6.907755278982138,0.9973285108672778,0.994704761244359,-0.0026237496229187807,12.888701870896785,7.502048560995416,-5.3866533099013685,7.280109889280517,0.990690510023122,0.999715384351359,-0.009024874328237065,5.491807119102338,5.481323047847093,-0.010484071255246086,4.123105625617661,6.0827625302982185,2.8284271247461903,7.280109889280517,9.0,1,4,1
216,216,Oon04_Kob_0329_4,2,11,0.0007084107492119074,-7.252486478240867,0.9910454483159412,0.9878895201639064,-0.0031559281520348037,19.93105998562498,18.095815377228238,-1.8352446083967384,6.4031242374328485,0.19074665643485672,0.8361440797349544,-0.6453974233000976,16.619956845094052,16.019561670002776,-0.6003951750912719,2.0,3.0,1.0,6.4031242374328485,7.071067811865476,0,0,8
217,217,Oon04_Kob_0329_4,2,7,0.2475211322307587,-1.3962593178677516,0.9926273555565344,0.9919189001829548,-0.0007084553735795528,23.42843630544609,20.369739097334254,-3.0586972081118304,3.0,0.042357069475785686,0.022516032395043104,0.01984103708074258,17.457017350522925,16.164436506240488,-1.2925808442824334,7.0,7.280109889280517,2.0,3.0,1.0,0,0,6
218,218,Oon04_Kob_0329_4,2,45,0.000794607971329242,-7.137661682757374,0.970238699452442,0.8646316744145873,-0.1056070250378548,8.716508979526479,6.9964582155395805,-1.7200507639868974,1.0,0.9527495118695221,0.8940621354125259,0.05868737645699595,10.146554364255,13.60724733096435,3.4606929667093507,2.23606797749979,2.8284271247461903,1.0,1.0,0.0,1,2,1
219,219,Oon04_Kob_0329_4,2,53,0.0031082031782716517,-5.77371047593916,0.8582678465739647,0.4577183353626173,-0.4005495112113474,4.766056848710682,-1.9040960352893777,-6.670152884000058,4.123105625617661,0.8987405882151625,0.992866960489028,-0.09412637227386544,11.668058900714078,14.079031314419053,2.4109724137049757,7.810249675906653,6.4031242374328485,1.4142135623730951,4.123105625617661,5.385164807134505,12,4,8
220,220,Oon04_Kob_0329_4,2,13,0.0009552672272548081,-6.953519437510629,0.9885661356811472,0.9832078194917212,-0.00535831618942606,19.55272984865678,16.58267682199374,-2.9700530266630416,5.0,-0.36781199585007984,-0.6570043434089712,0.2891923475588913,16.85775917844942,15.962870972317267,-0.8948882061321513,2.23606797749979,3.1622776601683795,1.0,5.0,5.656854249492381,0,0,1
221,221,Tak01_cho_0328_1,4,35,0.010152362287044523,-4.590048862933688,0.9974231846907649,0.9973849382661344,-3.824642463035044e-05,71.41321324065389,62.550396772510005,-8.862816468143883,5.385164807134505,0.9557502199915608,0.9648517711602941,-0.009101551168733013,29.071038047734863,26.600853577232968,-2.4701844705018843,4.47213595499958,1.0,5.385164807134505,5.385164807134505,0.0,0,2,0
222,222,Tak01_cho_0328_1,4,45,0.0022034470457583666,-6.117732305848304,0.9975454694971716,0.9970433615093036,-0.0005021079878677616,70.29443748675638,65.95395845404643,-4.340479032709951,8.06225774829855,0.9597068923314428,0.974165168621634,-0.014458276290191254,29.616678238934327,29.498721498343297,-0.1179567405910298,1.4142135623730951,2.23606797749979,1.0,8.06225774829855,8.602325267042627,0,1,6
223,223,Tak01_cho_0328_1,4,49,0.006423276383429766,-5.047826951361391,0.9980797586874564,0.9968048640524048,-0.0012748946350517045,72.52194494496261,64.00366150941144,-8.518283435551169,5.0,0.9303954135550871,0.9616075807147214,-0.031212167159634263,24.774661241226568,28.819342795923124,4.044681554696556,1.4142135623730951,1.4142135623730951,2.0,5.0,7.0,5,4,7
224,224,Tak01_cho_0328_1,4,41,0.12613630294799805,-2.0703921872930224,0.9974954545769648,0.9976671415789916,0.00017168700202674358,66.30339776115561,58.564573651449386,-7.738824109706223,2.8284271247461903,0.9486540506369092,0.9597791506284464,-0.011125099991537213,28.086912726232292,23.817438315335217,-4.269474410897072,1.0,1.0,2.0,2.8284271247461903,2.0,2,4,6
225,225,Tak01_cho_0328_1,4,33,0.001,-6.907755278982138,0.997967051475347,0.997264196888956,-0.0007028545863910772,72.24384335854617,70.84360152725792,-1.4002418312882554,3.6055512754639887,-0.2151933480222267,0.5007185770775452,-0.7159119250997719,26.643018136026754,29.379041891897423,2.7360237558706655,2.8284271247461903,3.0,5.385164807134505,3.6055512754639887,2.0,0,2,6
226,226,Tak01_cho_0328_1,4,59,0.001,-6.907755278982138,0.9982733744798769,0.997963075437426,-0.0003102990424507235,81.08665360532926,76.48594095608459,-4.600712649244669,10.04987562112089,0.9753613238296344,0.8894176030659856,0.08594372076364865,23.561529130760444,23.453076470033817,-0.10845266072662696,2.8284271247461903,4.0,2.8284271247461903,10.04987562112089,8.54400374531753,1,0,1
227,227,Tak14_Kob_0329_7,3,49,0.004854940809309483,-5.327758369010494,0.9975250354925352,0.9981472559820008,0.0006222204894658079,53.8368398129213,47.5327353189018,-6.304104494019505,2.23606797749979,-0.2211481010692178,0.049746781488486984,-0.2708948825577048,21.73282933555749,17.490198945862772,-4.242630389694714,3.1622776601683795,2.0,1.4142135623730951,2.23606797749979,2.23606797749979,2,1,1
228,228,Tak14_Kob_0329_7,3,17,0.0005746872629970312,-7.461684555568928,0.9968208667850847,0.9966281906777168,-0.0001926761073680616,43.972878717176506,41.32288415558081,-2.649994561595697,2.0,0.2903983988980389,0.7938134062856187,-0.5034150073875798,24.538475434639643,22.818213594768572,-1.7202618398710676,5.0,1.4142135623730951,6.4031242374328485,2.0,5.385164807134505,0,0,3
229,229,Tak14_Kob_0329_7,3,15,0.0007475275779142977,-7.198739359849149,0.9970684242170462,0.9968261168938918,-0.00024230732315444484,40.58159731878261,40.18896511481513,-0.392632203967473,1.0,-0.4756685415054413,-0.19651109359657093,-0.2791574479088704,21.661306799752158,21.04931022387048,-0.6119965758816761,1.0,4.47213595499958,3.6055512754639887,1.0,4.242640687119285,1,0,6
230,230,Tak14_Kob_0329_7,3,63,0.0009384454460814595,-6.9712858324696025,0.9982595448774618,0.9981521227710046,-0.00010742210645720009,44.92623130041649,44.71403691563991,-0.2121943847765948,1.0,-0.8798797946331435,-0.8428762070852415,-0.037003587547902006,12.176854764243867,14.693931534358542,2.5170767701146737,1.4142135623730951,1.0,1.0,1.0,0.0,1,0,0
231,231,Tak14_Kob_0329_7,3,11,0.001,-6.907755278982138,0.996716458207486,0.9963375236644434,-0.0003789345430426083,41.25821070228227,39.991107088228496,-1.2671036140537737,0.0,0.06515426921014965,0.33126483422434705,-0.2661105650141974,23.128771711971982,23.17972480831493,0.0509530963429512,3.0,4.242640687119285,6.708203932499369,0.0,6.708203932499369,0,0,3
232,232,Tak14_Kob_0329_7,3,21,0.0015129003440961242,-6.493726712772091,0.9965318488001677,0.9963259072502988,-0.0002059415498687489,40.870367639340685,39.04386824017625,-1.8264993991644476,5.830951894845301,0.3713945322382125,-0.5059027092156547,0.8772972414538671,23.13937635567729,22.545807970080894,-0.5935683855963916,2.23606797749979,1.0,2.8284271247461903,5.830951894845301,3.1622776601683795,0,0,3
233,233,Tak14_Kob_0329_7,3,19,0.0006722203688696027,-7.304924341332892,0.9965366053293532,0.9965581714028438,2.15660734906864e-05,42.47742717627647,37.18070287245486,-5.296724303821605,5.0,0.7748502207330654,0.10344314798405796,0.6714070727490075,23.817862532625675,21.17697405692075,-2.6408884757049265,1.4142135623730951,2.23606797749979,2.23606797749979,5.0,5.0990195135927845,1,0,1
234,234,Oon01_cho_0329_1,2,49,0.001,-6.907755278982138,0.9971095374820954,0.9959836104811164,-0.0011259270009790212,56.62729201644857,46.612192705994616,-10.015099310453957,4.47213595499958,0.5599422785308937,-0.04562969888447595,0.6055719774153697,21.873588788596862,21.180786696286518,-0.6928020923103446,1.0,3.1622776601683795,3.0,4.47213595499958,4.123105625617661,0,2,7
235,235,Oon01_cho_0329_1,2,13,0.06166228279471396,-2.786082834914372,0.9939861890710532,0.9923213357466424,-0.0016648533244107975,27.55238066147791,25.667372210106745,-1.885008451371164,2.23606797749979,0.7459485901247321,-0.3853357698273155,1.1312843599520477,18.06555194117032,18.405024056427575,0.3394721152572551,3.1622776601683795,4.0,1.4142135623730951,2.23606797749979,3.6055512754639887,1,1,1
236,236,Yas13_cho_0328_13,2,57,0.002582155866548419,-5.9591306217846265,0.7769664733214383,0.08846601364246254,-0.6885004596789758,4.670869805184452,-8.849768701066248,-13.520638506250698,10.295630140987,0.697498941738527,0.8313019620779967,-0.13380302033946967,13.83602623004826,14.66904027632772,0.8330140462794589,1.4142135623730951,2.23606797749979,1.0,10.295630140987,11.180339887498945,4,8,3
237,237,Yas13_cho_0328_13,2,61,0.001,-6.907755278982138,0.5416318393188878,0.04209842379909445,-0.4995334155197934,0.1801246446345331,-11.694650381835176,-11.874775026469711,9.0,0.8125170767335969,0.6609631045632591,0.15155397217033773,13.592116515025225,15.08984896943869,1.4977324544134645,2.0,4.0,2.0,9.0,9.219544457292887,5,5,1
238,238,Yas13_cho_0328_13,2,27,0.629345715045929,-0.463074546806883,0.921756393068254,0.8739540004988829,-0.0478023925693708,12.255906211897528,9.396982878167409,-2.8589233337301234,7.6157731058639095,0.7210903265460079,0.3110268960059661,0.41006343054004185,17.088778738288458,16.368751849847442,-0.7200268884410157,1.4142135623730951,1.0,2.23606797749979,7.6157731058639095,6.4031242374328485,3,3,1
239,239,Yas13_cho_0328_13,2,79,0.001,-6.907755278982138,0.004801139534919785,0.003440954004742092,-0.001360185530177693,-34.287042151180565,-37.82779089739708,-3.5407487462165155,5.0,0.10605441197295164,0.9456198216404366,-0.8395654096674849,14.207264641742258,14.309408907009864,0.10214426526760434,7.071067811865476,5.656854249492381,4.242640687119285,5.0,1.0,0,0,3
240,240,Yas13_cho_0328_13,2,15,0.10344025492668152,-2.268761080033158,0.9894928853675546,0.9816170152427144,-0.007875870124840145,23.46462308863868,19.469820521911444,-3.994802566727241,1.4142135623730951,-0.6717830875998066,0.5857689531132548,-1.2575520407130614,19.406265935182645,17.815232238872674,-1.5910336963099674,5.385164807134505,6.324555320336759,1.0,1.4142135623730951,2.23606797749979,0,0,1
241,241,Sat15_Sue_0304_1,4,19,0.0013925025705248115,-6.576652740186218,0.997381398862304,0.9965422077199688,-0.0008391911423351051,40.204119734059994,34.02565208455178,-6.178467649508207,9.0,0.7249325256487558,-0.22202095671354052,0.9469534823622964,18.406426833304288,18.012403153158537,-0.3940236801457466,1.0,2.23606797749979,1.4142135623730951,9.0,8.06225774829855,0,0,8
242,242,Sat15_Sue_0304_1,4,75,0.0025234902277588844,-5.982112324686447,0.3722746535374569,0.008860961855337135,-0.3634136916821198,-4.216976993760189,-21.946608739231266,-17.729631745471078,1.0,-0.7946619986879315,-0.9281666757610568,0.1335046770731253,17.220436262130516,11.041653284167461,-6.178782977963056,1.0,2.23606797749979,2.0,1.0,1.0,2,6,8
243,243,Sat15_Sue_0304_1,4,81,0.001,-6.907755278982138,0.005475703730250858,0.004981248686651285,-0.0004944550435995732,-18.693852403467996,-33.36863464055362,-14.674782237085632,2.8284271247461903,0.9805586198287104,-0.8646109688664361,1.8451695886951465,5.926486606813435,15.63137073465377,9.704884127840334,1.0,1.4142135623730951,1.0,2.8284271247461903,2.23606797749979,2,5,3
244,244,Sat15_Sue_0304_1,4,45,0.0006432294030673803,-7.349009127420198,0.5372447113419494,0.3864499445249271,-0.1507947668170223,2.8467906467720385,-0.7425119204616316,-3.58930256723367,4.0,0.61704789962771,-0.9153246261643444,1.5323725257920544,19.906471698774247,14.08285681129277,-5.823614887481473,6.0827625302982185,5.0990195135927845,1.0,4.0,3.0,6,6,3
245,245,Sat15_Sue_0304_1,4,21,0.0006646724650636315,-7.316216172381903,0.9968732915240393,0.9959345517354624,-0.0009387397885769476,34.70601605050584,31.40769084484157,-3.2983252056642627,8.0,0.7192007552705495,0.07267342980476289,0.6465273254657866,17.07326193705131,17.80443450043908,0.7311725633877693,1.0,1.0,1.4142135623730951,8.0,7.071067811865476,0,0,8
246,246,Sat15_Sue_0304_1,4,39,0.0012316321954131124,-6.6994150011277105,0.9925062812562232,0.9845090977871276,-0.007997183469095616,28.53456767577412,28.151692115272606,-0.3828755605015104,1.4142135623730951,0.3133703925742883,0.15851975591362874,0.15485063666065954,18.5490762622037,18.541539956657147,-0.007536305546562261,1.0,1.0,1.4142135623730951,1.4142135623730951,0.0,0,1,8
247,247,Sat15_Sue_0304_1,4,31,0.002826872281730175,-5.868584379313817,0.9957416785514456,0.9939237430746449,-0.0018179354768004246,33.57378009602063,28.90028241679833,-4.673497679222294,4.47213595499958,0.6800778777219356,0.6641053219331037,0.015972555788831944,17.648207970959557,17.923308903896693,0.2751009329371357,1.0,1.4142135623730951,1.0,4.47213595499958,3.6055512754639887,0,0,5
248,248,Sat15_Sue_0304_1,4,17,0.001,-6.907755278982138,0.997636694231968,0.9971634272709706,-0.00047326696099747595,44.464283491116035,39.83478580999434,-4.629497681121698,2.0,-0.047601902909682914,-0.03894441483297915,-0.008657488076703766,20.22249589141756,19.199125390945696,-1.0233705004718665,1.0,2.0,1.0,2.0,2.23606797749979,0,0,1
249,249,Sat15_Sue_0304_1,4,83,0.0006297969375737011,-7.370113111846959,0.004682742808453265,0.0034879196539303607,-0.001194823154522906,-30.66919414115433,-57.13430472205275,-26.465110580898408,3.1622776601683795,0.909424205440422,-0.8848698131460013,1.7942940185864231,10.425869247341279,24.846018779656024,14.420149532314744,2.23606797749979,3.1622776601683795,3.6055512754639887,3.1622776601683795,1.0,3,4,7
250,250,Yas09_Sue_0328_9,2,31,0.001,-6.907755278982138,0.9695871452351532,0.9267783843193002,-0.04280876091585306,16.94887333067125,13.774770317927546,-3.1741030127437035,5.385164807134505,0.7121773012133458,-0.8314362064296377,1.543613507642983,17.87926272262807,18.118045136630748,0.2387824140026815,5.830951894845301,5.0,1.0,5.385164807134505,4.47213595499958,1,4,8
251,251,Yas09_Sue_0328_9,2,37,0.0005740264896303415,-7.4628350135277675,0.8420307164199582,0.7043681115413957,-0.13766260487856252,4.8712526962553335,5.482712335595522,0.6114596393401888,8.246211251235321,-0.9630193537918365,-0.8334564257012933,-0.12956292809054315,11.892553601045895,18.06492617776383,6.172372576717932,2.8284271247461903,6.0,8.246211251235321,8.246211251235321,0.0,5,6,8
252,252,Yas09_Sue_0328_9,2,7,0.13648439943790436,-1.9915449607209057,0.993544403385417,0.9929392479405534,-0.0006051554448636143,24.315448190425762,22.503579556994854,-1.811868633430912,6.4031242374328485,-0.7090706206623542,0.08690346927869984,-0.7959740899410541,17.48164063654259,17.09428380976651,-0.38735682677608096,1.0,1.0,1.4142135623730951,6.4031242374328485,5.0,0,3,5
253,253,Yas09_Sue_0328_9,2,49,0.001,-6.907755278982138,0.9421379847449741,0.7491530663268456,-0.1929849184181284,12.889614720670641,2.6513094280759244,-10.238305292594717,5.0,-0.10819482017833673,-0.9425638347797902,0.8343690146014535,15.840551373632776,11.860058858492124,-3.980492515140656,1.4142135623730951,1.4142135623730951,2.8284271247461903,5.0,7.280109889280517,10,3,3
254,254,Yas09_Sue_0328_9,2,57,0.002485822886228561,-5.997151532909276,0.9086381375416572,0.8684418451509426,-0.04019629239071476,13.147921412767756,9.48736063708902,-3.6605607756787375,7.071067811865476,0.6871588196033446,0.9602711483390559,-0.27311232873571145,17.874653214654106,17.029231704793453,-0.8454215098606532,3.1622776601683795,4.123105625617661,1.0,7.071067811865476,8.06225774829855,4,3,1
255,255,Yas09_Sue_0328_9,2,43,0.0008258215966634452,-7.099131792440296,0.8063414296478609,0.2214976581196524,-0.5848437715282087,5.5388482843083136,-4.6700675795739315,-10.208915863882243,6.4031242374328485,0.8049111450762726,-0.9265355664227944,1.731446711499067,14.090696444614355,12.464035648235011,-1.6266607963793422,1.0,2.8284271247461903,2.23606797749979,6.4031242374328485,8.602325267042627,6,3,3
256,256,Tak04_Kob_0328_4,2,9,0.001,-6.907755278982138,0.9934174975509672,0.9928742890071354,-0.0005432085438317191,25.13105227819499,22.36380776657806,-2.7672445116169304,2.8284271247461903,0.41654121616429424,0.5665390996228741,-0.14999788345857973,17.720239852592247,16.985333106700214,-0.7349067458920295,2.23606797749979,1.0,2.8284271247461903,2.8284271247461903,0.0,1,0,0
257,257,Tak04_Kob_0328_4,2,27,0.0007612266927026213,-7.1805793565482965,0.9956038750740348,0.9943434947104284,-0.0012603803636063171,21.927779173107318,21.70616486860764,-0.22161430449967767,6.708203932499369,0.9215770976912664,0.13794159826749786,0.7836354994237686,14.30222076185851,15.212922648278663,0.9107018864201492,1.0,2.23606797749979,1.4142135623730951,6.708203932499369,5.385164807134505,0,0,7
258,258,Tak04_Kob_0328_4,2,5,0.009839476086199284,-4.621352812607879,0.9940256553154316,0.9935054624655976,-0.0005201928498339559,26.781486534134764,22.96571336303748,-3.815773171097284,2.23606797749979,0.3476000980281526,0.3115624307240171,0.036037667304135546,18.209852974920512,16.72180929238052,-1.488043682539992,1.0,1.4142135623730951,1.0,2.23606797749979,1.4142135623730951,0,0,5
259,259,Tak04_Kob_0328_4,2,19,0.002791151637211442,-5.881300995122218,0.993568829992756,0.9921667987788414,-0.0014020312139145785,25.54349632106196,18.077449215047945,-7.466047106014018,8.602325267042627,0.6242885614605782,0.15612054684579768,0.4681680146147805,17.656425352948872,14.07081390935811,-3.5856114435907624,2.23606797749979,3.1622776601683795,5.0,8.602325267042627,5.385164807134505,1,0,0
260,260,Tak04_Kob_0328_4,2,37,0.001,-6.907755278982138,0.9934413420346546,0.9899572018781028,-0.0034841401565519625,19.85017166010746,14.150914422506759,-5.699257237600699,7.211102550927977,-0.17002773183929154,-0.3833973196818488,0.21336958784255725,14.17335483083881,12.44362841218415,-1.7297264186546606,4.47213595499958,5.0,1.0,7.211102550927977,7.810249675906653,1,0,2
261,261,Tak04_Kob_0328_4,2,51,0.0006890268414281309,-7.280230330629407,0.9838076144279506,0.966767534222814,-0.017040080205136476,14.103443230190358,9.206227656326456,-4.897215573863903,1.4142135623730951,-0.8548627784698907,-0.7842951528762113,-0.07056762559367935,12.372283017165108,10.825511189182961,-1.5467718279821463,3.1622776601683795,2.8284271247461903,1.4142135623730951,1.4142135623730951,2.0,0,1,7
