name,move,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff,label
Sat04_Sue_0301_2,79,0.021051332,0.002372391,-0.018678941,-4.761664675,-6.307399799,-1.545735124,1
Sat09_Sue_0302_3,53,0.994069236,0.987199938,-0.006869299,12.50211916,6.988048756,-5.514070405,1
Mas02_Kob_0325_1,25,0.999713406,0.999571668,-0.000141738,48.34068334,45.47267688,-2.868006466,1
Tak04_cho_0328_4,1,0.997108302,0.996835279,-0.000273023,20.35959936,19.07211722,-1.28748214,1
Yas15_Sue_0328_15,19,0.993810129,0.993921496,0.000111368,16.43538833,15.72829048,-0.707097847,1
Oon04_cho_0329_4,61,0.412022864,0.378781293,-0.03324157,-1.467241199,-1.874359432,-0.407118233,1
Tak20_Kob_0330_2,77,0.021349411,0.016293216,-0.005056196,-5.10452703,-5.560406408,-0.455879378,1
Sat15_Sue_0304_1,35,0.997585575,0.996644257,-0.000941317,27.82840134,25.99475641,-1.833644934,1
Oon04_Sue_0329_4,99,0.955799761,0.953336413,-0.002463348,6.169887761,5.471776048,-0.698111713,1
Yas06_Sue_0328_6,7,0.99725298,0.997070943,-0.000182037,20.69070129,19.92211493,-0.768586352,1
Yas18_Kob_0328_18,45,0.680279137,0.381596667,-0.298682469,2.412056595,-2.738802738,-5.150859334,1
Oon07_cho_0329_7,9,0.996737105,0.996526107,-0.000210997,19.32253179,18.55126119,-0.771270595,1
Tak04_Kob_0328_4,43,0.997232475,0.993086644,-0.004145831,27.16819064,12.40549313,-14.76269752,1
Oon04_Sue_0329_4,5,0.996904637,0.995197459,-0.001707178,19.71213215,17.04374888,-2.668383276,1
Sat01_cho_0229_1,133,0.000460815,0.000489345,2.85E-05,-19.77898668,-20.29345349,-0.514466811,1
Sat15_Sue_0304_1,99,0.000242307,0.000251266,8.96E-06,-82.64750773,-98.07882887,-15.43132114,1
Oon16_cho_0329_16,93,0.994736399,0.943618947,-0.051117452,3.080780868,0.981080718,-2.09970015,1
Yas14_Kob_0328_14,53,0.998363858,0.998369939,6.08E-06,30.81190701,25.85375079,-4.958156225,1
Yam10_cho_0301_4,63,0.99681106,0.997928667,0.001117607,19.43466363,14.48605641,-4.948607221,1
Oon04_Sue_0329_4,31,0.981575906,0.962511199,-0.019064706,14.31535513,12.28851026,-2.026844873,1
Yas04_cho_0328_4,129,0.000396416,0.000505045,0.00010863,-4.011377049,-4.250389288,-0.239012239,1
Sat13_cho_0303_3,13,0.999610059,0.999612189,2.13E-06,42.92792448,39.50031161,-3.427612873,1
Yas07_cho_0328_7,13,0.9978023,0.99754868,-0.00025362,21.91576283,21.03316665,-0.882596179,1
Tak19_Sue_0330_1,47,0.476670169,0.992248984,0.515578815,-0.52323853,15.57652537,16.0997639,1
Yas07_cho_0328_7,31,0.997582041,0.997061562,-0.000520479,24.7022471,23.34144949,-1.360797612,1
Sat08_Kob_0302_2,21,0.999584163,0.999472148,-0.000112015,39.52053869,36.5894369,-2.93110179,1
Yam04_Sue_0229_1,35,0.999618909,0.999787258,0.000168349,53.43175278,54.53458511,1.102832328,1
Oon04_Sue_0329_4,33,0.963069289,0.961979528,-0.001089761,12.33970028,12.23086632,-0.108833953,1
Mas03_Kob_0327_1,29,0.999638664,0.9995755,-6.32E-05,55.37487416,49.5023739,-5.872500251,1
Yam05_Kob_0229_2,73,0.001595582,0.001181708,-0.000413874,-17.10351967,-19.43227284,-2.328753172,1
Tak12_Sue_0329_5,19,0.999702422,0.999762542,6.01E-05,46.94946046,53.62524233,6.675781872,1
Tak14_Kob_0329_7,23,0.998165554,0.998653213,0.000487658,27.95110486,31.66903929,3.717934433,1
Oon11_Kob_0329_11,101,0.969468573,0.965563874,-0.0039047,1.899662054,1.880218728,-0.019443327,1
Oon10_cho_0329_10,55,0.57590253,0.5762362,0.00033367,0.300756079,0.31646108,0.015705001,1
Yam01_cho_0223_1,41,0.455831713,0.356474841,-0.099356872,-0.219283729,-1.077936977,-0.858653248,1
Tak04_cho_0328_4,63,0.99416505,0.994905254,0.000740204,18.60100781,17.21715393,-1.383853877,1
Yam12_Sue_0316_1,69,0.009726123,0.002732401,-0.006993722,-4.804483821,-8.861025087,-4.056541266,1
Yam02_Kob_0223_2,61,0.003314927,0.002304417,-0.00101051,-30.53755349,-34.00116805,-3.463614562,1
Sat11_Kob_0303_1,71,0.001720101,0.001266512,-0.000453589,-16.10839077,-16.55561641,-0.447225646,1
Yas15_Sue_0328_15,81,0.014208583,0.009661511,-0.004547072,-3.583327444,-3.966735044,-0.3834076,1
Oon11_Kob_0329_11,3,0.996823634,0.996673779,-0.000149855,19.31403785,18.98508679,-0.328951051,1
Sat15_Sue_0304_1,27,0.998782782,0.99860826,-0.000174522,30.29936048,30.04017952,-0.259180956,1
Yam04_cho_0229_1,1,0.999753252,0.999783881,3.06E-05,44.42937992,45.44934238,1.019962457,1
Sat08_Kob_0302_2,79,0.026832785,0.017787805,-0.00904498,-4.41864252,-4.646170714,-0.227528195,1
Tak14_Kob_0329_7,51,0.374978164,0.37877991,0.003801746,-1.33872316,-1.275621113,0.063102047,1
Sat02_Ike_0229_2,1,0.999708753,0.999698036,-1.07E-05,41.48752835,40.81468993,-0.672838428,1
Oon04_Kob_0329_4,97,0.945182071,0.941511745,-0.003670325,6.020291137,5.182322669,-0.837968468,1
Oon15_Sue_0329_15,103,0.45612288,0.423769223,-0.032353657,-1.211604322,-1.548540539,-0.336936217,1
Tak04_Kob_0328_4,79,0.997609604,0.997703345,9.37E-05,27.03909045,24.50169343,-2.537397029,1
Yas04_Kob_0328_4,119,0.001136887,0.000993308,-0.00014358,-4.530372265,-4.753921196,-0.223548931,1
Oon15_Sue_0329_15,33,0.992003455,0.984928281,-0.007075174,16.27821353,14.90711347,-1.37110006,1
Yam02_Kob_0223_2,3,0.991824682,0.989447233,-0.002377449,14.80588524,12.85218848,-1.953696755,1
Oon15_Sue_0329_15,113,0.060804972,0.038276543,-0.022528428,-1.903298921,-2.070214515,-0.166915594,1
Yam15_Sue_0316_4,97,0.001710797,0.003462266,0.001751469,-4.444852126,-4.971327978,-0.526475852,1
Oon16_cho_0329_16,41,0.989977429,0.988093862,-0.001883567,13.71748431,12.28745294,-1.43003137,1
Yas08_Kob_0328_8,31,0.986943595,0.985834997,-0.001108597,13.99376247,14.01188576,0.018123294,1
Tak12_Sue_0329_5,69,0.999782837,0.999764108,-1.87E-05,94.37324093,109.5423087,15.16906779,1
Yam07_cho_0301_1,9,0.999673068,0.999537432,-0.000135636,47.15449958,40.17401577,-6.980483808,1
Sat10_cho_0302_4,53,0.033438448,0.004602743,-0.028835705,-21.69757038,-27.76918532,-6.071614934,1
Sat11_Kob_0303_1,17,0.999370313,0.999318769,-5.15E-05,34.69379081,33.49943014,-1.194360667,1
Sat01_Ike_0229_1,59,0.005410803,0.002303118,-0.003107685,-22.08658674,-35.52112404,-13.4345373,1
Sat01_Ike_0229_1,107,0.000564036,0.000580205,1.62E-05,-25.79082307,-26.63106944,-0.840246364,1
Yam04_cho_0229_1,57,0.999580552,0.999597089,1.65E-05,70.10637587,80.11859032,10.01221445,1
Sat01_cho_0229_1,19,0.999089688,0.999042275,-4.74E-05,39.9404744,37.39979049,-2.54068391,1
Oon15_Sue_0329_15,3,0.996947466,0.996692886,-0.00025458,20.30245481,19.67870365,-0.623751167,1
Oon09_Sue_0329_9,69,0.004199216,0.002054767,-0.002144449,-9.968761889,-11.56576745,-1.597005557,1
Sat16_cho_0304_2,23,0.999237986,0.995700765,-0.003537221,37.09502911,31.59490369,-5.500125412,1
Sat10_cho_0302_4,89,0.000817271,0.000434635,-0.000382636,-51.03368969,-53.01213051,-1.978440828,1
Tak17_cho_0329_10,25,0.9994144,0.999462485,4.81E-05,35.38320959,35.88539551,0.50218592,1
Tak19_Sue_0330_1,1,0.999797955,0.999825814,2.79E-05,44.20704828,46.28862364,2.081575359,1
Tak09_Sue_0329_2,7,0.996436252,0.99554687,-0.000889382,19.2381151,18.18779361,-1.050321492,1
Oon04_Kob_0329_4,57,0.801523533,0.397984522,-0.40353901,2.054820089,-1.548152527,-3.602972617,1
Tak13_cho_0329_6,81,0.012568056,0.006176422,-0.006391634,-8.183261058,-19.30572322,-11.12246216,1
Oon15_Sue_0329_15,89,0.694504939,0.201436325,-0.493068615,0.562604859,-3.09367997,-3.656284828,1
Yam04_Kob_0229_1,41,0.999757559,0.999713546,-4.40E-05,55.25478385,60.19423533,4.939451471,1
Oon05_Kob_0329_5,111,0.998967261,0.999122978,0.000155716,24.71736605,24.33253078,-0.384835267,1
Oon02_Kob_0329_2,95,0.001804123,0.001322127,-0.000481996,-4.510955337,-4.651958774,-0.141003438,1
Tak13_cho_0329_6,79,0.00877724,0.005047878,-0.003729362,-9.647509357,-10.39372814,-0.746218785,1
Oon04_Sue_0329_4,113,0.996384485,0.997009628,0.000625143,21.31908013,16.22771708,-5.091363051,1
Mas02_Kob_0325_1,9,0.999818212,0.999805696,-1.25E-05,48.76231041,45.92077454,-2.841535872,1
Yam04_Sue_0229_1,39,0.999750129,0.999734021,-1.61E-05,55.15543087,56.15870731,1.003276438,1
Tak16_cho_0329_9,43,0.916447533,0.917483393,0.001035859,4.470061664,4.256913781,-0.213147883,1
Sat15_Sue_0304_1,97,0.001253577,0.000460187,-0.00079339,-83.56579021,-92.05347985,-8.487689632,1
Oon01_cho_0329_1,39,0.995751218,0.995349565,-0.000401653,34.56604829,33.58627993,-0.979768361,1
Mas04_Sue_0327_2,21,0.999770189,0.999719438,-5.08E-05,54.63479516,49.93936971,-4.695425448,1
Sat01_cho_0229_1,89,0.000561864,0.000592263,3.04E-05,-40.213587,-41.06645451,-0.852867504,1
Yam07_cho_0301_1,57,0.279659542,0.188637006,-0.091022536,-1.188490504,-2.731765163,-1.543274659,1
Yam08_Kob_0301_2,111,0.001497265,0.000779155,-0.000718109,-12.8782034,-13.03524037,-0.157036976,1
Sat13_cho_0303_3,81,0.000965674,0.000792794,-0.00017288,-35.69993542,-36.24164302,-0.541707598,1
Tak12_Sue_0329_5,31,0.999735767,0.999828721,9.30E-05,61.16633886,78.02933085,16.86299199,1
Sat05_Kob_0301_3,13,0.999524366,0.999499026,-2.53E-05,36.69847464,36.69304514,-0.005429508,1
Oon09_Sue_0329_9,103,0.000910271,0.000555121,-0.00035515,-7.252559931,-7.704352988,-0.451793057,1
Yas04_cho_0328_4,23,0.995963093,0.994665469,-0.001297624,19.68076801,18.55159013,-1.129177881,1
Sat11_Kob_0303_1,35,0.997375406,0.997329268,-4.61E-05,39.99346859,37.04814344,-2.94532515,1
Oon15_Sue_0329_15,19,0.996794547,0.996885313,9.08E-05,21.00900929,19.12932789,-1.8796814,1
Oon07_cho_0329_7,1,0.9970903,0.996827583,-0.000262717,20.3333221,19.0463591,-1.286963008,1
Oon13_cho_0329_13,87,0.004968636,4.95E-05,-0.004919094,-5.490114217,-5.529640262,-0.039526045,1
Mas03_Kob_0327_1,13,0.999821353,0.999745217,-7.61E-05,51.11721434,46.65678431,-4.460430025,1
Yas04_Sue_0328_4,139,0.000546163,0.000635784,8.96E-05,-1.749641685,-1.677248227,0.072393458,1
Yas20_Sue_0328_20,87,0.003124616,0.002789703,-0.000334912,-16.89346,-27.94764932,-11.05418933,1
Tak04_Kob_0328_4,39,0.9967113,0.991061742,-0.005649558,22.28607136,9.639990071,-12.64608128,1
Tak10_cho_0329_3,29,0.992911122,0.988795702,-0.00411542,13.02634715,9.821884425,-3.204462726,1
Oon02_Kob_0329_2,77,0.002307198,0.00220736,-9.98E-05,-4.821558834,-4.929326341,-0.107767507,1
Tak12_Sue_0329_5,47,0.999661931,0.999797173,0.000135242,79.01528554,84.06867179,5.053386248,1
Tak09_Sue_0329_2,83,0.999353077,0.998533059,-0.000820017,60.807932,58.62930704,-2.178624968,1
Sat02_Ike_0229_2,11,0.99956971,0.999537869,-3.18E-05,38.38126018,35.43941219,-2.941847991,1
Yam07_cho_0301_1,83,0.000301784,0.000363472,6.17E-05,-4.369903717,-4.534733101,-0.164829384,1
Oon01_cho_0329_1,17,0.994585579,0.991025833,-0.003559746,20.03352214,18.66798513,-1.365537009,1
Tak07_cho_0328_7,1,0.999602218,0.999816025,0.000213806,38.14573848,47.68587062,9.540132132,1
Mas04_Kob_0327_2,1,0.999860251,0.999840615,-1.96E-05,49.82753471,47.27788546,-2.549649251,1
Yas04_Kob_0328_4,33,0.994383653,0.994386039,2.39E-06,16.01940936,15.95516286,-0.064246501,1
Yas06_Sue_0328_6,49,0.991174601,0.990231477,-0.000943124,18.55451574,11.86231592,-6.692199819,1
Oon11_Kob_0329_11,69,0.734878237,0.494478531,-0.240399705,2.539131721,-1.113650994,-3.652782715,1
Tak01_cho_0328_1,1,0.999849432,0.999845147,-4.28E-06,47.86195534,46.17630089,-1.685654451,1
Sat09_Sue_0302_3,83,0.998975407,0.998963422,-1.20E-05,14.51617197,13.89235767,-0.623814296,1
Yam15_Sue_0316_4,79,0.001466612,0.001874117,0.000407505,-8.511771084,-9.865229689,-1.353458606,1
Sat13_cho_0303_3,3,0.999710039,0.999692706,-1.73E-05,42.24981653,41.64032206,-0.609494471,1
Tak04_Kob_0328_4,63,0.994128451,0.994962105,0.000833654,18.51451681,16.89821974,-1.616297065,1
Oon03_Sue_0329_3,75,0.997044704,0.995808016,-0.001236689,18.20380126,17.82233415,-0.381467111,1
Kat03_Sue_0326_3,51,0.192606888,0.110666811,-0.081940077,-4.532149379,-7.522289628,-2.990140249,1
Sat05_Kob_0301_3,87,0.004576701,0.00217175,-0.00240495,-8.878612404,-9.92322956,-1.044617156,1
Tak16_cho_0329_9,31,0.889528647,0.882478449,-0.007050198,3.735672418,3.600174097,-0.135498321,1
Tak16_cho_0329_9,85,0.994625519,0.983929143,-0.010696376,7.048451737,6.8936346,-0.154817137,1
Yas15_Sue_0328_15,1,0.997197826,0.996862492,-0.000335334,20.56138739,19.4223841,-1.139003292,1
Mas04_cho_0327_2,33,0.999592855,0.999621255,2.84E-05,58.2207443,52.47057476,-5.750169543,1
Oon09_Sue_0329_9,3,0.997353138,0.99664417,-0.000708968,20.55097359,18.93555033,-1.615423258,1
Oon09_Sue_0329_9,49,0.332724222,0.215257379,-0.117466843,-3.423531846,-6.71120771,-3.287675863,1
Oon11_Kob_0329_11,121,0.840770301,0.1839472,-0.656823101,0.413011572,-1.268370409,-1.681381982,1
Tak09_Sue_0329_2,23,0.993597186,0.993695328,9.81E-05,19.53383734,19.65845826,0.124620922,1
Yas14_Kob_0328_14,75,0.998129674,0.998476344,0.000346669,24.94477977,19.99268492,-4.95209485,1
Yas04_cho_0328_4,15,0.995377222,0.995236019,-0.000141203,18.65449595,18.37040177,-0.284094172,1
Kat04_Sue_0326_1,25,0.99933228,0.99913308,-0.0001992,38.39326677,34.75715375,-3.636113019,1
Sat04_Sue_0301_2,123,0.005601854,0.009771087,0.004169233,-9.404466636,-10.79873329,-1.394266658,1
Yam02_Kob_0223_2,75,0.000726426,0.00059542,-0.000131007,-27.59945921,-27.56418538,0.03527383,1
Tak15_Sue_0329_8,35,0.996416376,0.99266683,-0.003749546,21.61899411,16.07534713,-5.543646984,1
Tak04_Kob_0328_4,77,0.997452847,0.997585876,0.000133029,29.4199523,27.06415978,-2.355792514,1
Kat01_cho_0323_1,27,0.999479115,0.999117356,-0.000361758,41.71409841,32.83464525,-8.879453155,1
Yas16_cho_0328_16,41,0.973619362,0.945065559,-0.028553803,10.56068387,9.190648455,-1.370035411,1
Yas04_cho_0328_4,119,0.001144353,0.000992717,-0.000151636,-4.547794304,-4.770275424,-0.22248112,1
Yam08_Kob_0301_2,17,0.999089689,0.999006134,-8.36E-05,36.88634972,34.25967657,-2.62667314,1
Koi03_Sue_0328_3,1,0.997108152,0.996955598,-0.000152554,20.21311137,19.73991205,-0.473199326,1
Mas01_cho_0322_1,25,0.999276779,0.998811201,-0.000465578,43.59458216,40.53398438,-3.060597778,1
Oon16_cho_0329_16,29,0.994428342,0.988283954,-0.006144388,16.48087382,13.55520841,-2.925665409,1
Mas02_Kob_0325_1,35,0.999668133,0.999613575,-5.46E-05,50.74813207,42.31881069,-8.429321381,1
Sat02_Kob_0229_2,77,0.000900272,0.001021015,0.000120743,-46.77160983,-48.69228667,-1.92067684,1
Tak19_Sue_0330_1,45,0.895523393,0.993951344,0.098427951,3.78581744,15.42167032,11.63585288,1
Oon03_Sue_0329_3,51,0.997642737,0.997101261,-0.000541476,14.56319398,10.26700476,-4.296189217,1
Sat16_cho_0304_2,65,0.847328892,0.633079357,-0.214249535,6.103999847,2.588108225,-3.515891622,1
Tak14_Kob_0329_7,65,0.004571251,0.007755947,0.003184696,-16.25246916,-13.10472024,3.147748926,1
Sat10_cho_0302_4,67,0.00226074,0.002915261,0.000654521,-20.01326777,-21.28370403,-1.270436257,1
Sat04_Sue_0301_2,47,0.657633548,0.272371802,-0.385261746,1.185996238,-0.917600588,-2.103596826,1
Oon15_Sue_0329_15,29,0.992490065,0.985011934,-0.007478131,16.44692045,13.2447579,-3.202162553,1
Oon04_Kob_0329_4,101,0.978284753,0.956969397,-0.021315356,12.16891594,6.915197642,-5.253718299,1
Oon13_cho_0329_13,27,0.990316753,0.989577769,-0.000738984,10.58075149,10.31902316,-0.26172833,1
Sat16_cho_0304_2,47,0.99618681,0.995936328,-0.000250482,18.98301764,18.34945728,-0.633560356,1
Oon04_Sue_0329_4,27,0.991885308,0.985045686,-0.006839622,15.00393706,13.48207433,-1.521862733,1
Sat01_cho_0229_1,111,0.000693751,0.000583709,-0.000110042,-22.53602612,-25.04668639,-2.510660273,1
Yam03_Sue_0223_3,85,0.999284521,0.999431326,0.000146805,24.12181659,36.09577336,11.97395677,1
Tak16_cho_0329_9,3,0.996815036,0.994674007,-0.002141029,19.296932,15.3496426,-3.947289406,1
Yas12_Sue_0328_12,59,0.997036732,0.997972071,0.000935339,13.2345565,11.7136039,-1.520952599,1
Yas20_Sue_0328_20,7,0.997577306,0.997328757,-0.000248549,21.5505671,20.90449431,-0.646072794,1
Mas04_Sue_0327_2,37,0.999670417,0.999697742,2.73E-05,61.67473538,58.61374458,-3.0609908,1
Sat13_cho_0303_3,49,0.002792244,0.002752762,-3.95E-05,-25.26362987,-30.70078432,-5.437154449,1
Yas04_Kob_0328_4,19,0.995614384,0.995413467,-0.000200916,18.839353,17.82810729,-1.01124572,1
Tak19_Sue_0330_1,81,0.995297546,0.994405328,-0.000892218,4.689369693,19.5914023,14.90203261,1
Yas16_cho_0328_16,55,0.991402108,0.989824184,-0.001577924,9.542885194,9.274066821,-0.268818373,1
Sat09_Sue_0302_3,111,0.998790448,0.998857746,6.73E-05,11.56454667,11.1389221,-0.425624577,1
Sat10_cho_0302_4,31,0.983019576,0.95648342,-0.026536156,22.77516572,14.91777528,-7.857390447,1
Oon14_Kob_0329_14,5,0.997077655,0.997002461,-7.52E-05,20.19582202,19.04345145,-1.152370568,1
Koi03_Sue_0328_3,43,0.996600772,0.995744498,-0.000856273,25.62811419,24.86119396,-0.766920232,1
Yas04_Kob_0328_4,93,0.00450802,0.006049607,0.001541587,-5.618689803,-5.949695994,-0.331006191,1
Sat02_Ike_0229_2,23,0.999141182,0.999190934,4.98E-05,31.15962048,30.65679533,-0.502825146,1
Yam07_cho_0301_1,3,0.999755931,0.999697318,-5.86E-05,44.08514808,41.99028447,-2.09486361,1
Sat16_cho_0304_2,73,0.593922804,0.452559411,-0.141363394,1.95667811,0.276973851,-1.679704259,1
Tak16_cho_0329_9,47,0.926140409,0.852484591,-0.073655818,3.998862976,2.88847905,-1.110383926,1
Yas12_Sue_0328_12,11,0.996591377,0.995947418,-0.000643959,19.10153379,18.39138154,-0.710152248,1
Yam01_cho_0223_1,37,0.293711472,0.284626577,-0.009084894,-1.929827794,-2.093807299,-0.163979505,1
Yam05_Kob_0229_2,69,0.001459649,0.001194349,-0.000265299,-19.04032849,-22.71402301,-3.673694521,1
Sat17_cho_0304_3,77,0.002939499,0.002636239,-0.00030326,-4.261441689,-4.572529675,-0.311087986,1
Sat05_Kob_0301_3,107,0.002401591,0.001625878,-0.000775714,-8.795425647,-9.089617018,-0.294191371,1
Tak13_cho_0329_6,85,0.006100176,0.005946662,-0.000153513,-23.06948565,-22.87724352,0.192242131,1
Yas08_Kob_0328_8,111,0.966102886,0.963765909,-0.002336977,5.086156501,5.314380451,0.22822395,1
Sat08_Kob_0302_2,101,0.001788137,0.00181002,2.19E-05,-6.295243348,-6.556657914,-0.261414566,1
Tak17_cho_0329_10,59,0.998709792,0.999225783,0.000515991,24.10681009,40.29892203,16.19211194,1
Tak16_cho_0329_9,73,0.99256328,0.992043768,-0.000519512,16.10457048,12.03407104,-4.070499442,1
Sat15_Sue_0304_1,85,0.006392539,0.003218046,-0.003174492,-44.04333006,-55.73077071,-11.68744065,1
Mas04_Sue_0327_2,35,0.999634186,0.999644955,1.08E-05,56.27808794,54.22653591,-2.05155203,1
Yam09_Sue_0301_3,39,0.996683912,0.996405333,-0.000278579,16.10016314,14.89621897,-1.20394417,1
Mas04_Kob_0327_2,23,0.999750019,0.99976928,1.93E-05,55.3255905,53.35614527,-1.969445232,1
Oon10_cho_0329_10,13,0.995079723,0.995508343,0.000428619,18.07375122,17.29513427,-0.778616954,1
Sat12_Sue_0303_2,23,0.999260037,0.999286639,2.66E-05,46.52577793,46.01836397,-0.507413958,1
Oon04_cho_0329_4,103,0.978718243,0.976599043,-0.002119199,12.47047095,7.813275295,-4.657195659,1
Tak07_cho_0328_7,33,0.999821786,0.99981821,-3.58E-06,66.09738769,69.92855056,3.831162867,1
Kat03_Sue_0326_3,15,0.999612925,0.999537592,-7.53E-05,39.9217782,36.64997347,-3.271804738,1
Yam04_Kob_0229_1,23,0.999884352,0.999893132,8.78E-06,66.21742201,71.44302381,5.225601803,1
Yam06_Sue_0229_3,69,0.001377126,0.001809856,0.00043273,-26.38586877,-27.20694216,-0.821073385,1
Yam15_Sue_0316_4,35,0.962453182,0.875162532,-0.087290651,12.05244297,6.146890972,-5.905551999,1
Yas12_Sue_0328_12,3,0.996452448,0.995896556,-0.000555892,18.63724848,18.18004342,-0.457205062,1
Oon03_Sue_0329_3,65,0.99679769,0.997255721,0.000458031,15.70422862,14.22778603,-1.476442586,1
Oon04_Sue_0329_4,41,0.958992318,0.956157778,-0.00283454,10.07507958,10.41901948,0.343939898,1
Sat12_Sue_0303_2,7,0.999647898,0.999591013,-5.69E-05,41.82835849,41.48616272,-0.342195768,1
Oon07_cho_0329_7,45,0.985239076,0.97115855,-0.014080527,12.8911537,10.42205182,-2.469101876,1
Mas09_Sue_0328_3,31,0.999367484,0.99844043,-0.000927054,45.04711525,43.2816841,-1.765431153,1
Oon15_Sue_0329_15,123,0.001636093,0.001634779,-1.31E-06,-1.724572213,-1.813221368,-0.088649155,1
Sat11_Kob_0303_1,77,0.004327681,0.002884868,-0.001442812,-12.82334836,-15.82511764,-3.001769277,1
Oon01_cho_0329_1,29,0.993783238,0.989527133,-0.004256105,21.06439275,16.42201312,-4.642379628,1
Yas04_Sue_0328_4,131,0.000343504,0.000187553,-0.000155951,-3.99861234,-4.144541526,-0.145929186,1
Tak19_Sue_0330_1,63,0.997654751,0.996231071,-0.00142368,12.34870735,44.45454032,32.10583297,1
Yas06_Sue_0328_6,5,0.997050558,0.996844143,-0.000206416,20.63843552,20.01485418,-0.623581342,1
Yas15_Sue_0328_15,51,0.771198102,0.773460305,0.002262203,1.553424377,1.464887301,-0.088537076,1
Koi02_Kob_0328_2,61,0.667338758,0.484537998,-0.18280076,5.162061224,-0.391905641,-5.553966865,1
Oon03_Sue_0329_3,9,0.995725032,0.994991346,-0.000733685,17.9281177,17.04338329,-0.884734413,1
Sat04_Sue_0301_2,11,0.999559323,0.999439405,-0.000119917,37.88759764,36.47095014,-1.416647498,1
Yam04_cho_0229_1,73,0.999636856,0.99958109,-5.58E-05,59.86553766,86.73254737,26.86700972,1
Sat15_Sue_0304_1,53,0.649916247,0.646910581,-0.003005666,2.215858975,2.23026724,0.014408265,1
Tak04_Sue_0328_4,9,0.996860334,0.996019653,-0.000840681,21.09497907,17.80836423,-3.286614841,1
Yam15_Sue_0316_4,105,0.000216947,0.000208137,-8.81E-06,-4.669052797,-4.900243581,-0.231190783,1
Oon02_Kob_0329_2,33,0.750541712,0.319391431,-0.431150282,1.487373246,-1.553151312,-3.040524557,1
Sat04_Sue_0301_2,115,0.012652062,0.008890004,-0.003762058,-10.78125564,-11.81972322,-1.038467574,1
Sat09_Sue_0302_3,43,0.989094235,0.987504503,-0.001589732,9.738529896,8.314230381,-1.424299516,1
Kat03_Sue_0326_3,9,0.999715245,0.999635193,-8.01E-05,41.68371416,39.62634884,-2.057365317,1
Koi03_Sue_0328_3,31,0.99492898,0.99437624,-0.00055274,19.09214027,18.79297466,-0.299165617,1
Kat04_Sue_0326_1,43,0.232670508,0.088360347,-0.144310161,-2.236047197,-4.106330214,-1.870283017,1
Yam04_Sue_0229_1,19,0.999849251,0.999872297,2.30E-05,59.10763152,66.24828464,7.140653117,1
Oon03_Sue_0329_3,3,0.996914104,0.99648705,-0.000427054,19.34924341,18.98068081,-0.368562602,1
Tak08_Kob_0329_1,75,0.99826026,0.998202408,-5.79E-05,37.22543627,59.83715221,22.61171595,1
Oon03_Sue_0329_3,83,0.998577682,0.9989771,0.000399418,19.69526433,19.29963211,-0.395632219,1
Tak07_cho_0328_7,37,0.999750752,0.999802589,5.18E-05,73.72317285,88.77672497,15.05355213,1
Tak01_cho_0328_1,37,0.999337137,0.999297895,-3.92E-05,62.69677687,62.97956431,0.282787435,1
Oon03_Sue_0329_3,71,0.997585638,0.998073597,0.00048796,18.0161004,17.71440585,-0.301694559,1
Tak04_Sue_0328_4,65,0.995039479,0.99282498,-0.002214499,18.56043774,16.49039394,-2.0700438,1
Yas04_Sue_0328_4,115,0.002228232,0.000878063,-0.001350169,-4.41762457,-4.710017282,-0.292392712,1
Mas04_cho_0327_2,23,0.99975333,0.999765189,1.19E-05,55.52016031,53.2597239,-2.260436408,1
Mas05_cho_0327_3,9,0.999904448,0.999885584,-1.89E-05,59.54046453,56.51307954,-3.027384992,1
Tak08_Kob_0329_1,31,0.998519901,0.999056734,0.000536832,25.3217144,35.02123316,9.699518765,1
Sat12_Sue_0303_2,75,0.003323344,0.002780272,-0.000543072,-38.35624663,-50.32276394,-11.96651731,1
Yas08_Kob_0328_8,101,0.571959088,0.541602528,-0.03035656,1.49118912,0.451992194,-1.039196926,1
Yas08_Kob_0328_8,75,0.95408889,0.946187241,-0.00790165,2.86222669,2.366117205,-0.496109484,1
Mas08_Sue_0328_2,61,0.984801765,0.984483111,-0.000318654,14.20743906,13.79422196,-0.4132171,1
Tak08_Kob_0329_1,99,0.998965906,0.999150996,0.00018509,35.11850928,47.46117001,12.34266073,1
Mas02_Kob_0325_1,3,0.999864768,0.999861375,-3.39E-06,49.39842052,48.77653972,-0.6218808,1
Yam09_Sue_0301_3,21,0.998971892,0.998834001,-0.00013789,29.63061922,27.71902404,-1.911595176,1
Oon10_cho_0329_10,41,0.63565034,0.624191285,-0.011459055,0.739449611,0.614015999,-0.125433612,1
Oon07_cho_0329_7,57,0.978713598,0.974637619,-0.004075979,9.470221192,9.126921602,-0.34329959,1
Oon15_Sue_0329_15,101,0.236968258,0.232136551,-0.004831708,-3.297930777,-3.300113195,-0.002182418,1
Sat09_Sue_0302_3,69,0.997144723,0.997197035,5.23E-05,7.875567733,7.571867858,-0.303699875,1
Yas04_cho_0328_4,47,0.989942121,0.981790777,-0.008151344,19.11752231,12.00052167,-7.117000636,1
Sat01_Ike_0229_1,43,0.612100121,0.41565392,-0.196446201,1.535122172,-0.918621133,-2.453743306,1
