,name,move,wr,tr
402,Yam04_Sue_0229_1,8,0.9998533749475487,53.614004929751886
403,Yam04_Sue_0229_1,14,0.9998375248448754,53.56837308298241
404,Yam04_Sue_0229_1,31,0.9998180129264409,57.557166238197276
405,Yam04_Sue_0229_1,17,0.9998281345626818,56.12753488083369
406,Yas09_Sue_0328_9,32,0.939925640369486,9.88568551850371
407,Yas09_Sue_0328_9,57,0.931112207688278,10.605237965156588
408,Yas09_Sue_0328_9,58,0.896986554476985,8.803954585773495
409,Yas09_Sue_0328_9,50,0.7561326207600061,2.4227539300709013
410,Yas09_Sue_0328_9,49,0.9535114130244098,11.36746127733723
411,Yas09_Sue_0328_9,7,0.9968558738130537,19.6394764458581
412,Yas09_Sue_0328_9,31,0.9799247924056054,13.946018040417329
413,Yas09_Sue_0328_9,44,0.21491650912501903,-3.347314651956529
414,Yas09_Sue_0328_9,8,0.9961061874514816,18.195438090064272
415,Yas09_Sue_0328_9,37,0.8857788543908723,5.502183862661811
416,Yas09_Sue_0328_9,38,0.7249658482613963,2.772821611219845
417,Yas09_Sue_0328_9,43,0.7948336668596495,3.8615714911876355
418,Sat12_Sue_0303_2,65,0.023185061046073208,-19.265060711505402
419,Sat12_Sue_0303_2,63,0.054086747518939715,-19.29718555449695
420,Sat12_Sue_0303_2,54,0.2800388978888523,-2.5875005867032104
421,Sat12_Sue_0303_2,5,0.9996711858407801,42.72172095134417
422,Sat12_Sue_0303_2,70,0.003536662173341143,-40.97136430965876
423,Sat12_Sue_0303_2,33,0.997856937879883,36.845807622752154
424,Sat12_Sue_0303_2,67,0.004821914485711787,-16.67953246416932
425,Sat12_Sue_0303_2,68,0.005540077404841193,-35.71436997143665
426,Sat12_Sue_0303_2,22,0.9991996244196543,41.804722922801616
427,Sat12_Sue_0303_2,61,0.04338748559764727,-21.039698828659233
428,Sat12_Sue_0303_2,32,0.9980219224321822,34.93226194740828
429,Sat12_Sue_0303_2,53,0.784270319175816,6.051283171844662
430,Sat12_Sue_0303_2,62,0.040147581840796254,-23.031082201825168
431,Sat12_Sue_0303_2,21,0.9996405354491473,50.223129342740414
432,Sat12_Sue_0303_2,47,0.9956153160848319,25.01868173555457
433,Sat12_Sue_0303_2,48,0.885253886275213,6.86801552443239
434,Sat12_Sue_0303_2,66,0.011034964709561668,-28.97840441932581
435,Sat12_Sue_0303_2,89,0.000998790058306609,-67.68880343077787
436,Sat12_Sue_0303_2,31,0.9993658724444002,47.963694411902175
437,Sat12_Sue_0303_2,90,0.0004986056364661984,-75.30151928170817
438,Sat12_Sue_0303_2,69,0.008811158360429339,-24.817555458898614
439,Sat12_Sue_0303_2,6,0.9996121836397251,41.13260809309149
440,Sat12_Sue_0303_2,34,0.9952513640166163,29.478266615374846
441,Sat12_Sue_0303_2,64,0.01827206182784058,-19.88190896738116
442,Sat14_Kob_0303_4,61,0.971418173957969,3.4515708327609116
443,Sat14_Kob_0303_4,5,0.9996356473984851,40.688223237436794
444,Sat14_Kob_0303_4,65,0.9562995537992179,3.7554280046179533
445,Sat14_Kob_0303_4,53,0.9966532703019537,23.817917839113598
446,Sat14_Kob_0303_4,54,0.9852578889301871,7.534459303701258
447,Sat14_Kob_0303_4,6,0.9993808385523233,35.02645080691722
448,Sat14_Kob_0303_4,9,0.9992729262041101,37.25354755804654
449,Sat14_Kob_0303_4,80,0.004807024583610597,-3.8209881937168886
450,Sat14_Kob_0303_4,40,0.9966042901687022,18.15232315025432
451,Sat14_Kob_0303_4,83,0.024775429566592178,-1.6920336082816578
452,Sat14_Kob_0303_4,10,0.9992224618791095,36.377071366011194
453,Sat14_Kob_0303_4,84,0.00399430372380849,-3.8665572477466106
454,Sat14_Kob_0303_4,39,0.9970257642508233,24.878852256122837
455,Sat14_Kob_0303_4,66,0.4821262094935591,0.40253586237448413
456,Sat14_Kob_0303_4,79,0.01753566623674263,-2.4203870983466658
457,Sat14_Kob_0303_4,62,0.7190374804603029,1.3138850049023174
458,Yas16_cho_0328_16,22,0.9976133141876169,24.680358386408013
459,Yas16_cho_0328_16,61,0.9526981944975533,6.077379151380817
460,Yas16_cho_0328_16,69,0.3180675410007018,-1.1662251219679372
461,Yas16_cho_0328_16,80,0.03500067749353464,-2.628544781851123
462,Yas16_cho_0328_16,62,0.8507509966048488,3.3904795161301853
463,Yas16_cho_0328_16,45,0.9532188132700453,10.078587883498024
464,Yas16_cho_0328_16,40,0.9738262076058238,11.224213383790193
465,Yas16_cho_0328_16,46,0.9364631413080662,8.17635407329096
466,Yas16_cho_0328_16,79,0.036613574378227653,-2.6149575363200426
467,Yas16_cho_0328_16,70,0.07902395074296442,-2.867210078408647
468,Yas16_cho_0328_16,23,0.9981856192364209,28.357346877720722
469,Yas16_cho_0328_16,15,0.9974958120045572,23.43031325761903
470,Yas16_cho_0328_16,12,0.9959614053357952,17.15469662658518
471,Yas16_cho_0328_16,11,0.9970914155731009,20.294650935155605
472,Yas16_cho_0328_16,16,0.9974296774887275,22.843808849793575
473,Yas16_cho_0328_16,24,0.9974757612979995,24.008866663769243
474,Yas16_cho_0328_16,21,0.9972790187685049,28.83915189112349
475,Yas16_cho_0328_16,39,0.9962965626024382,27.908161307732836
476,Tak12_Sue_0329_5,38,0.999791228811385,86.56548414044865
477,Tak12_Sue_0329_5,37,0.9997483599387118,70.87970145271264
478,Tak12_Sue_0329_5,6,0.9998611886433675,50.442885545362955
479,Tak12_Sue_0329_5,53,0.9994902699286705,68.65941041753656
480,Tak12_Sue_0329_5,74,0.9997445064947823,101.3610278595797
481,Tak12_Sue_0329_5,5,0.9998355541657314,47.125803960495624
482,Tak12_Sue_0329_5,73,0.9997373145093236,82.74860800690267
483,Tak12_Sue_0329_5,54,0.9995292354671994,77.86536110261531
484,Oon02_Kob_0329_2,26,0.9450711762618879,6.5088898976896195
485,Oon02_Kob_0329_2,3,0.997400647535752,20.914298643227053
486,Oon02_Kob_0329_2,14,0.991374372094406,13.370357747015102
487,Oon02_Kob_0329_2,4,0.996656331348035,19.20451999471836
488,Oon02_Kob_0329_2,7,0.9972732802653246,20.62399823738636
489,Oon02_Kob_0329_2,28,0.9487695843989249,8.396545953575739
490,Oon02_Kob_0329_2,30,0.8980155298646677,4.58801427990634
491,Oon02_Kob_0329_2,18,0.9892349343611649,12.287641188604121
492,Oon02_Kob_0329_2,13,0.9947034274217861,16.58914181157911
493,Oon02_Kob_0329_2,8,0.9968481716292696,19.388519756962538
494,Oon02_Kob_0329_2,17,0.9910024629960072,12.551171063738476
495,Oon02_Kob_0329_2,25,0.9709016062170512,7.523131355577165
496,Oon02_Kob_0329_2,29,0.976776087766692,8.449426792514346
497,Oon02_Kob_0329_2,27,0.9604163524851858,6.971814461267136
498,Oon02_Kob_0329_2,65,0.006963768142346782,-4.811070856223195
499,Oon02_Kob_0329_2,66,0.006206676839187297,-5.083356712022184
500,Tak06_Sue_0328_6,25,0.9964589922303195,22.445571797880906
501,Tak06_Sue_0328_6,30,0.9973382145078222,21.164591993650465
502,Tak06_Sue_0328_6,43,0.9524356350995604,9.130727381193427
503,Tak06_Sue_0328_6,40,0.9541160367568028,7.671485429767067
504,Tak06_Sue_0328_6,36,0.9793898939906329,13.365919955049518
505,Tak06_Sue_0328_6,26,0.9940736766712774,17.600852606695785
506,Tak06_Sue_0328_6,39,0.9804077557458777,13.45308864615585
507,Tak06_Sue_0328_6,2,0.9972037406542666,19.596894448628774
508,Tak06_Sue_0328_6,29,0.997677798081502,21.77127184616389
509,Tak06_Sue_0328_6,44,0.6263838278527342,1.2290255059887671
510,Tak06_Sue_0328_6,35,0.9898205405840393,16.69039289647322
511,Tak06_Sue_0328_6,32,0.9979563646060827,22.744298637791868
512,Tak06_Sue_0328_6,19,0.997437558455326,22.35245015250554
513,Tak06_Sue_0328_6,20,0.997124130522941,20.27886689297578
514,Tak06_Sue_0328_6,31,0.9982392815832455,22.927521971653604
515,Tak06_Sue_0328_6,1,0.9972718867396418,20.566888365354078
516,Oon15_Sue_0329_15,10,0.997242012077588,19.44835880741117
517,Oon15_Sue_0329_15,60,0.9366976538067298,3.5393136340556404
518,Oon15_Sue_0329_15,27,0.9961345228992902,18.716654453193
519,Oon15_Sue_0329_15,57,0.9918124179703748,14.30969957728629
520,Oon15_Sue_0329_15,58,0.9932282337284739,12.327770726325943
521,Oon15_Sue_0329_15,9,0.9974045796100462,20.35668971941361
522,Oon15_Sue_0329_15,28,0.986164236695046,12.977310668451203
523,Oon15_Sue_0329_15,59,0.9920235835893273,14.188090680536645
524,Sat01_cho_0229_1,6,0.9994241891441041,37.35415975933326
525,Sat01_cho_0229_1,40,0.9254169484500014,10.069607452236058
526,Sat01_cho_0229_1,14,0.9992376392769966,38.26422660894588
527,Sat01_cho_0229_1,59,0.005764191122395457,-23.028798876306364
528,Sat01_cho_0229_1,77,0.0022029819473161627,-36.431418565176266
529,Sat01_cho_0229_1,42,0.45388330983417713,-0.7638233850779739
530,Sat01_cho_0229_1,41,0.9285828901470268,10.224762522488618
531,Sat01_cho_0229_1,27,0.9991038168411894,41.924400400526416
532,Sat01_cho_0229_1,30,0.9956187801131957,25.395997664590237
533,Sat01_cho_0229_1,28,0.998140610772033,33.228072063056814
534,Sat01_cho_0229_1,29,0.9984673781490683,33.99452043861242
535,Sat01_cho_0229_1,11,0.9993938362088909,39.70206761732561
536,Sat01_cho_0229_1,37,0.9962165421300273,28.678320516587394
537,Sat01_cho_0229_1,58,0.0046634068855112565,-33.40525259535954
538,Sat01_cho_0229_1,78,0.0008664937915362492,-39.74365215643335
539,Sat01_cho_0229_1,39,0.973865988499474,15.51140469056861
540,Sat01_cho_0229_1,38,0.9705932895330953,15.151142074263745
541,Sat01_cho_0229_1,13,0.9993223833263105,38.94698806736892
542,Sat01_cho_0229_1,12,0.9993175509463661,38.70283551438798
543,Sat01_cho_0229_1,51,0.04929220377800514,-12.383073287176051
544,Sat01_cho_0229_1,57,0.017281775749458994,-16.818818392887156
545,Sat01_cho_0229_1,5,0.9997264892289525,45.514049927770316
546,Sat01_cho_0229_1,52,0.007817965890016265,-21.937347490309765
547,Sat01_cho_0229_1,60,0.0020361540214376417,-37.34508315769275
548,Yas17_cho_0328_17,82,0.9965357721509314,20.966754271441125
549,Yas17_cho_0328_17,64,0.9977375707472184,21.7719161804763
550,Yas17_cho_0328_17,51,0.9968791312166425,19.636793880881445
551,Yas17_cho_0328_17,48,0.9893211618456408,14.94493314743283
552,Yas17_cho_0328_17,81,0.9975817599271835,23.89635638326087
553,Yas17_cho_0328_17,47,0.9964313041482008,17.68014295303554
554,Yas17_cho_0328_17,75,0.9976366210729739,24.378675990761618
555,Yas17_cho_0328_17,63,0.9985671055210725,22.666791909306458
556,Yas17_cho_0328_17,76,0.9969915811738896,23.61744551591516
557,Yas17_cho_0328_17,52,0.9962894876290429,19.416000299840842
558,Yas06_Sue_0328_6,29,0.9901510591586928,13.478718521986906
559,Yas06_Sue_0328_6,28,0.9825040269197094,12.52109676146224
560,Yas06_Sue_0328_6,61,0.96805464303251,10.918738023211414
561,Yas06_Sue_0328_6,19,0.9975214670338404,20.876405116873244
562,Yas06_Sue_0328_6,55,0.9973124319687279,29.469224809057422
563,Yas06_Sue_0328_6,56,0.9898934444888271,12.409082786462985
564,Yas06_Sue_0328_6,62,0.5849964309950505,0.6864070819433902
565,Yas06_Sue_0328_6,27,0.9926401172723851,17.16937559787529
566,Yas06_Sue_0328_6,20,0.9964348235728457,19.012942921367518
567,Yas06_Sue_0328_6,30,0.9807933748946557,11.684157004482508
568,Oon09_Sue_0329_9,19,0.9977344428436836,23.790972935211588
569,Oon09_Sue_0329_9,22,0.9472720934965102,10.0783164171412
570,Oon09_Sue_0329_9,21,0.9953832552938184,19.962657869802264
571,Oon09_Sue_0329_9,20,0.9958949666642247,18.127430711753313
572,Oon09_Sue_0329_9,82,0.0035354068198352184,-13.226853159388583
573,Oon09_Sue_0329_9,44,0.33440887862366553,-2.932330807146289
574,Oon09_Sue_0329_9,89,0.002716151723024529,-8.805999174070303
575,Oon09_Sue_0329_9,81,0.0030284702168273947,-7.635024997851137
576,Oon09_Sue_0329_9,43,0.4990427003597535,-0.8133105162459043
577,Oon09_Sue_0329_9,90,0.0017300938964781576,-13.5950720444083
578,Tak17_cho_0329_10,33,0.9983391846215626,26.74878146467651
579,Tak17_cho_0329_10,31,0.9981409614185359,26.17679256553158
580,Tak17_cho_0329_10,21,0.9990351407263854,36.80955292879612
581,Tak17_cho_0329_10,38,0.9992544881001539,33.12674315895089
582,Tak17_cho_0329_10,32,0.9992491455770711,35.39105377477611
583,Tak17_cho_0329_10,37,0.9938428568120172,14.632051572707079
584,Tak17_cho_0329_10,29,0.9977501294315524,23.137020934755167
585,Tak17_cho_0329_10,22,0.9995662970372075,42.83533353975459
586,Tak17_cho_0329_10,34,0.9996361229859518,45.413889303814315
587,Tak17_cho_0329_10,30,0.9992481124618154,34.98425294632532
588,Yas08_Kob_0328_8,20,0.9876670105921266,14.135588448545969
589,Yas08_Kob_0328_8,35,0.9920646472104174,15.329825775002144
590,Yas08_Kob_0328_8,28,0.986741473603139,13.244249813909164
591,Yas08_Kob_0328_8,19,0.993529097115982,19.037314045356155
592,Yas08_Kob_0328_8,67,0.9958258291134144,10.683627151277948
593,Yas08_Kob_0328_8,9,0.9956785247587544,19.774619307188335
594,Yas08_Kob_0328_8,10,0.9952442619664781,19.3144790941253
595,Yas08_Kob_0328_8,27,0.9878746032057002,13.762469109864481
596,Yas08_Kob_0328_8,85,0.9949648494801988,10.027615405844147
597,Yas08_Kob_0328_8,61,0.9974976902787085,11.835424344279524
598,Yas08_Kob_0328_8,68,0.9864924915971796,6.271918725345359
599,Yas08_Kob_0328_8,86,0.9725784289857597,9.175232066910011
600,Yas08_Kob_0328_8,62,0.9955049187248842,9.367910747828102
601,Yas08_Kob_0328_8,36,0.9849355947565804,10.601133942587206
602,Kat03_Sue_0326_3,38,0.9966896122652147,25.938972973100057
603,Kat03_Sue_0326_3,32,0.9991822088576037,29.08830386857392
604,Kat03_Sue_0326_3,48,0.6639198359670718,3.0562445341821136
605,Kat03_Sue_0326_3,7,0.9997683320815631,44.31395523923605
606,Kat03_Sue_0326_3,6,0.999749631671688,43.32004112208448
607,Kat03_Sue_0326_3,5,0.9998277394935986,47.2407810090114
608,Kat03_Sue_0326_3,47,0.9934248549309057,21.29305198590986
609,Kat03_Sue_0326_3,31,0.9992233194047292,30.185629375774997
610,Kat03_Sue_0326_3,37,0.9990792121548537,29.26021645145469
611,Kat03_Sue_0326_3,8,0.9996801094887873,40.87342916299264
612,Kat03_Sue_0326_3,21,0.9994839852830179,41.59285377665738
613,Kat03_Sue_0326_3,22,0.9992188828132945,34.231780575427166
614,Kat03_Sue_0326_3,30,0.9991391976615647,29.635815420400252
615,Kat03_Sue_0326_3,29,0.9993145548964468,36.511183127052576
616,Tak09_Sue_0329_2,92,0.99940025655421,63.05787750851972
617,Tak09_Sue_0329_2,91,0.9990538605392278,65.36431594767375
618,Tak09_Sue_0329_2,65,0.4548381578537436,-1.8928421026676354
619,Tak09_Sue_0329_2,60,0.04198694560190708,-11.91704887648588
620,Tak09_Sue_0329_2,50,0.4664871801861451,-2.5971851075251817
621,Tak09_Sue_0329_2,5,0.9972970316777762,20.09591428908657
622,Tak09_Sue_0329_2,11,0.9957976217568403,19.258295931275875
623,Tak09_Sue_0329_2,79,0.999164172344678,58.380929522193576
624,Tak09_Sue_0329_2,6,0.9959556405101193,18.265318212964253
625,Tak09_Sue_0329_2,16,0.9904544502199689,16.22316532107558
626,Tak09_Sue_0329_2,49,0.994185300762708,23.398669542202363
627,Tak09_Sue_0329_2,12,0.9922522753052362,15.868175911635133
628,Tak09_Sue_0329_2,66,0.012203828955435148,-26.777108101432205
629,Tak09_Sue_0329_2,59,0.693151590362852,2.1038199487003975
630,Tak09_Sue_0329_2,15,0.9948642700637298,18.52816240362857
631,Tak09_Sue_0329_2,80,0.9990562337891398,57.44975122629224
632,Mas04_Sue_0327_2,26,0.999730103081024,56.04719043513052
633,Mas04_Sue_0327_2,28,0.9996838635347292,54.78819219004549
634,Mas04_Sue_0327_2,25,0.9997235240982381,57.66703953539101
635,Mas04_Sue_0327_2,27,0.9997249416896814,58.79908513443325
636,Tak05_Kob_0328_5,64,0.051040222525321255,-4.234963345360289
637,Tak05_Kob_0328_5,22,0.9957378732338964,19.33784745934883
638,Tak05_Kob_0328_5,70,0.017915638764273267,-5.151027335809413
639,Tak05_Kob_0328_5,21,0.9958458721056762,19.767972998969192
640,Tak05_Kob_0328_5,63,0.05775735035792828,-4.082699920122159
641,Tak05_Kob_0328_5,46,0.9629824656711254,11.788082587193887
642,Tak05_Kob_0328_5,45,0.9865591664417409,12.537878599941015
643,Tak05_Kob_0328_5,20,0.9956311535326863,18.80238472054091
644,Tak05_Kob_0328_5,69,0.6602138618260893,0.5398385650348037
645,Tak05_Kob_0328_5,19,0.9982481767265536,24.59071725299375
646,Yas04_cho_0328_4,43,0.9911781001076836,18.457072323727747
647,Yas04_cho_0328_4,31,0.993270756108658,16.97790303544636
648,Yas04_cho_0328_4,44,0.9899275424146883,13.445962290863074
649,Yas04_cho_0328_4,60,0.8756713145299952,5.522675906392618
650,Yas04_cho_0328_4,40,0.9893347923666636,14.380370193358415
651,Yas04_cho_0328_4,45,0.9926724748849479,19.870904663967966
652,Yas04_cho_0328_4,32,0.9929852662460757,15.185014270133484
653,Yas04_cho_0328_4,53,0.9830225141452934,17.325363007903555
654,Yas04_cho_0328_4,39,0.9949875680069704,18.366759902997206
655,Yas04_cho_0328_4,46,0.9846031551267835,11.002096832743552
656,Yas04_cho_0328_4,59,0.9868970085420802,10.976041321645157
657,Yas04_cho_0328_4,54,0.9630072887067196,9.022948010761443
658,Sat18_Kob_0304_4,5,0.999699658756652,44.19954864430171
659,Sat18_Kob_0304_4,44,0.9665620485332653,4.766838551165618
660,Sat18_Kob_0304_4,43,0.9952931627700006,17.53050470094765
661,Sat18_Kob_0304_4,6,0.9996609087329037,40.19056589076429
662,Sat18_Kob_0304_4,24,0.9989584998125618,32.99595619332862
663,Sat18_Kob_0304_4,27,0.9985929129287867,28.768932135737984
664,Sat18_Kob_0304_4,26,0.9984374168402019,24.8837835387614
665,Sat18_Kob_0304_4,34,0.9959853952906328,16.63792946404088
666,Sat18_Kob_0304_4,20,0.9993378472076416,39.09193351036946
667,Sat18_Kob_0304_4,45,0.9712489889736399,4.872152380432154
668,Sat18_Kob_0304_4,40,0.9966841661187554,13.38125395753088
669,Sat18_Kob_0304_4,46,0.9428971033355233,3.771500098889888
670,Sat18_Kob_0304_4,39,0.9961261377384896,19.238817976861274
671,Sat18_Kob_0304_4,19,0.9996345591486002,45.741407584449156
672,Sat18_Kob_0304_4,28,0.9972514342863602,22.1803175040767
673,Sat18_Kob_0304_4,25,0.9990711529685322,34.36301757241133
674,Sat18_Kob_0304_4,53,0.9561560396453227,3.6551951569149375
675,Sat18_Kob_0304_4,54,0.21999148019533699,-0.569434775747384
676,Sat18_Kob_0304_4,23,0.9993762491616274,39.40499647826053
677,Sat18_Kob_0304_4,33,0.9967134850655532,19.423189772287518
678,Sat18_Kob_0304_4,13,0.9997618769497891,49.91959283780465
679,Sat18_Kob_0304_4,14,0.9997117053671501,45.50016298438066
680,Koi03_Sue_0328_3,37,0.9960367331705413,22.83289890763988
681,Koi03_Sue_0328_3,38,0.9910979719561007,17.151007069685186
682,Sat06_Sue_0301_4,7,0.999654476871245,41.67045431505594
683,Sat06_Sue_0301_4,47,0.9981185616645183,19.873681826395824
684,Sat06_Sue_0301_4,66,0.9967149432888505,13.797830937488849
685,Sat06_Sue_0301_4,48,0.9975358843307229,14.826710137609652
686,Sat06_Sue_0301_4,19,0.9994713063347562,40.24541701095557
687,Sat06_Sue_0301_4,20,0.9993580999849566,35.93335986557421
688,Sat06_Sue_0301_4,65,0.9985879073046271,20.461362799067537
689,Sat06_Sue_0301_4,91,0.9975005653261515,10.669530550139786
690,Sat06_Sue_0301_4,17,0.9995109204012653,40.21497806051223
691,Sat06_Sue_0301_4,88,0.9901193824709605,8.531310615277377
692,Sat06_Sue_0301_4,87,0.9974237607781008,14.600524243122829
693,Sat06_Sue_0301_4,8,0.9994885827242992,37.691984921797065
694,Sat06_Sue_0301_4,92,0.9928692622936706,4.721381633373512
695,Sat06_Sue_0301_4,18,0.9994157310011061,36.742339402890664
696,Oon04_Sue_0329_4,78,0.639300492904238,1.1317975103139095
697,Oon04_Sue_0329_4,77,0.716764635781465,2.7985337896011773
698,Oon04_Sue_0329_4,12,0.9916863232873385,14.24091045102662
699,Oon04_Sue_0329_4,11,0.9949737070320439,16.537410960629757
700,Oon04_Sue_0329_4,53,0.9123466826445822,5.092100640174367
701,Oon04_Sue_0329_4,54,0.47537906852998935,-0.7746292577592898
702,Oon04_Sue_0329_4,46,0.9091813839553752,6.580924406070482
703,Oon04_Sue_0329_4,22,0.972493191278466,9.35732892077501
704,Oon04_Sue_0329_4,21,0.988827461894428,14.557742838362522
705,Oon04_Sue_0329_4,45,0.9742498989663717,8.54394208734994
706,Mas03_Kob_0327_1,40,0.9992251137763286,49.70530515138885
707,Mas03_Kob_0327_1,26,0.9995146724876197,46.94089407243616
708,Mas03_Kob_0327_1,34,0.9994400964498349,49.49995807142602
709,Mas03_Kob_0327_1,8,0.9997992990982423,49.68197507394075
710,Mas03_Kob_0327_1,36,0.9993498228471437,51.36851657089351
711,Mas03_Kob_0327_1,25,0.9996396460711591,51.580225270090715
712,Mas03_Kob_0327_1,7,0.9998271719012948,50.52265817443419
713,Mas03_Kob_0327_1,39,0.9992329549931628,58.280289362682296
714,Mas03_Kob_0327_1,33,0.999469193500538,54.85433226405908
715,Mas03_Kob_0327_1,35,0.9994011766366426,53.21408568443101
716,Mas03_Kob_0327_1,23,0.9997351253256005,49.89559134880956
717,Mas03_Kob_0327_1,24,0.9996083504536857,47.167419425376444
718,Oon07_cho_0329_7,24,0.9951489562358663,18.878781904942393
719,Oon07_cho_0329_7,71,0.994920615161645,15.088519693007978
720,Oon07_cho_0329_7,23,0.9972525945423678,22.183325695573245
721,Oon07_cho_0329_7,84,0.9987796780774449,15.604294490906812
722,Oon07_cho_0329_7,72,0.9831632877814838,5.0986221392689295
723,Oon07_cho_0329_7,83,0.9985732509210732,20.18290649200364
724,Oon07_cho_0329_7,8,0.9963105365065537,18.740817727270123
725,Oon07_cho_0329_7,7,0.9972564699896571,22.596982971801893
726,Oon07_cho_0329_7,27,0.994475092882682,19.78413812592268
727,Oon07_cho_0329_7,28,0.994616781369348,17.97754634891279
728,Yam12_Sue_0316_1,4,0.9996233045894737,39.528783908689576
729,Yam12_Sue_0316_1,20,0.9984935113038216,28.56856223430148
730,Yam12_Sue_0316_1,54,0.20143757872860968,-3.8053195183494797
731,Yam12_Sue_0316_1,21,0.9988741349634589,30.9417639956865
732,Yam12_Sue_0316_1,22,0.9982622952066051,28.114984508372313
733,Yam12_Sue_0316_1,24,0.9978193581178891,26.331735750456204
734,Yam12_Sue_0316_1,41,0.9918552195557433,19.69115730813448
735,Yam12_Sue_0316_1,23,0.998641208477362,31.023356436935853
736,Yam12_Sue_0316_1,67,0.017439871461135237,-3.9428996429120815
737,Yam12_Sue_0316_1,53,0.4442190987795016,-0.02591407153648906
738,Yam12_Sue_0316_1,3,0.9997205024623104,43.15680844569676
739,Yam12_Sue_0316_1,42,0.9576562274544796,12.0414468937112
740,Yam12_Sue_0316_1,19,0.9989296561661117,31.017465052043907
741,Yam12_Sue_0316_1,45,0.9278403888737603,8.167793772947578
742,Yam12_Sue_0316_1,7,0.9996093559796412,42.79033655384392
743,Yam12_Sue_0316_1,46,0.6605161753049608,2.4487677282101705
744,Yam12_Sue_0316_1,68,0.00918994808559137,-5.313718618490945
745,Yam12_Sue_0316_1,8,0.9995036616370032,38.56895881344147
746,Sat03_Sue_0301_1,37,0.9990598559821098,47.50532820209804
747,Sat03_Sue_0301_1,35,0.99910743590762,50.44382434265543
748,Sat03_Sue_0301_1,34,0.9986554602713785,39.5451417555097
749,Sat03_Sue_0301_1,89,0.9982914591326695,4.152248724546749
750,Sat03_Sue_0301_1,69,0.9972814294283174,21.62241264640882
751,Sat03_Sue_0301_1,33,0.9992268824091972,49.25326192969998
752,Sat03_Sue_0301_1,36,0.9982696307111985,37.1650032851893
753,Sat03_Sue_0301_1,70,0.9915412955375568,9.352570374523006
754,Sat03_Sue_0301_1,76,0.9900653399157384,3.7104211890164933
755,Sat03_Sue_0301_1,82,0.9955981935683232,3.1860128257543194
756,Sat03_Sue_0301_1,75,0.9978503517358688,8.361031190497508
757,Sat03_Sue_0301_1,81,0.997342844321222,4.453115962456162
758,Sat03_Sue_0301_1,38,0.9981815392382334,33.19530201360423
759,Sat03_Sue_0301_1,90,0.9973016153358936,3.667421646198523
760,Oon08_Kob_0329_8,57,0.9949351728289798,16.859881921554848
761,Oon08_Kob_0329_8,47,0.9956342023367386,20.03504886788558
762,Oon08_Kob_0329_8,5,0.9972989474531746,20.20183649561069
763,Oon08_Kob_0329_8,18,0.995591235766772,18.316044362219092
764,Oon08_Kob_0329_8,45,0.993976061520236,18.97780960995896
765,Oon08_Kob_0329_8,53,0.9962302019017067,21.60038427437495
766,Oon08_Kob_0329_8,77,0.972919656081435,7.973279653818746
767,Oon08_Kob_0329_8,46,0.9953388855498901,14.744730259512691
768,Oon08_Kob_0329_8,43,0.9977675191304878,25.069770127707258
769,Oon08_Kob_0329_8,44,0.9960420934593719,15.507548291762143
770,Oon08_Kob_0329_8,74,0.9785539258054154,9.76043998926314
771,Oon08_Kob_0329_8,83,0.7487956330960729,2.30957683370201
772,Oon08_Kob_0329_8,80,0.9319197735926288,7.072967185335426
773,Oon08_Kob_0329_8,48,0.9938506518827039,13.46236564013036
774,Oon08_Kob_0329_8,81,0.9370910237469948,7.290086322804078
775,Oon08_Kob_0329_8,82,0.26195358170518757,-1.1770434139474395
776,Oon08_Kob_0329_8,78,0.9292331251124164,4.312064753422483
777,Oon08_Kob_0329_8,79,0.93145158106723,4.356859388463195
778,Oon08_Kob_0329_8,73,0.9867110390634184,11.021086894893443
779,Oon08_Kob_0329_8,84,0.30342575691365703,-1.2388037040458073
780,Oon08_Kob_0329_8,17,0.9969710736604854,20.095218307606757
781,Oon08_Kob_0329_8,58,0.991540962159842,13.764190732028977
782,Oon08_Kob_0329_8,6,0.9967096558821452,19.078318105228362
783,Oon08_Kob_0329_8,54,0.9944086307921056,14.639125143545165
784,Tak20_Kob_0330_2,19,0.9958458881268517,19.29216935239245
785,Tak20_Kob_0330_2,6,0.9963705490970456,19.25174415809569
786,Tak20_Kob_0330_2,20,0.9900047291412156,14.189453841214693
787,Tak20_Kob_0330_2,28,0.970298488176178,10.24466087503844
788,Tak20_Kob_0330_2,8,0.9955079480523732,18.695784876471976
789,Tak20_Kob_0330_2,26,0.9753101086831315,10.925129378859356
790,Tak20_Kob_0330_2,58,0.36646369413019353,-0.8696725152453448
791,Tak20_Kob_0330_2,25,0.9874560883273978,13.159598099608267
792,Tak20_Kob_0330_2,5,0.9977454887711843,21.846188677974986
793,Tak20_Kob_0330_2,7,0.9978162759566587,22.25873597642025
794,Tak20_Kob_0330_2,27,0.9793473529776624,11.135919640830414
795,Tak20_Kob_0330_2,57,0.6785400284039282,0.7508140602454764
796,Yas19_Kob_0328_19,27,0.9981190786431715,28.427411715816017
797,Yas19_Kob_0328_19,10,0.9951645878328066,19.737485541462167
798,Yas19_Kob_0328_19,9,0.9971528522970758,21.586704905038296
799,Yas19_Kob_0328_19,28,0.9897407222353672,18.645899507442014
800,Yas19_Kob_0328_19,51,0.6751810057139068,0.9085719592815642
801,Yas19_Kob_0328_19,29,0.9913551015131712,18.954560538317686
