,name,move,wrbefore,wrafter,wrdiff,trbefore,trafter,trdiff
238,Tak12_Sue_0329_5,37,0.9997483599387118,0.999791228811385,4.286887267324069e-05,70.87970145271264,86.56548414044865,15.685782687736008
239,Tak12_Sue_0329_5,53,0.9994902699286705,0.9995292354671994,3.8965538528890065e-05,68.65941041753656,77.86536110261531,9.205950685078747
240,Tak12_Sue_0329_5,5,0.9998355541657314,0.9998611886433675,2.5634477636038433e-05,47.125803960495624,50.442885545362955,3.3170815848673314
241,Tak12_Sue_0329_5,73,0.9997373145093236,0.9997445064947823,7.19198545873212e-06,82.74860800690267,101.3610278595797,18.612419852677036
242,Oon02_Kob_0329_2,3,0.997400647535752,0.996656331348035,-0.0007443161877169757,20.914298643227053,19.20451999471836,-1.709778648508692
243,Oon02_Kob_0329_2,7,0.9972732802653246,0.9968481716292696,-0.0004251086360549383,20.62399823738636,19.388519756962538,-1.2354784804238221
244,Oon02_Kob_0329_2,13,0.9947034274217861,0.991374372094406,-0.003329055327380037,16.58914181157911,13.370357747015102,-3.2187840645640087
245,Oon02_Kob_0329_2,17,0.9910024629960072,0.9892349343611649,-0.001767528634842308,12.551171063738476,12.287641188604121,-0.26352987513435444
246,Oon02_Kob_0329_2,25,0.9709016062170512,0.9450711762618879,-0.02583042995516338,7.523131355577165,6.5088898976896195,-1.0142414578875458
247,Oon02_Kob_0329_2,29,0.976776087766692,0.8980155298646677,-0.0787605579020243,8.449426792514346,4.58801427990634,-3.8614125126080063
248,Oon02_Kob_0329_2,27,0.9604163524851858,0.9487695843989249,-0.011646768086260861,6.971814461267136,8.396545953575739,1.4247314923086032
249,Oon02_Kob_0329_2,65,0.006963768142346782,0.006206676839187297,-0.000757091303159485,-4.811070856223195,-5.083356712022184,-0.27228585579898823
250,Tak06_Sue_0328_6,25,0.9964589922303195,0.9940736766712774,-0.0023853155590420894,22.445571797880906,17.600852606695785,-4.844719191185121
251,Tak06_Sue_0328_6,43,0.9524356350995604,0.6263838278527342,-0.32605180724682625,9.130727381193427,1.2290255059887671,-7.90170187520466
252,Tak06_Sue_0328_6,39,0.9804077557458777,0.9541160367568028,-0.026291718989074897,13.45308864615585,7.671485429767067,-5.781603216388783
253,Tak06_Sue_0328_6,29,0.997677798081502,0.9973382145078222,-0.0003395835736798025,21.77127184616389,21.164591993650465,-0.6066798525134267
254,Tak06_Sue_0328_6,35,0.9898205405840393,0.9793898939906329,-0.010430646593406423,16.69039289647322,13.365919955049518,-3.3244729414237018
255,Tak06_Sue_0328_6,19,0.997437558455326,0.997124130522941,-0.0003134279323849798,22.35245015250554,20.27886689297578,-2.0735832595297587
256,Tak06_Sue_0328_6,31,0.9982392815832455,0.9979563646060827,-0.00028291697716276154,22.927521971653604,22.744298637791868,-0.1832233338617364
257,Tak06_Sue_0328_6,1,0.9972718867396418,0.9972037406542666,-6.814608537519806e-05,20.566888365354078,19.596894448628774,-0.9699939167253042
258,Oon15_Sue_0329_15,27,0.9961345228992902,0.986164236695046,-0.009970286204244116,18.716654453193,12.977310668451203,-5.7393437847417985
259,Oon15_Sue_0329_15,57,0.9918124179703748,0.9932282337284739,0.001415815758099126,14.30969957728629,12.327770726325943,-1.9819288509603474
260,Oon15_Sue_0329_15,9,0.9974045796100462,0.997242012077588,-0.0001625675324582465,20.35668971941361,19.44835880741117,-0.9083309120024374
261,Oon15_Sue_0329_15,59,0.9920235835893273,0.9366976538067298,-0.05532592978259754,14.188090680536645,3.5393136340556404,-10.648777046481005
262,Sat01_cho_0229_1,59,0.005764191122395457,0.0020361540214376417,-0.003728037100957815,-23.028798876306364,-37.34508315769275,-14.316284281386384
263,Sat01_cho_0229_1,77,0.0022029819473161627,0.0008664937915362492,-0.0013364881557799135,-36.431418565176266,-39.74365215643335,-3.3122335912570833
264,Sat01_cho_0229_1,41,0.9285828901470268,0.45388330983417713,-0.47469958031284964,10.224762522488618,-0.7638233850779739,-10.988585907566591
265,Sat01_cho_0229_1,27,0.9991038168411894,0.998140610772033,-0.0009632060691564526,41.924400400526416,33.228072063056814,-8.696328337469602
266,Sat01_cho_0229_1,29,0.9984673781490683,0.9956187801131957,-0.0028485980358725627,33.99452043861242,25.395997664590237,-8.598522774022182
267,Sat01_cho_0229_1,11,0.9993938362088909,0.9993175509463661,-7.628526252478895e-05,39.70206761732561,38.70283551438798,-0.9992321029376328
268,Sat01_cho_0229_1,37,0.9962165421300273,0.9705932895330953,-0.02562325259693199,28.678320516587394,15.151142074263745,-13.527178442323649
269,Sat01_cho_0229_1,39,0.973865988499474,0.9254169484500014,-0.04844904004947259,15.51140469056861,10.069607452236058,-5.441797238332551
270,Sat01_cho_0229_1,13,0.9993223833263105,0.9992376392769966,-8.474404931391177e-05,38.94698806736892,38.26422660894588,-0.6827614584230375
271,Sat01_cho_0229_1,51,0.04929220377800514,0.007817965890016265,-0.041474237887988874,-12.383073287176051,-21.937347490309765,-9.554274203133714
272,Sat01_cho_0229_1,57,0.017281775749458994,0.0046634068855112565,-0.012618368863947738,-16.818818392887156,-33.40525259535954,-16.586434202472386
273,Sat01_cho_0229_1,5,0.9997264892289525,0.9994241891441041,-0.00030230008484832815,45.514049927770316,37.35415975933326,-8.159890168437059
274,Yas17_cho_0328_17,51,0.9968791312166425,0.9962894876290429,-0.0005896435875996087,19.636793880881445,19.416000299840842,-0.22079358104060276
275,Yas17_cho_0328_17,81,0.9975817599271835,0.9965357721509314,-0.0010459877762520886,23.89635638326087,20.966754271441125,-2.9296021118197437
276,Yas17_cho_0328_17,47,0.9964313041482008,0.9893211618456408,-0.0071101423025600186,17.68014295303554,14.94493314743283,-2.735209805602709
277,Yas17_cho_0328_17,75,0.9976366210729739,0.9969915811738896,-0.0006450398990842654,24.378675990761618,23.61744551591516,-0.7612304748464567
278,Yas17_cho_0328_17,63,0.9985671055210725,0.9977375707472184,-0.0008295347738541681,22.666791909306458,21.7719161804763,-0.8948757288301579
279,Yas06_Sue_0328_6,29,0.9901510591586928,0.9807933748946557,-0.009357684264037158,13.478718521986906,11.684157004482508,-1.7945615175043983
280,Yas06_Sue_0328_6,61,0.96805464303251,0.5849964309950505,-0.3830582120374595,10.918738023211414,0.6864070819433902,-10.232330941268025
281,Yas06_Sue_0328_6,19,0.9975214670338404,0.9964348235728457,-0.0010866434609946296,20.876405116873244,19.012942921367518,-1.8634621955057256
282,Yas06_Sue_0328_6,55,0.9973124319687279,0.9898934444888271,-0.007418987479900774,29.469224809057422,12.409082786462985,-17.060142022594437
283,Yas06_Sue_0328_6,27,0.9926401172723851,0.9825040269197094,-0.010136090352675708,17.16937559787529,12.52109676146224,-4.64827883641305
284,Oon09_Sue_0329_9,19,0.9977344428436836,0.9958949666642247,-0.0018394761794588987,23.790972935211588,18.127430711753313,-5.6635422234582755
285,Oon09_Sue_0329_9,21,0.9953832552938184,0.9472720934965102,-0.04811116179730823,19.962657869802264,10.0783164171412,-9.884341452661063
286,Oon09_Sue_0329_9,89,0.002716151723024529,0.0017300938964781576,-0.0009860578265463715,-8.805999174070303,-13.5950720444083,-4.789072870337996
287,Oon09_Sue_0329_9,81,0.0030284702168273947,0.0035354068198352184,0.0005069366030078237,-7.635024997851137,-13.226853159388583,-5.591828161537445
288,Oon09_Sue_0329_9,43,0.4990427003597535,0.33440887862366553,-0.16463382173608798,-0.8133105162459043,-2.932330807146289,-2.1190202909003846
289,Tak17_cho_0329_10,33,0.9983391846215626,0.9996361229859518,0.0012969383643892662,26.74878146467651,45.413889303814315,18.665107839137804
290,Tak17_cho_0329_10,31,0.9981409614185359,0.9992491455770711,0.001108184158535197,26.17679256553158,35.39105377477611,9.21426120924453
291,Tak17_cho_0329_10,21,0.9990351407263854,0.9995662970372075,0.0005311563108220119,36.80955292879612,42.83533353975459,6.025780610958471
292,Tak17_cho_0329_10,37,0.9938428568120172,0.9992544881001539,0.005411631288136709,14.632051572707079,33.12674315895089,18.49469158624381
293,Tak17_cho_0329_10,29,0.9977501294315524,0.9992481124618154,0.0014979830302630504,23.137020934755167,34.98425294632532,11.847232011570153
294,Yas08_Kob_0328_8,35,0.9920646472104174,0.9849355947565804,-0.007129052453836993,15.329825775002144,10.601133942587206,-4.728691832414938
295,Yas08_Kob_0328_8,19,0.993529097115982,0.9876670105921266,-0.005862086523855448,19.037314045356155,14.135588448545969,-4.901725596810186
296,Yas08_Kob_0328_8,67,0.9958258291134144,0.9864924915971796,-0.009333337516234885,10.683627151277948,6.271918725345359,-4.411708425932589
297,Yas08_Kob_0328_8,9,0.9956785247587544,0.9952442619664781,-0.0004342627922763187,19.774619307188335,19.3144790941253,-0.46014021306303476
298,Yas08_Kob_0328_8,27,0.9878746032057002,0.986741473603139,-0.0011331296025611781,13.762469109864481,13.244249813909164,-0.5182192959553173
299,Yas08_Kob_0328_8,85,0.9949648494801988,0.9725784289857597,-0.022386420494439063,10.027615405844147,9.175232066910011,-0.8523833389341355
300,Yas08_Kob_0328_8,61,0.9974976902787085,0.9955049187248842,-0.0019927715538242685,11.835424344279524,9.367910747828102,-2.467513596451422
301,Kat03_Sue_0326_3,7,0.9997683320815631,0.9996801094887873,-8.822259277585509e-05,44.31395523923605,40.87342916299264,-3.4405260762434082
302,Kat03_Sue_0326_3,5,0.9998277394935986,0.999749631671688,-7.810782191064458e-05,47.2407810090114,43.32004112208448,-3.920739886926917
303,Kat03_Sue_0326_3,47,0.9934248549309057,0.6639198359670718,-0.3295050189638339,21.29305198590986,3.0562445341821136,-18.236807451727746
304,Kat03_Sue_0326_3,31,0.9992233194047292,0.9991822088576037,-4.111054712552242e-05,30.185629375774997,29.08830386857392,-1.0973255072010772
305,Kat03_Sue_0326_3,37,0.9990792121548537,0.9966896122652147,-0.002389599889639049,29.26021645145469,25.938972973100057,-3.3212434783546314
306,Kat03_Sue_0326_3,21,0.9994839852830179,0.9992188828132945,-0.00026510246972333285,41.59285377665738,34.231780575427166,-7.361073201230212
307,Kat03_Sue_0326_3,29,0.9993145548964468,0.9991391976615647,-0.00017535723488215638,36.511183127052576,29.635815420400252,-6.875367706652323
308,Tak09_Sue_0329_2,91,0.9990538605392278,0.99940025655421,0.00034639601498220873,65.36431594767375,63.05787750851972,-2.3064384391540287
309,Tak09_Sue_0329_2,65,0.4548381578537436,0.012203828955435148,-0.44263432889830845,-1.8928421026676354,-26.777108101432205,-24.88426599876457
310,Tak09_Sue_0329_2,5,0.9972970316777762,0.9959556405101193,-0.001341391167656858,20.09591428908657,18.265318212964253,-1.8305960761223155
311,Tak09_Sue_0329_2,11,0.9957976217568403,0.9922522753052362,-0.0035453464516040922,19.258295931275875,15.868175911635133,-3.390120019640742
312,Tak09_Sue_0329_2,79,0.999164172344678,0.9990562337891398,-0.00010793855553825615,58.380929522193576,57.44975122629224,-0.9311782959013328
313,Tak09_Sue_0329_2,49,0.994185300762708,0.4664871801861451,-0.5276981205765628,23.398669542202363,-2.5971851075251817,-25.995854649727544
314,Tak09_Sue_0329_2,59,0.693151590362852,0.04198694560190708,-0.6511646447609449,2.1038199487003975,-11.91704887648588,-14.020868825186279
315,Tak09_Sue_0329_2,15,0.9948642700637298,0.9904544502199689,-0.004409819843760876,18.52816240362857,16.22316532107558,-2.3049970825529904
316,Mas04_Sue_0327_2,25,0.9997235240982381,0.999730103081024,6.578982785887533e-06,57.66703953539101,56.04719043513052,-1.6198491002604953
317,Mas04_Sue_0327_2,27,0.9997249416896814,0.9996838635347292,-4.107815495224543e-05,58.79908513443325,54.78819219004549,-4.010892944387756
318,Tak05_Kob_0328_5,21,0.9958458721056762,0.9957378732338964,-0.00010799887177981304,19.767972998969192,19.33784745934883,-0.43012553962036293
319,Tak05_Kob_0328_5,63,0.05775735035792828,0.051040222525321255,-0.006717127832607028,-4.082699920122159,-4.234963345360289,-0.15226342523813052
320,Tak05_Kob_0328_5,45,0.9865591664417409,0.9629824656711254,-0.023576700770615466,12.537878599941015,11.788082587193887,-0.7497960127471277
321,Tak05_Kob_0328_5,69,0.6602138618260893,0.017915638764273267,-0.642298223061816,0.5398385650348037,-5.151027335809413,-5.690865900844217
322,Tak05_Kob_0328_5,19,0.9982481767265536,0.9956311535326863,-0.0026170231938673627,24.59071725299375,18.80238472054091,-5.788332532452838
323,Yas04_cho_0328_4,43,0.9911781001076836,0.9899275424146883,-0.0012505576929953133,18.457072323727747,13.445962290863074,-5.011110032864673
324,Yas04_cho_0328_4,31,0.993270756108658,0.9929852662460757,-0.0002854898625822555,16.97790303544636,15.185014270133484,-1.7928887653128758
